startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,8.770959,8.072654,3.125
3.30078125,10.832363,7.8732986,3.125
6.6015625,46.574368,48.065926,3.7142856
9.90234375,13.007969,8.57857,4.1666665
13.203125,11.372936,8.716424,3.5714285
16.50390625,48.609062,49.871662,3.7142856
19.8046875,11.000678,10.623157,3.125
23.10546875,53.335217,48.532635,3.125
26.40625,15.796987,10.480052,3.5714285
29.70703125,18.894234,10.896442,6.25
33.0078125,57.556133,48.124817,6.25
36.30859375,18.469013,8.07351,4.8
39.609375,55.205112,50.468372,4.0
42.91015625,13.61939,7.6442285,3.2857144
46.2109375,15.625,7.3192635,3.4285715
49.51171875,15.887284,7.065605,3.4285715
52.8125,15.120617,6.741265,4.8
56.11328125,15.117645,6.387541,4.8
59.4140625,17.056147,6.189736,4.8
62.71484375,57.144417,49.98129,4.8
66.015625,11.071038,5.283621,3.8333333
69.31640625,8.539999,5.633058,3.8333333
72.6171875,6.4568,5.648428,2.5555556
75.91796875,5.2886124,4.891682,2.090909
79.21875,4.8793373,4.927002,2.3
82.51953125,5.4804277,4.6369195,2.5555556
85.8203125,6.716102,5.9853973,2.4
89.12109375,8.677091,5.873511,2.6666667
92.421875,12.066766,5.754868,2.875
95.72265625,53.742332,51.924213,2.875
99.0234375,56.70009,52.373093,3.2857144
102.32421875,54.883316,51.11987,3.2857144
105.625,10.224962,4.711115,3.2857144
108.92578125,10.439892,5.4912906,3.142857
112.2265625,47.575333,49.033657,3.2857144
115.52734375,45.94699,48.837,3.8333333
118.828125,50.14212,48.378613,3.2857144
122.12890625,55.91537,53.361954,2.5555556
125.4296875,10.518685,7.824117,2.4444444
128.73046875,51.579475,55.93054,3.2857144
132.03125,42.983837,45.895603,2.875
135.33203125,74.32798,95.78887,3.4285715
138.6328125,76.07124,97.93693,3.4285715
141.93359375,74.31013,95.567856,3.4285715
145.234375,73.314896,95.818306,4.8
148.53515625,76.17006,97.32621,4.0
151.8359375,57.391003,47.63092,3.2857144
155.13671875,9.193725,10.205774,2.6666667
158.4375,9.886592,10.165065,2.6666667
161.73828125,9.991929,10.470487,3.4285715
