startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,48.989708,55.17506,4.1666665
3.244140625,96.76653,59.180653,5.2
6.48828125,18.41205,18.321936,4.0
9.732421875,16.056461,16.056461,4.1666665
12.9765625,17.265375,16.591986,3.5714285
16.220703125,74.51823,80.279335,4.1666665
19.46484375,96.0432,62.186714,5.2
22.708984375,17.595478,18.125694,3.5714285
25.953125,51.0443,52.001564,5.2
29.197265625,19.519201,19.502747,4.1666665
32.44140625,57.83108,59.035606,5.0
35.685546875,52.722317,54.249783,5.0
38.9296875,24.349012,18.53792,6.0
42.173828125,31.817602,21.530643,6.0
45.41796875,70.01261,55.35403,5.75
48.662109375,61.298138,54.02558,3.8333333
51.90625,64.34601,62.04893,3.8333333
55.150390625,133.01753,84.53651,4.0
58.39453125,131.68166,90.49214,6.0
61.638671875,109.35753,80.657,4.8
64.8828125,87.60426,88.590775,4.0
68.126953125,26.773426,20.944933,4.6
71.37109375,55.703094,60.55509,8.0
74.615234375,28.683283,22.601719,8.0
77.859375,24.508564,22.198183,6.0
81.103515625,23.105947,21.730007,6.0
84.34765625,27.59132,19.90555,6.0
87.591796875,27.454361,22.416504,4.6
90.8359375,24.731524,22.723804,3.8333333
94.080078125,26.00233,20.97802,3.8333333
97.32421875,24.926155,23.124687,3.8333333
100.568359375,31.28448,24.698275,4.6
103.8125,57.507996,51.204082,4.0
107.056640625,59.03906,51.657173,4.8
110.30078125,63.86307,50.19982,8.0
113.544921875,25.774313,24.493834,7.6666665
116.7890625,24.775076,23.090921,5.75
120.033203125,22.534575,21.749079,4.6
123.27734375,58.27675,55.979378,4.0
126.521484375,122.8439,79.24009,4.1666665
129.765625,52.69085,62.815,4.8
133.009765625,50.59795,55.955673,3.4285715
136.25390625,59.76778,64.95936,6.0
139.498046875,52.70108,57.422916,6.0
142.7421875,54.461025,61.500854,6.0
145.986328125,73.73331,80.32319,4.8
149.23046875,60.781487,63.36313,6.0
152.474609375,77.294754,76.09781,6.0
155.71875,61.816025,63.0535,6.0
158.962890625,53.562317,56.39118,4.8
