startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate,SpRQADet,SpRQALam
0.0,2152.6932132627467,49694.45159220444,68471.55432923161,2.471750560331417,37.142857142857146,42.307692307692314,20.512820512820515
3.22,2340.350346784549,26901.66960778124,28260.472066444578,2.2901037954363956,43.790849673202615,41.04477611940299,29.850746268656717
6.44,2245.596435133433,32826.1778710429,42881.49491375289,2.208994143795411,43.333333333333336,56.5934065934066,39.56043956043956
9.66,3095.044659415423,40901.79776254375,61341.37589213904,2.252025612475389,43.333333333333336,54.61538461538462,32.30769230769231
12.88,3228.2679985023365,38742.03044952709,57246.45011685416,2.1710781453192434,46.0,63.04347826086956,31.884057971014492
16.1,3964.157006962719,46149.91789535026,65956.56676618708,2.1410095271213496,38.39080459770115,55.688622754491014,28.143712574850298
19.32,4237.718612927771,42472.553498100766,65819.79325156519,2.0381081699863985,44.02852049910874,64.17004048582996,33.19838056680162
22.54,4137.670478052228,41484.478013605665,60246.943471140694,2.037979750001764,36.666666666666664,52.16450216450217,32.03463203463203
25.76,4562.286754228237,87552.00501391146,154931.9881932314,2.048647211991444,33.66935483870968,48.50299401197604,25.748502994011975
28.98,3927.9947448224657,108608.96428106794,154931.9881932314,2.1161213189390304,33.666666666666664,44.05940594059406,19.801980198019802
32.2,3952.6210076720313,98590.04804522196,154931.9881932314,2.009270912714544,34.39153439153439,48.46153846153847,34.61538461538462
35.42,4488.274038708059,81621.11549802705,153388.68820577883,2.0541950789361607,35.44973544973545,47.38805970149254,32.83582089552239
38.64,5439.639376553206,138172.0008238533,250469.5094408174,2.163621443838222,25.333333333333332,26.97368421052632,7.894736842105264
41.86,4992.582381885935,144475.37691833844,248443.02119603567,2.159545348230698,26.877470355731226,38.97058823529412,23.529411764705884
45.08,4180.1168974987295,92815.63984709223,183011.04320226272,2.0536806711830367,32.92307692307692,45.794392523364486,30.8411214953271
48.3,4886.471880465944,102920.3785926223,183011.04320226272,2.0311846342751543,36.94581280788177,51.666666666666664,26.666666666666664
51.52,4963.830528793523,100420.86817123096,183011.04320226272,2.1248636286144476,34.193548387096776,48.42767295597484,27.044025157232703
54.74,3726.6339567824857,89710.66684871122,222602.86139835417,2.108172201750849,35.18518518518518,49.24812030075188,30.075187969924812
57.96,3468.6097491246746,35903.953587516204,85217.84124038485,2.246822904932835,43.95161290322581,54.12844036697248,38.53211009174312
61.18,3504.9834897223736,28606.147113967992,62453.281085752766,2.0215923031546748,49.075630252100844,59.58904109589041,45.890410958904106
64.4,4107.243326514261,29161.458180772952,74321.76886855764,2.018180619429841,45.74898785425101,51.91740412979351,31.26843657817109
67.62,3550.3015108330583,22526.12232707105,48690.842855277006,2.070446543505789,42.192192192192195,49.644128113879006,30.2491103202847
70.84,4323.776444759124,29093.563843522483,72222.73434474808,2.2994653118310597,42.38975817923186,40.77181208053691,24.161073825503358
74.06,3873.8862869617606,21574.085980596792,46846.53968988429,1.9709318311235708,45.64102564102564,46.76966292134832,32.02247191011236
77.28,4741.9004262611625,33415.21619909964,80618.76945057767,2.1421338613517844,40.069686411149824,36.08695652173913,23.768115942028988
80.5,4437.62047791586,33590.100470994636,77683.0936260958,2.0910360841760003,40.11379800853485,34.39716312056738,34.04255319148936
83.72,4060.758257704961,44185.580325690564,104164.79656174639,2.0025286333078722,34.95798319327731,38.70192307692308,35.09615384615385
86.94,4204.42485827262,47643.46814601333,112151.14735404751,1.9833378135282078,32.698412698412696,41.262135922330096,28.640776699029125
90.16,3383.2666890530695,39764.211906748875,86766.79139221844,1.7672954423249656,31.26050420168067,51.88172043010752,38.17204301075269
93.38,3491.637067577149,38985.27893883961,90178.31272720732,1.7544364807367505,32.62032085561497,42.622950819672134,25.136612021857925
96.6,3098.2934181737437,22380.740102721007,37315.838789682486,1.7923343601753787,34.40285204991088,40.155440414507765,33.16062176165803
99.82,3757.93742364845,34242.96060838205,63855.10859904601,1.8462432088493506,32.263814616755795,31.21546961325967,39.226519337016576
103.04,4841.906852477496,40894.017551406185,65069.423069145996,1.81825697026309,36.03174603174603,31.277533039647576,31.71806167400881
106.26,5567.0565135254765,44736.51800794454,63465.83346131211,1.9250962882440321,36.63865546218487,27.293577981651378,23.394495412844037
109.48,6056.382681460078,53260.771791748615,62313.322665479034,2.074554593846781,32.94117647058823,18.367346938775512,23.979591836734695
112.7,6560.9605577068405,45598.39661101037,55796.33294078242,2.0177772904817437,36.03238866396761,32.39700374531836,24.719101123595507
115.92,6276.2905335534915,41711.66381746062,47240.00743109174,2.060894729252428,34.6031746031746,33.48623853211009,23.853211009174313
119.14,4922.61203401857,36252.19742947907,44755.80758299958,2.084388831240986,39.91935483870968,46.46464646464647,29.292929292929294
122.36,4775.799482543487,35632.19602847358,45073.578709664755,2.06060464058537,38.859180035650624,43.80733944954129,38.07339449541285
125.58,4018.3568136811555,35499.41561988984,52039.47612974467,2.1166535347941986,41.85606060606061,48.64253393665158,33.93665158371041
128.8,4268.401279008178,32878.21507922702,51797.96371588996,1.9499266600278264,46.6966966966967,60.28938906752412,46.945337620578776
132.02,4022.808498102084,31942.034486463777,69765.5222458425,2.0914388089501905,41.889483065953655,46.808510638297875,29.361702127659576
135.24,4779.817928681738,45737.51870113609,103524.9203344672,1.9886927588194419,34.68468468468468,42.20779220779221,30.735930735930737
138.46,5496.758460934184,49737.491812093824,120418.10923511395,1.927794839547223,28.571428571428573,30.284552845528456,21.95121951219512
141.68,5568.164877070435,56299.221528603855,135951.23646279518,1.9463781977654198,23.80952380952381,32.68292682926829,18.048780487804876
144.9,4936.134476241357,55505.074050225514,154125.03580183932,1.8887735861280206,23.048780487804876,37.03703703703704,18.51851851851852
148.12,4677.857817940386,44361.588862412915,100789.26178823365,2.007296446456498,22.64808362369338,30.769230769230766,12.82051282051282
151.34,4865.816148951932,55887.44333677716,155864.81634597946,2.1110043435022434,28.349944629014395,45.5078125,23.4375
154.56,4673.73406623007,42771.3048947993,80771.70635854476,1.9313747360167874,30.6553911205074,46.896551724137936,25.17241379310345
157.78,5023.856182582395,44688.79396785362,83626.57151353196,1.8951401970353723,30.972515856236786,47.78156996587031,29.692832764505123
