startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,90.80241,81.3776,8.5
2.93359375,58.549034,24.190874,8.25
5.8671875,51.811237,47.50455,8.5
8.80078125,36.509956,21.823753,5.8333335
11.734375,47.65442,45.81793,4.5
14.66796875,23.731726,14.724196,4.625
17.6015625,49.1715,41.080162,7.4
20.53515625,61.29806,69.07654,9.5
23.46875,39.220528,48.797276,6.5
26.40234375,43.26176,56.57767,6.5
29.3359375,41.716476,57.239056,6.3333335
32.26953125,39.608513,56.520866,4.875
35.203125,50.409916,74.03254,5.571429
38.13671875,51.538563,74.58575,5.571429
41.0703125,62.473312,84.45242,8.0
44.00390625,59.99491,74.08024,5.0
46.9375,56.503624,76.60227,3.5454545
49.87109375,66.14116,82.78613,3.6363637
52.8046875,62.327908,75.86435,4.4444447
55.73828125,71.3952,68.43423,4.875
58.671875,51.57329,64.478714,5.428571
61.60546875,51.329174,65.43859,5.285714
64.5390625,61.311295,77.08867,5.285714
67.47265625,62.607635,79.60499,4.625
70.40625,51.659477,71.31507,5.285714
73.33984375,64.41473,61.115616,5.285714
76.2734375,53.005795,69.41377,4.75
79.20703125,42.368774,52.492695,4.625
82.140625,38.045197,35.092896,6.1666665
85.07421875,22.607376,13.45907,5.428571
88.0078125,61.054127,60.546875,7.4
90.94140625,61.793182,67.34506,7.4
93.875,66.4213,79.68512,5.428571
96.80859375,78.39585,86.728775,4.3333335
99.7421875,74.38154,99.72873,6.5
102.67578125,93.630844,132.11908,6.5
105.609375,90.69845,125.70072,6.6666665
108.54296875,90.97362,124.68871,6.8333335
111.4765625,84.092674,118.819595,6.6666665
114.41015625,88.157166,116.81298,6.5
117.34375,94.03567,118.49722,6.3333335
120.27734375,103.3332,99.35267,7.4
123.2109375,81.5034,53.206593,9.0
126.14453125,87.62406,72.349556,8.5
129.078125,73.7239,68.91256,6.6
132.01171875,64.15989,67.44736,5.5
134.9453125,98.32898,123.968155,6.6
137.87890625,81.16385,88.92552,4.714286
140.8125,76.32315,85.33542,6.4
143.74609375,55.187172,66.84105,6.6
