startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,114.77452,124.060135,6.8
3.291015625,115.633156,135.59808,6.8
6.58203125,98.81968,111.0547,5.6666665
9.873046875,95.6672,106.60198,6.8
13.1640625,92.3321,113.19907,4.857143
16.455078125,86.703514,110.51437,4.375
19.74609375,50.66623,53.87828,4.25
23.037109375,51.153355,49.330906,4.125
26.328125,54.000168,32.500977,4.714286
29.619140625,42.775867,36.90321,3.875
32.91015625,56.579823,40.874268,3.75
36.201171875,60.47009,25.039423,4.142857
39.4921875,74.78796,44.55798,5.8
42.783203125,57.642662,28.344355,7.25
46.07421875,77.4197,64.32406,7.25
49.365234375,71.36912,52.971523,7.25
52.65625,101.59876,100.925735,7.75
55.947265625,86.2901,102.282074,6.4
59.23828125,84.73115,98.369995,8.0
62.529296875,78.28049,91.00782,6.6
65.8203125,74.72197,85.67214,8.25
69.111328125,79.20361,97.90556,6.6
72.40234375,25.0954,13.83655,6.6
75.693359375,39.899246,31.736403,6.6
78.984375,27.49962,16.565388,6.4
82.275390625,48.716442,39.09871,8.0
85.56640625,52.367756,53.149887,10.333333
88.857421875,95.570724,106.91643,10.333333
92.1484375,121.73625,143.75523,10.666667
95.439453125,125.419846,152.27989,7.75
98.73046875,122.151794,148.99413,10.333333
102.021484375,143.20114,176.25594,10.666667
105.3125,122.58346,150.83386,8.0
108.603515625,109.8977,132.79239,7.75
111.89453125,92.21959,109.53822,6.2
115.185546875,87.76865,105.32456,8.0
118.4765625,75.66806,94.4742,7.75
121.767578125,45.623367,55.368774,7.5
125.05859375,56.89619,69.896225,7.75
128.349609375,83.305046,73.79308,6.4
131.640625,51.91464,58.459187,8.0
134.931640625,49.45523,49.950638,10.333333
138.22265625,63.019463,42.40426,6.2
141.513671875,49.719353,44.72756,7.75
144.8046875,57.047245,71.645355,7.75
148.095703125,78.753716,95.134094,7.75
151.38671875,91.552444,103.662315,10.333333
154.677734375,82.49996,97.56771,8.25
157.96875,85.092896,98.41381,6.6
161.259765625,79.84325,94.68629,8.25
