startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate,SpRQADet,SpRQALam
0.0,4529.412007091629,132673.2839377798,129073.77820437239,2.27410618076121,10.457516339869281,0.0,0.0
3.26,3630.6858526547144,108669.59068758207,108205.01249551692,2.397503671502164,14.285714285714286,0.0,20.0
6.52,3160.478743538634,81295.42010505479,75348.71551758086,2.553589068210332,13.186813186813186,0.0,25.0
9.78,3757.3720989648855,143594.55080331647,147481.49851568195,2.4601694741995477,16.19047619047619,0.0,17.647058823529413
13.04,3127.910141155864,122279.83372416877,123080.44983555598,3.054994481701312,14.102564102564102,0.0,0.0
16.3,3451.057848219185,138390.15454734664,167531.04132437124,2.2256662833640237,13.333333333333334,0.0,0.0
19.56,3414.517544055174,157246.74216751478,151424.96943688602,2.140829496889435,11.428571428571429,0.0,0.0
22.82,3800.274975215212,139585.93103872144,151424.96943688602,2.120699662250411,14.705882352941176,0.0,0.0
26.08,2529.0773374587957,138755.3073958083,134593.36755803914,2.501939118223927,17.582417582417584,9.375,0.0
29.34,2735.874678930437,63576.676989827116,54397.53366093617,2.4180433846214986,18.681318681318682,8.823529411764707,0.0
32.6,2228.402989956903,70223.33862849502,54397.53366093617,2.7174808388226084,25.757575757575758,8.823529411764707,0.0
35.86,3079.384051048607,161115.16868759898,148924.8199826557,2.419972438078114,15.384615384615385,21.42857142857143,0.0
39.12,2465.100549242341,139232.12739024017,98241.28721216659,2.9449698512945153,20.0,27.272727272727273,0.0
42.38,2879.68459443637,151316.69895739798,111882.35266290477,2.9421510482292055,11.11111111111111,0.0,0.0
45.64,2879.68459443637,151316.69895739798,111882.35266290477,2.9421510482292055,11.11111111111111,0.0,0.0
48.9,2846.4969516165243,115385.7814657011,91595.2386248603,2.843667792624089,15.555555555555555,0.0,42.85714285714286
52.16,3257.9916868294968,106999.88069030752,102754.65052422322,3.0984397834531237,12.121212121212121,0.0,37.5
55.42,2046.5170825335601,65745.13993454346,47970.050798520446,3.5914450106531026,15.555555555555555,0.0,0.0
58.68,2046.5170825335601,65745.13993454346,47970.050798520446,3.5914450106531026,15.555555555555555,0.0,0.0
61.94,2621.764306569519,72057.93743286622,67182.82763445925,2.441119317206626,13.186813186813186,0.0,0.0
65.2,3764.1763420216757,145597.17037337425,158584.38077666867,2.273603677942615,12.5,0.0,0.0
68.46,4142.464234002056,244527.63709065958,288759.63443308906,2.218852525151532,11.11111111111111,0.0,0.0
71.72,5427.648443052294,240255.3448403709,294572.4161065251,2.079524547814379,13.68421052631579,0.0,0.0
74.98,5308.53764330286,248400.41691004354,296772.4337873012,2.1056926441023145,11.052631578947368,0.0,0.0
78.24,5308.53764330286,248400.41691004354,296772.4337873012,2.1056926441023145,11.052631578947368,0.0,0.0
81.5,4865.441287648733,301150.0419797666,347615.5889257507,1.932590566466418,15.032679738562091,0.0,0.0
84.76,4321.203646718653,153593.42406885608,166270.9183191748,2.0038069127768474,19.607843137254903,15.0,0.0
88.02,2903.9909593188036,131557.5396419317,127446.9086565976,2.4660079131938035,21.794871794871796,41.1764705882353,17.647058823529413
91.28,1505.6619798119364,95308.43731735114,64780.64811035531,3.4314971132196517,17.77777777777778,37.5,37.5
94.54,2184.618171063793,42364.9309049813,42980.96918640484,2.868700415041445,19.696969696969695,23.076923076923077,23.076923076923077
97.8,2544.8091970489004,65460.69304055301,76112.96634002798,2.297728862293642,16.19047619047619,29.411764705882355,17.647058823529413
101.06,2139.0687534561857,58100.413544535804,59863.54498704249,2.568583372871061,12.087912087912088,13.636363636363637,0.0
104.32,2491.488992959953,58808.63876534732,59863.54498704249,2.2647858316493594,12.087912087912088,0.0,0.0
107.58,2286.979446365292,58475.75447122981,63827.13223733945,2.3392625565165193,13.186813186813186,12.5,0.0
110.84,3929.001225267656,108771.83410065909,128194.34080099885,2.191704180811759,15.686274509803921,18.75,0.0
114.1,3843.551806998026,120490.6097009473,128194.34080099885,2.411561552989776,16.666666666666668,22.5,0.0
117.36,3414.920124133037,130578.8995578195,101877.62429338286,3.107591448807249,24.358974358974358,23.68421052631579,0.0
120.62,3051.0318605158495,143432.08762484993,114602.51929734414,3.5223775945766316,33.333333333333336,20.454545454545457,0.0
123.88,5267.668773777488,301028.77326782333,372292.57996084,2.290598029612462,19.607843137254903,0.0,0.0
127.14,5526.190380961942,273026.95330211514,372292.57996084,2.128048941532091,22.105263157894736,14.285714285714285,0.0
130.4,5685.399348299766,277357.42568839533,350179.63734861254,2.1319566528936855,16.842105263157894,14.0625,0.0
133.66,5398.311193555064,290524.472691918,350179.63734861254,2.163862029717245,18.71345029239766,14.0625,0.0
136.92,5754.021805405598,288674.4807427704,350059.8680168439,2.1160146542620764,16.374269005847953,10.714285714285715,0.0
140.18,5806.8247488571305,274545.4151036734,350059.8680168439,2.1398828800067218,17.894736842105264,8.823529411764707,0.0
143.44,4413.673652673298,347134.6688971718,354149.29790804745,2.4338420465337625,16.483516483516482,0.0,0.0
146.7,3717.9210063115506,182231.71552235773,127196.04320748954,3.9940308059607585,10.909090909090908,0.0,0.0
149.96,2753.3462084782423,185298.93560044657,95046.15703264484,3.0311797130099394,25.0,0.0,0.0
153.22,3274.899784833674,172786.16194450593,95046.15703264484,2.913753291044076,27.77777777777778,0.0,0.0
156.48,3716.3382111864444,170527.16699357168,105177.08805514732,3.0380659024499765,28.88888888888889,0.0,23.076923076923077
159.74,3301.319148535887,171268.90048539205,106642.33811227395,2.7588157834009857,28.88888888888889,0.0,0.0
