startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,295.4497,211.34085,4.2
3.2265625,284.9983,231.63123,4.6
6.453125,290.64288,250.89568,6.0
9.6796875,279.7491,200.20909,8.0
12.90625,235.10054,265.02966,7.6666665
16.1328125,237.7206,311.65552,8.0
19.359375,224.62303,264.21667,8.0
22.5859375,230.66708,262.8601,4.4
25.8125,227.96585,249.97456,4.4
29.0390625,264.55634,250.584,4.6
32.265625,250.65984,313.3171,3.6666667
35.4921875,252.78015,332.11905,4.4
38.71875,253.54808,336.7444,7.3333335
41.9453125,240.57591,246.21889,7.0
45.171875,259.20297,293.70847,11.0
48.3984375,237.82253,264.1893,10.5
51.625,208.62196,143.75891,10.0
54.8515625,250.49161,193.422,10.5
58.078125,273.95422,265.2934,10.5
61.3046875,288.44934,297.5101,12.0
64.53125,277.47748,333.8125,11.5
67.7578125,292.5677,321.3448,13.0
70.984375,270.46417,275.2634,7.6666665
74.2109375,280.7088,288.11298,8.333333
77.4375,274.51233,275.68256,8.0
80.6640625,279.30923,278.86694,11.5
83.890625,265.8348,303.9996,11.0
87.1171875,307.3588,306.31247,13.5
90.34375,295.46774,310.68616,13.0
93.5703125,300.57474,343.44626,13.0
96.796875,283.66187,373.25708,12.5
100.0234375,287.3807,387.89633,13.0
103.25,273.0813,387.37476,13.0
106.4765625,271.6758,334.9823,8.333333
109.703125,206.46976,244.93102,7.3333335
112.9296875,234.0645,260.39108,7.3333335
116.15625,251.80647,132.07083,5.25
119.3828125,233.30441,229.69987,10.5
122.609375,98.13809,96.142784,4.75
125.8359375,46.870716,66.643585,4.75
129.0625,191.5477,144.23576,5.0
132.2890625,221.50272,175.2591,5.25
135.515625,120.87405,139.84747,6.3333335
138.7421875,78.50812,108.81066,6.3333335
141.96875,49.16474,76.44241,6.0
145.1953125,69.74451,80.2077,4.75
148.421875,218.6421,164.5205,7.0
151.6484375,282.0579,194.47485,11.5
154.875,248.32924,224.66113,11.0
158.1015625,275.58694,294.78162,11.5
