startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,47.4773,34.766922,7.6666665
2.158203125,44.336555,31.151659,6.0
4.31640625,42.510307,29.929255,5.75
6.474609375,56.971767,68.732,6.0
8.6328125,30.263163,29.5954,6.0
10.791015625,35.450092,30.712711,5.75
12.94921875,69.24268,63.54479,8.0
15.107421875,43.56916,31.396694,7.6666665
17.265625,128.39699,146.67842,8.0
19.423828125,131.68665,151.67874,7.6666665
21.58203125,73.29793,76.1787,5.75
23.740234375,71.40136,76.59864,5.75
25.8984375,37.301872,51.250294,5.75
28.056640625,36.857315,53.17688,4.4
30.21484375,39.107285,54.253967,4.4
32.373046875,41.13413,55.80543,5.5
34.53125,40.067974,52.94065,7.3333335
36.689453125,41.928875,54.28242,5.5
38.84765625,36.02542,49.386684,5.5
41.005859375,35.210697,49.159958,5.5
43.1640625,34.974583,48.800217,7.3333335
45.322265625,30.100637,42.718597,5.5
47.48046875,71.01546,74.97304,5.75
49.638671875,27.302198,40.969097,4.4
51.796875,59.078865,62.030766,5.75
53.955078125,57.322475,55.66692,5.5
56.11328125,31.837004,43.940662,5.5
58.271484375,65.2042,76.893425,5.5
60.4296875,30.98532,40.86699,5.5
62.587890625,97.93672,104.4111,5.5
64.74609375,43.120674,42.607895,5.5
66.904296875,138.92276,95.69588,7.6666665
69.0625,42.910774,43.34756,7.3333335
71.220703125,75.865524,64.30358,7.3333335
73.37890625,39.09335,39.268894,7.3333335
75.537109375,75.72232,71.27218,5.5
77.6953125,36.2811,39.76306,7.3333335
79.853515625,35.707615,36.174892,7.3333335
82.01171875,30.359163,37.84611,5.5
84.169921875,24.368786,35.418785,5.5
86.328125,27.807415,37.889282,5.5
88.486328125,27.704338,38.066257,5.5
90.64453125,28.264936,37.148514,4.4
92.802734375,65.87841,79.61775,5.75
94.9609375,24.915127,27.778746,5.5
97.119140625,61.837406,72.84159,5.75
99.27734375,27.552069,31.880156,5.5
101.435546875,33.456684,36.79734,5.75
103.59375,34.26817,36.816967,5.5
105.751953125,64.88725,67.487595,5.75
