startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,66.0936,53.78093,9.5
3.255859375,107.047,92.40182,10.0
6.51171875,61.416786,58.74727,9.5
9.767578125,63.90441,53.767445,10.0
13.0234375,67.28023,56.52433,7.0
16.279296875,162.24231,133.86151,7.3333335
19.53515625,158.60648,158.8621,7.6666665
22.791015625,99.939156,156.4748,7.3333335
26.046875,88.99242,143.30313,7.3333335
29.302734375,147.85655,166.4034,6.25
32.55859375,105.77012,148.98677,8.0
35.814453125,157.1547,208.65022,6.25
39.0703125,38.549534,36.79744,6.0
42.326171875,68.73613,74.570206,8.333333
45.58203125,56.81631,30.15148,7.6666665
48.837890625,142.05893,151.10602,8.333333
52.09375,149.53477,165.8772,8.0
55.349609375,137.63264,154.95009,5.75
58.60546875,242.75775,209.49849,6.5
61.861328125,177.85611,162.52525,6.0
65.1171875,242.02306,212.42818,6.5
68.373046875,148.6674,172.29858,8.0
71.62890625,180.87431,184.71407,8.333333
74.884765625,145.97408,171.26154,5.75
78.140625,137.78848,160.50177,6.0
81.396484375,134.42645,98.61116,8.0
84.65234375,56.523907,45.67975,5.75
87.908203125,168.66318,164.59085,6.5
91.1640625,128.58403,153.46693,6.25
94.419921875,141.98659,163.64684,8.333333
97.67578125,175.41014,160.32004,6.5
100.931640625,144.63336,153.3566,6.25
104.1875,144.37799,148.33199,5.0
107.443359375,151.25175,161.21861,6.25
110.69921875,142.76083,155.56438,6.0
113.955078125,160.1541,169.9048,12.0
117.2109375,176.70161,154.88242,8.333333
120.466796875,133.57256,145.60341,7.6666665
123.72265625,188.63806,148.7478,12.0
126.978515625,193.85565,193.47986,12.0
130.234375,162.09323,193.14449,7.6666665
133.490234375,234.75468,242.0755,8.0
136.74609375,213.35992,193.4943,7.6666665
140.001953125,142.66783,158.01413,5.5
143.2578125,198.28697,197.18782,7.6666665
146.513671875,142.8012,156.37029,7.3333335
149.76953125,159.61887,165.08817,7.6666665
153.025390625,204.76376,209.40585,11.5
156.28125,218.4189,238.62904,13.0
159.537109375,185.82243,230.15729,12.0
