startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,24.564562,21.181763,5.4
3.296875,46.89146,51.612328,6.75
6.59375,23.351204,17.806673,6.5
9.890625,56.019577,58.542946,6.5
13.1875,23.368538,21.381693,5.4
16.484375,53.738766,46.782135,6.5
19.78125,56.959206,49.755318,5.4
23.078125,22.528444,23.754368,6.5
26.375,21.68747,20.923065,5.2
29.671875,51.78692,52.46459,6.5
32.96875,22.064795,23.056805,4.3333335
36.265625,61.849503,56.26085,3.25
39.5625,48.689407,45.67975,3.7142856
42.859375,54.51682,58.60937,4.3333335
46.15625,20.544052,21.480675,4.1666665
49.453125,51.17933,54.63807,5.0
52.75,20.573883,22.585423,5.2
56.046875,23.178911,22.16173,6.25
59.34375,20.189745,20.207216,6.25
62.640625,15.804421,18.786762,4.8
65.9375,48.986702,44.649307,4.3333335
69.234375,92.09361,62.37781,4.3333335
72.53125,19.425344,18.45884,5.2
75.828125,16.447662,18.382563,4.1666665
79.125,15.584257,18.326273,3.5714285
82.421875,54.575134,57.731945,3.7142856
85.71875,25.277191,19.12002,4.1666665
89.015625,61.662067,59.77807,6.25
92.3125,30.772722,23.321926,8.333333
95.609375,33.686546,25.865084,8.333333
98.90625,64.396576,60.62689,6.25
102.203125,35.336533,28.554335,6.0
105.5,33.269505,31.191454,8.333333
108.796875,32.56842,31.747044,6.25
112.09375,47.746082,49.29787,5.0
115.390625,31.646374,29.910246,6.5
118.6875,58.295315,50.317898,6.5
121.984375,51.94584,47.809692,6.5
125.28125,33.26377,26.042685,6.25
128.578125,56.971172,56.054348,6.5
131.875,67.00824,60.759457,6.5
135.171875,27.092644,23.068382,8.333333
138.46875,93.41326,55.173622,4.3333335
141.765625,17.39201,17.218544,4.3333335
145.0625,49.552975,55.588284,4.3333335
148.359375,86.13651,59.272163,4.5
151.65625,16.573967,16.519981,4.1666665
154.953125,17.573284,18.09568,4.3333335
158.25,84.6462,53.777138,4.5
161.546875,44.690598,48.488907,4.5
