startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,50.588318,43.99953,10.333333
3.279296875,52.584198,41.014126,6.4
6.55859375,38.814632,14.165207,4.428571
9.837890625,36.980656,42.26243,4.125
13.1171875,43.625286,42.174896,4.125
16.396484375,42.539177,39.77426,5.3333335
19.67578125,43.52506,47.08181,5.5
22.955078125,47.222206,42.90857,4.571429
26.234375,15.107136,12.419377,4.428571
29.513671875,43.84577,46.710594,3.875
32.79296875,16.486958,13.160063,3.875
36.072265625,47.07262,40.607063,4.571429
39.3515625,49.48193,45.5222,4.428571
42.630859375,12.364927,11.713324,3.1
45.91015625,13.518031,12.261798,3.0
49.189453125,40.973553,42.537006,3.5555556
52.46875,42.79907,46.38278,4.428571
55.748046875,42.367825,42.685204,3.4444444
59.02734375,15.944144,11.026246,4.571429
62.306640625,41.306923,42.942966,4.571429
65.5859375,47.446255,44.67778,4.428571
68.865234375,13.878231,11.416457,4.428571
72.14453125,35.992004,36.92321,4.571429
75.423828125,45.868557,44.610847,3.875
78.703125,41.786335,44.169712,3.875
81.982421875,12.811339,12.103073,4.428571
85.26171875,45.45252,42.915737,4.571429
88.541015625,40.412453,44.885063,3.875
91.8203125,41.536182,39.594414,2.909091
95.099609375,12.0891695,12.501018,2.3846154
98.37890625,62.31749,42.04234,2.6666667
101.658203125,40.95077,41.859497,2.8181818
104.9375,43.332172,44.287354,3.2
108.216796875,14.320435,12.602324,4.428571
111.49609375,36.83432,38.10895,4.571429
114.775390625,44.779163,43.40612,4.571429
118.0546875,12.915611,11.543834,4.428571
121.333984375,38.4335,40.98261,3.5555556
124.61328125,12.206717,11.968113,2.909091
127.892578125,42.931152,44.31001,3.3
131.171875,36.69903,40.43244,2.909091
134.451171875,10.871533,10.691954,3.2
137.73046875,38.599033,39.66428,3.2
141.009765625,10.341711,10.186254,3.4444444
144.2890625,35.287632,35.431526,3.6666667
147.568359375,11.4593115,11.242493,3.875
150.84765625,12.145288,11.345275,5.3333335
154.126953125,43.81241,42.749107,4.0
157.40625,11.621213,11.538857,4.0
160.685546875,43.05297,47.478836,4.0
