startTime(s),edaKurtosis,edaSkewness,edaMean,edaRMSms,edaIntegral,edaPotency,edaActivity,edaMobility,edaComplexity
0.0,-1.2456559341924638,0.25464712857757166,0.006635216726875975,0.051303126319515974,0.04508590146017199,0.002632010770156213,0.0025879846691435984,0.012867098745930082,6.81387682764949
3.53125,-0.04578805531685015,0.9920860169011262,-0.03470349920110997,0.045077819619400335,0.041575476453009436,0.0020320098216391937,0.000827676964837754,0.030502791955328755,3.227935393552395
7.0625,-0.8780243587173073,-0.2657503519625342,0.04359527611177905,0.0681456712552738,0.05757217417702447,0.0046438325108318496,0.0027432844115695973,0.018687487398034455,4.258600295443647
10.59375,-0.9756020324251264,-0.014395313627058268,0.028383217090979435,0.08784649456637786,0.07598413043133914,0.007717006607600654,0.006911399595166986,0.017060196208494145,2.558272981094963
14.125,0.5023204606894573,1.2994233829049455,-0.024025322696914653,0.08766132869153394,0.07707657372550034,0.00768450854796515,0.007107292417274269,0.014870985358137044,3.337130762649319
17.65625,-1.0059077616206475,-0.21633680647472742,-0.037384303369230355,0.12192346168781261,0.1017508442507481,0.014865330509939509,0.01346774437153686,0.012910728216354932,3.6374403478037975
21.1875,-1.6975772231860875,0.07073709606432829,0.009516812053281509,0.19611666585488755,0.18354962586315696,0.038461746626037616,0.038371176914380134,0.010895558543649318,4.073583132975776
24.71875,-1.1144323460245915,-0.05433369930380742,0.011728304838893654,0.17208557864465707,0.1473011739932626,0.029613446377466452,0.029475893243072437,0.005335368817092074,16.533658517081562
28.25,-0.2982378271013433,0.7119093622298671,-0.3393684885912685,0.37053414739426616,0.34269281001107355,0.13729555438519575,0.022124583336473803,0.019445178251958472,1.6267378776011323
31.78125,-0.9996226417359813,-0.12129201406220347,-0.0015021153682668099,0.286978944891727,0.24021252089868975,0.08235691481116889,0.08235465846058931,0.01449272417344324,3.1227705493697786
35.3125,-0.858726576499997,0.016481050873610698,0.3009409025297875,0.4013309533189292,0.33639157803687053,0.16106653409188054,0.07050110727643748,0.013719090462324203,3.3304647266654146
38.84375,-0.9925577287687575,0.5494132047076559,0.15533426248403437,0.3208011566896357,0.2464139918293026,0.1029133821334082,0.0787846490319493,0.012454386646970062,3.3925993483326833
42.375,-1.3287088446882915,0.5074552420968246,-0.028756438352056924,0.4137086791145399,0.3793166936477267,0.17115487117469735,0.1703279384280017,0.009992513343361648,3.510770818006192
