startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,17.359962,17.51358,3.3
3.2890625,14.657885,11.420947,3.2
6.578125,45.007034,42.211624,3.6666667
9.8671875,49.72571,48.2942,4.714286
13.15625,39.850323,40.415413,4.125
16.4453125,59.267612,43.294884,4.125
19.734375,14.264874,12.000201,4.714286
23.0234375,36.835407,37.171963,3.6666667
26.3125,42.81876,45.604004,4.125
29.6015625,36.998333,37.300022,4.714286
32.890625,41.33226,40.08221,4.714286
36.1796875,58.693542,36.46124,3.6666667
39.46875,9.894977,11.708573,3.0
42.7578125,58.435028,43.472115,3.6666667
46.046875,11.466658,12.657697,4.125
49.3359375,35.618523,37.117664,4.0
52.625,12.308703,12.333331,3.6666667
55.9140625,39.073326,40.522125,4.571429
59.203125,13.881777,11.480054,4.571429
62.4921875,43.167873,41.250374,4.714286
65.78125,13.195918,11.293978,4.714286
69.0703125,38.081196,42.189026,4.714286
72.359375,12.547627,12.158105,4.125
75.6484375,38.358788,39.393738,3.6666667
78.9375,40.833603,43.211533,2.8333333
82.2265625,36.663486,37.25045,2.75
85.515625,43.259155,42.93822,2.75
88.8046875,9.398826,10.992714,2.909091
92.09375,37.697353,37.914967,3.0
95.3828125,40.825275,38.108315,3.4
98.671875,9.751188,11.784686,2.75
101.9609375,55.43919,37.232216,3.4
105.25,44.95853,43.975143,3.0
108.5390625,35.803593,40.505276,2.5384614
111.828125,39.89816,41.59142,2.75
115.1171875,44.436115,41.96947,3.3
118.40625,12.700764,10.293208,3.2
121.6953125,71.6653,47.911617,3.4
124.984375,44.460495,44.18743,3.0
128.2734375,18.333809,10.262006,4.25
131.5625,16.36973,10.697706,4.714286
134.8515625,13.534787,10.1544285,4.25
138.140625,12.979817,10.301356,4.25
141.4296875,14.908462,11.286619,4.857143
144.71875,13.764877,11.269737,4.375
148.0078125,13.771651,11.123815,4.125
151.296875,43.778328,45.00928,4.857143
154.5859375,42.277355,39.089775,5.0
157.875,17.583055,11.388577,4.857143
161.1640625,15.231169,10.5179,4.125
