startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,116.245125,124.22409,6.75
3.22265625,171.3881,206.83604,9.666667
6.4453125,176.22864,181.66162,7.0
9.66796875,228.44939,269.86618,6.5
12.890625,205.36987,242.1695,7.25
16.11328125,224.3879,251.12105,7.75
19.3359375,204.6176,248.7418,10.333333
22.55859375,203.3427,231.80037,7.75
25.78125,176.84137,204.59082,7.0
29.00390625,190.86424,182.06653,7.25
32.2265625,170.1935,183.39471,5.6
35.44921875,114.18039,74.38099,5.2
38.671875,63.513813,61.18926,5.0
41.89453125,170.8933,133.76904,6.75
45.1171875,114.67672,76.65964,6.25
48.33984375,59.33889,86.43112,8.0
51.5625,112.12066,106.02339,8.333333
54.78515625,224.45734,274.31137,8.0
58.0078125,280.07144,281.65436,6.25
61.23046875,257.45184,372.67514,5.5
64.453125,284.98206,375.82355,4.6
67.67578125,269.97363,365.24362,3.2857144
70.8984375,217.17638,269.25543,4.1666665
74.12109375,231.11617,274.1912,5.2
77.34375,176.70114,212.18466,7.0
80.56640625,175.08855,207.81456,7.0
83.7890625,220.71437,252.65453,8.25
87.01171875,203.96182,249.68605,6.6
90.234375,208.69753,265.34314,6.2
93.45703125,216.2598,218.42377,6.4
96.6796875,172.56348,151.57997,4.0
99.90234375,171.47473,179.9167,5.8
103.125,201.22775,239.40947,4.3333335
106.34765625,233.79274,248.15982,5.4
109.5703125,199.90732,233.2237,5.0
112.79296875,218.26479,259.30823,6.5
116.015625,165.42577,188.78711,5.6
119.23828125,122.956924,103.14147,6.75
122.4609375,189.2457,179.72406,7.0
125.68359375,184.10582,104.42811,9.333333
128.90625,116.346054,110.176254,6.75
132.12890625,129.3406,96.107,5.4
135.3515625,149.73146,159.99081,5.4
138.57421875,153.38872,172.23753,7.0
141.796875,199.43341,198.57977,7.75
145.01953125,180.12625,213.28848,7.5
148.2421875,175.70172,199.57498,10.0
151.46484375,175.02013,186.12369,10.333333
154.6875,111.821686,94.32183,4.5
157.91015625,96.97457,91.3812,4.3333335
