startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacPeakVelAmpRatio
0.0,0.5742857142857142,120.13755889577119,18.463688255567824,46.39224126855114,51.99628495354101,125.93900326256322,1.829268292682927,138.2073743429129,0.9954215349523073,2086.2448624163744,17328.279223472447,23.00989818289419
1.78,0.4828571428571428,67.99321786490215,16.907672560775147,30.200640391917837,36.73121740698337,49.5460734843071,1.6,57.75504670671302,0.9922765294709215,1318.3300937120086,8257.325321653172,23.63175846066218
3.56,0.47250000000000003,68.07878500191177,21.658939755148943,30.88942562840615,47.25053205208912,57.797591502631235,1.8,52.96071454909011,0.9931969527583342,1250.4724403327755,8125.831507598379,26.628061198985936
5.34,0.40800000000000003,71.60669535740972,21.371425790026553,27.00351327744719,55.53292219232136,46.98966606340231,2.0,55.79620755035014,0.9129221685658285,1377.0333421942814,10032.071971402733,30.744651857332837
7.12,0.36,90.04496537023769,18.424913334791825,25.823483942034002,65.54325946633297,47.54090029371208,2.4,52.93342651309421,0.8584830944219544,1730.7889638557815,25167.31625960825,39.734796992155985
8.9,0.25500000000000006,94.95418517007734,12.545573199767908,19.908567235479296,64.07821917345441,27.293313867308687,2.6,60.19015689988412,0.8693652509116898,1811.384320523003,27111.571392984937,37.99009389233592
10.68,0.27538461538461545,111.75865348057754,17.01061156090096,25.771954767967372,75.46695722373255,48.4547869417434,3.048780487804878,122.33232870815218,0.9997199460664699,2338.302327115144,29743.036034393674,26.392662610462626
12.46,0.28,140.21090117464885,25.04816277599102,34.31069284077652,101.83424386451578,148.36479295967658,3.048780487804878,137.8743409510569,0.9996053613490832,2539.364869978768,30765.352215179806,24.555546544507727
14.24,0.24428571428571436,162.19070023436535,25.421260354661097,34.79975309991218,113.43241561414665,156.16874573505956,3.048780487804878,180.42560903537697,0.9988504929589517,3237.502398523562,33624.44852126872,21.069304734167062
16.02,0.2815384615384615,195.2654054484359,37.1899283057594,48.01691462450732,144.96740821083057,334.31186485820257,2.6,160.40186244745195,0.9636668396650278,3039.0613532144707,30306.793059057298,21.555818974297793
17.8,0.25230769230769234,179.37519679087032,27.9027442018946,40.86923516324061,113.95079174184261,242.4567127025609,2.8,141.93954419224684,0.9177625608353301,2905.319363158537,44710.322914710254,26.492352194151458
19.58,0.266,163.61406228875745,22.589420503537973,39.56927766706239,92.5062160966556,265.4893865577042,2.972972972972973,103.3301832097497,0.89632496414795,2342.008827529179,55247.008494635294,29.989109062893764
21.36,0.2742857142857143,122.39997675879361,14.868537492401149,31.188299563564964,56.737651353606005,79.49060264116164,2.7777777777777777,49.026096031776476,0.9213029658700163,1283.6139336104106,8167.826900851971,31.001493280630836
23.14,0.296,218.42227503081554,30.189692488249534,57.880231434750655,144.68606037916416,261.1850958908489,2.8368794326241136,124.93517138362344,0.794592525107197,2317.409625478119,42052.313136684395,31.979601385057748
24.92,0.3325,177.03482637801986,24.847430277597468,47.009922493519156,119.04117511830655,182.75786441584762,2.242152466367713,110.42166287094915,0.8356141699137446,2114.5092019503254,42613.08995627281,34.79916479828164
26.7,0.45,125.52573357521618,20.167766422833203,34.019066111378244,90.27779702807932,91.44741495862155,2.0242914979757085,139.54420981812538,0.8011024826071018,3383.1635105561973,80514.23576297084,58.95801157770744
28.48,0.4375,104.95084985763731,22.779966330395418,37.00881246209917,67.73661569545179,98.03737716955055,2.066115702479339,98.15523386738238,0.9023558446559937,2809.874353463401,51842.8667056074,51.07710937299701
30.26,0.25090909090909097,125.52396740875037,18.07879904100192,28.9422490334922,73.81193824548446,49.84788188588718,2.8925619834710745,121.64070165357978,0.9997182407989305,2368.562713718639,22740.50356886408,21.507304632322295
32.04,0.2833333333333334,187.32127191241617,39.54935485669881,53.155724441968395,131.5474193118098,473.2387817580022,2.8925619834710745,132.4278543499981,0.9997330861176642,2564.452659807134,26878.44512720714,21.51282590092441
33.82,0.2727272727272727,224.48512200167087,46.47435090278269,61.005004752852386,163.7094137402047,552.989381321076,2.2,152.54861580239776,0.9237616646333963,3201.622898530007,49218.7773718697,21.914754509898703
35.6,0.2977777777777778,328.50576354808476,66.46175170236117,78.73917792124307,282.5968203907087,798.0702868918971,2.0,97.94193793881206,0.7495823213009424,2891.23479416294,56725.70875394182,37.06508328501725
37.38,0.27499999999999997,267.605361540996,47.0046641732311,57.067178402134125,228.40242567493792,333.8248160826182,2.2,54.875652272464656,0.8483711007768953,1677.8333865754312,18107.169350581768,34.813038880824365
39.16,0.3125,264.18847333385276,40.25453642470059,48.94814022374843,224.96686792602137,204.41037856716747,1.8,63.538440741404656,0.8084482122779297,1774.811319223291,13145.957992851985,33.55180837193611
40.94,0.34545454545454546,117.49476597395379,18.86897795189019,31.80099897352027,72.40644602444883,81.80156493566358,2.2,77.56701265633433,0.8423970868185117,1962.9521077583622,19668.25873971063,33.19786435597908
42.72,0.285,114.68625161222724,12.432517234562527,26.285626056576913,59.19426081727722,52.7746518895778,2.6,111.75288522340935,0.9304040637435833,2396.9489402699933,24390.42680778456,32.13954734675466
44.5,0.23000000000000004,134.74798842952526,12.839809026227579,26.43675632269714,66.28678735917376,52.90387140192624,3.4,125.78364499048193,0.9996691440228945,2505.7228710039376,19501.878227805602,25.061254380243906
46.28,0.27230769230769236,145.6027131857319,18.447763697732615,35.08875810635387,75.7698703571002,136.36683269519952,3.0364372469635623,132.30510968713452,0.8986362714922158,2983.884627909633,38835.59289358207,27.1498140274224
48.06,0.24363636363636362,187.501361577079,23.16326865273832,39.64266468568309,106.90943563097913,231.72281150658503,2.928870292887029,137.8779140482689,0.7712971538243533,3896.990474104975,80151.57796842443,32.6580978568775
49.84,0.27749999999999997,232.43741444660165,36.70679096881452,52.1622308360313,170.7584562997228,325.87659143686585,2.301255230125523,116.58154325351069,0.5819660229678953,5434.691471644551,180175.69040647143,59.7878374605035
51.62,0.29555555555555557,232.67385531536513,41.27929775833598,59.28601328468408,168.81776716087552,431.6741031714662,2.272727272727273,117.68543693044272,0.7085762122561707,4518.854694458281,144378.64034115348,53.66841854989354
53.4,0.38200000000000006,180.51634888930326,32.11896816415292,52.52569668158824,126.5937531332208,338.1583326877054,1.8,140.95051002273973,0.838167145951549,3718.6574792597075,89908.58720904916,32.86453905140439
55.18,0.37,119.6582177500729,24.09918399149305,38.07971477937436,81.4414958032163,146.68362263447344,2.2357723577235773,215.65377719672472,0.9236690356323609,3930.1807214286673,56962.21905246498,18.488361434677874
56.96,0.29,120.01531329887662,25.08320464826493,33.71166487963698,89.82412439044369,136.22473663049152,2.845528455284553,154.45535336838452,0.9817797732346744,2715.704312235183,30671.677032073327,19.21998507780358
58.74,0.2483333333333334,185.79631403875442,27.678421002487212,39.95097997080163,137.24621906176355,246.3855053268793,2.4,161.375615030658,0.9649692015008812,2769.0658165782456,42154.121675574635,21.285636220956373
60.52,0.22833333333333336,266.22235276142936,34.895543954066696,48.90004426390126,207.7675799747906,297.65263213916916,2.6,149.33342038409623,0.8816033266296229,2728.2848052062586,47310.35981185632,24.33967795289793
62.3,0.2416666666666667,260.6405217358944,33.78825286361908,47.46880067296379,209.02678073161124,320.5562367119366,2.6,118.47427536634534,0.8817828196677658,2230.425344302673,57286.208140038085,27.81281391591023
64.08,0.31833333333333336,187.76998507554367,30.049392395704718,49.91448430022583,123.14338106390524,406.15641160052706,2.2,103.89828762268863,0.8826250787324447,2077.813340574856,36336.43172134131,40.062845527213376
65.86,0.388,129.0038303554827,25.71980462598351,47.91777936194178,68.4446542517472,434.48758693031675,2.2,136.30949614592623,0.9137892098260599,2553.9230693808295,45416.04231769322,34.6327307887631
67.64,0.2963636363636364,126.40233292254642,20.3976299947492,35.52034011285434,64.58312397933659,288.2215291007444,2.2,174.97770610900795,0.9996372081240597,2995.861993548337,48314.860650467424,19.47117310152512
