startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,67.47666,81.395386,4.285714
3.28125,31.642015,13.859916,4.142857
6.5625,43.795567,16.215765,5.0
9.84375,84.69817,54.49816,8.0
13.125,56.47469,24.462193,7.75
16.40625,98.115746,129.12189,7.5
19.6875,110.693214,170.03334,10.333333
22.96875,114.48511,173.43413,15.5
26.25,115.74876,175.12029,7.75
29.53125,109.22707,172.05972,10.0
32.8125,127.226166,192.35771,8.25
36.09375,113.96403,129.5396,8.5
39.375,109.85972,118.70475,8.75
42.65625,116.26054,121.390686,8.25
45.9375,138.40527,132.9092,11.666667
49.21875,135.25993,127.607346,12.0
52.5,148.76524,124.5534,7.6
55.78125,139.82884,122.03975,7.0
59.0625,141.94444,125.61191,9.0
62.34375,133.45282,128.71587,9.0
65.625,109.852234,119.83235,6.8
68.90625,90.24817,100.84634,8.25
72.1875,92.52558,87.06754,6.6
75.46875,97.38573,107.07881,6.4
78.75,107.03618,108.33057,6.8
82.03125,102.334816,78.724434,5.0
85.3125,126.10076,144.7716,7.2
88.59375,132.59526,152.24106,7.2
91.875,125.27305,137.4748,7.2
95.15625,131.87093,150.6113,7.0
98.4375,169.96332,224.79387,7.0
101.71875,166.12465,218.94328,8.75
105.0,130.44814,187.23796,8.0
108.28125,158.97748,239.08144,7.75
111.5625,207.83533,266.4514,15.5
114.84375,195.61089,233.14565,7.75
118.125,128.02162,170.90788,6.4
121.40625,168.61649,225.24974,6.4
124.6875,160.07507,225.71597,6.2
127.96875,154.0835,166.59767,8.25
131.25,141.3307,181.20042,8.0
134.53125,141.60727,192.46327,7.75
137.8125,161.44707,175.00697,10.333333
141.09375,122.90465,137.67715,8.5
144.375,136.05801,150.48161,11.666667
147.65625,134.99718,149.71918,11.666667
150.9375,118.43364,110.15643,7.0
154.21875,121.1207,118.50705,7.0
157.5,134.3557,139.25279,7.0
160.78125,134.24702,163.61772,7.0
