startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,64.46523,49.844997,6.8
3.271484375,54.765522,67.185265,5.5
6.54296875,42.29468,54.360638,6.6
9.814453125,19.214254,10.999883,5.5
13.0859375,74.08582,70.31431,5.1666665
16.357421875,17.87618,13.195547,4.571429
19.62890625,40.110992,36.23911,4.428571
22.900390625,45.288815,42.70879,6.4
26.171875,49.226868,46.37318,5.1666665
29.443359375,49.979126,48.49627,5.1666665
32.71484375,38.185726,37.148758,3.875
35.986328125,14.550313,15.416083,3.875
39.2578125,13.257491,14.901063,4.285714
42.529296875,44.622753,47.39163,4.428571
45.80078125,59.25589,40.579277,4.428571
49.072265625,15.348813,13.541365,4.285714
52.34375,37.393024,42.128986,4.428571
55.615234375,40.054092,41.719532,3.875
58.88671875,46.560234,48.2742,4.428571
62.158203125,39.84029,45.975117,3.5555556
65.4296875,40.600956,44.351215,2.6666667
68.701171875,58.90494,72.51758,3.0
71.97265625,51.607513,66.90195,2.6666667
75.244140625,40.81256,57.331627,2.4615386
78.515625,65.14939,70.08665,2.75
81.787109375,71.66588,95.751976,3.2
85.05859375,60.82768,87.2301,3.2
88.330078125,54.84801,69.574455,3.5555556
91.6015625,44.990604,46.99953,3.5555556
94.873046875,42.85696,45.082138,3.3
98.14453125,54.68736,43.622456,3.5555556
101.416015625,11.786154,9.587591,3.5555556
104.6875,10.845504,9.340547,3.2
107.958984375,50.940205,40.26322,3.6666667
111.23046875,41.00303,39.522137,3.6666667
114.501953125,40.482628,38.717606,3.5555556
117.7734375,35.42512,51.623608,3.2
121.044921875,42.436317,39.116016,3.2
124.31640625,9.80257,10.558769,2.909091
127.587890625,58.138218,42.21759,4.0
130.859375,17.770748,17.231094,5.1666665
134.130859375,44.916695,42.872704,4.0
137.40234375,20.020395,16.750069,4.0
140.673828125,20.273611,17.657518,4.428571
143.9453125,18.81063,17.105183,5.1666665
147.216796875,43.35724,60.83182,5.1666665
150.48828125,62.23858,73.935524,3.875
153.759765625,63.347694,90.603386,3.4444444
157.03125,50.67484,69.9326,3.4444444
160.302734375,40.0759,59.4191,3.875
