startTime(s),edaKurtosis,edaSkewness,edaMean,edaRMSms,edaIntegral,edaPotency,edaActivity,edaMobility,edaComplexity
0.0,-1.1586082693047015,-0.4687207379939648,-0.0008484920504143685,0.0033424299137732277,0.002571844230281662,1.1171837728486105e-05,1.0451898968869728e-05,0.011926191774315986,4.567138471604984
3.53125,-0.7852082260894351,0.6052946322931038,-0.002718014072957166,0.0037721236272164537,0.00338181629065335,1.4228916659004615e-05,6.841316158211414e-06,0.010585769936453647,7.668473136955395
7.0625,2.762457268519147,0.18199413868272862,0.000996526090566505,0.001473469553855918,0.001265931364913222,2.171112526140358e-06,1.1780482769605957e-06,0.058822122132226186,1.220746052468952
10.59375,-1.5040276479362793,0.04119695905973665,0.003226627100765024,0.0041556521710297105,0.0033451201061586765,1.7269444966583945e-05,6.85832251919264e-06,0.02669653921636365,3.006611683054251
14.125,-0.9365296773960448,-0.30365505175177504,-0.0011783015326233006,0.0031003352786608345,0.0024608365202766123,9.612078840108955e-06,8.223684338326535e-06,0.012676727861737222,4.011624511322683
17.65625,-0.8631269272758648,-0.17795393391346567,-0.0021776126949848112,0.002734909086744889,0.0022515913128644204,7.479727712759763e-06,2.7377306634007487e-06,0.016438919025773744,3.9166665378103867
21.1875,-0.2852151779109744,0.2865262699999416,-3.872448962086794e-05,0.0006953962568639742,0.0005506780964337687,4.835759540604265e-07,4.820763679640298e-07,0.028361067572727078,2.856098454242315
24.71875,-0.07127754509853501,0.8059399038432152,0.000374337964087945,0.0007219040640425047,0.0005288848313690915,5.211454776810848e-07,3.8101656632357716e-07,0.03804805205566626,2.340805459010249
28.25,-1.0806955919361743,0.017579148791853922,-5.1099692087229824e-05,0.001170111348732974,0.000972091304997325,1.3691605684336998e-06,1.3665493899022903e-06,0.018403662145235585,4.6905605550830956
31.78125,-1.2361927108841326,-0.0015006997998898892,-0.00019494071116907496,0.0011421234667143424,0.0009680615814652956,1.3044460132195877e-06,1.266444132348483e-06,0.01856363227807857,4.1843205756315
35.3125,-1.044563032217269,0.4703906611711149,0.0005265289319889512,0.0009669175519289294,0.000733052546615814,9.34929552228234e-07,6.576968360068082e-07,0.022531102770270563,3.2172452851061113
38.84375,-0.7253259903693268,-0.12434195501816994,1.8751363184445202e-06,0.0006674698783397306,0.0005574218728782504,4.4551603849085465e-07,4.455125223546419e-07,0.02596091993609442,2.9496115005893704
42.375,-1.0384151449175496,0.2954745501807643,-0.00038660496433942524,0.0009484492703558106,0.0008125704096356292,8.995560184384695e-07,7.500926199865813e-07,0.024327431804630224,3.529644611341449
45.90625,-0.6946127289014292,0.292275322599804,-0.00038467363361196854,0.0009050656401713902,0.0007523219836582948,8.191438130188483e-07,6.711700086226133e-07,0.03344657838042323,2.88919219940163
49.4375,-0.9802248223906664,0.2602880010908207,-0.00024095745513274316,0.0008601298094105885,0.0007329910700819682,7.398232890366953e-07,6.817627938526474e-07,0.026896059299738116,3.3583849732756583
52.96875,-0.10230834332690852,0.9293334780947171,-0.00017100175712104815,0.000973684303237482,0.0008338404725182659,9.480611223710609e-07,9.18819521432575e-07,0.023495432112633077,3.1311397532546423
56.5,-1.2642765073295,0.023677913071287263,0.00025196719156813166,0.0009222282486817903,0.000791157781624589,8.505049426666821e-07,7.870174770399505e-07,0.024093853555660325,3.4393105364153564
60.03125,-0.37416180126137455,0.743983158499675,-9.449871089296177e-05,0.0007317922630149521,0.0006114234628887344,5.355199162085448e-07,5.265899098481133e-07,0.026707150876361673,2.915942269644345
63.5625,-1.0009845467457612,0.5088525209721069,6.905462128157676e-05,0.0007543066292912479,0.0006309590764846506,5.68978490992724e-07,5.642099502723819e-07,0.02763791350822689,3.4099599710479374
67.09375,-1.1507919008439227,0.4287513348317703,0.00024843274220806425,0.0010671436973186353,0.0009172352233547882,1.138795670726887e-06,1.0770768433258686e-06,0.023633914123052515,3.6625994194262668
70.625,-1.0019931363688357,0.31749137092246105,-0.000246979427650751,0.0013594037675896539,0.0011542195969830268,1.8479786033369456e-06,1.786979765654253e-06,0.020080708880756724,3.465541263694708
74.15625,-0.6787342055249326,-0.4633470676743412,0.00014822991010296637,0.0011405194755331495,0.0009297791365428419,1.3007846740704102e-06,1.2788125678212767e-06,0.022189695779244106,3.6503430146603533
77.6875,-0.8079694305371041,-0.043302013949502755,2.4049298989064462e-06,0.0009696326834897236,0.0007885247326757154,9.401875408914825e-07,9.401817572036639e-07,0.019487970995337608,3.88953312191426
81.21875,-0.8526151475984118,-0.3452585970105804,0.00036274129143181924,0.0009020054697677507,0.000766076284773877,8.136138674909407e-07,6.820326229813166e-07,0.03001524058768386,2.8076403150977933
84.75,-1.2457291897722798,-0.21912588390318155,0.0005053009214933029,0.0009855920562878778,0.0008470874671174907,9.713917014177672e-07,7.160626801557864e-07,0.027364429424206475,3.084668434073594
88.28125,-1.2653905654251558,-0.06752619044251952,0.00016447920826557884,0.0009349373815817559,0.0008406818716395608,8.741079074789498e-07,8.47054497527278e-07,0.024355263545963166,3.373674139391089
91.8125,-0.9988778491511532,-0.5315904552750437,-0.00026460774487409354,0.0014634458131955704,0.00119949086439463,2.1416736481596444e-06,2.0716563895122907e-06,0.020248698649665737,3.730908519226951
95.34375,-1.2981103565908503,0.18195614308649305,0.00042212161521354376,0.0010791014485754683,0.0008864385242324451,1.164459936317674e-06,9.862732782871827e-07,0.024196579849973233,3.754497886556151
98.875,-1.151204965598406,-0.3050199967228028,-0.000280093341869241,0.0009434228579644191,0.0008009205996537015,8.900466889297524e-07,8.115944087702728e-07,0.02290928481367603,3.416947182840512
102.40625,-1.15409399001478,-0.03926807168013393,6.088763145683925e-05,0.001304971537083347,0.0010906900985170383,1.7029507125976732e-06,1.6992434089332496e-06,0.01911097803287649,3.6504042248546584
105.9375,-0.7111063102324633,-0.1368090861430864,-0.0002066268979539692,0.0010253379440803014,0.0008068212382282561,1.0513178995708195e-06,1.0086232246127398e-06,0.023005657566545955,4.060290540284084
109.46875,-1.1694111936853497,0.24117695258814853,-0.0009906012506429266,0.0015655263099859007,0.0013100979579590353,2.4508726272580702e-06,1.4695817894827404e-06,0.020223401571551322,3.9331343002155874
113.0,-1.1566595944492581,0.057331162382040515,-0.0005234050356834362,0.0015669809380772508,0.001329315318781114,2.4554292602974607e-06,2.1814764289186816e-06,0.01481118325339126,4.530676364824208
116.53125,-0.5043530266137775,0.6290724485896414,0.0008328277671676232,0.0013546724924310008,0.0009963370128794203,1.83513756174922e-06,1.1415354719838114e-06,0.020804704655618685,3.576335700391353
120.0625,-0.5536188596627287,-0.022098608231294614,-3.441962397766385e-05,0.00044660490468733066,0.0003416327134569526,1.9945594089077971e-07,1.9827123037601595e-07,0.03707515227330992,2.461653476734905
123.59375,-1.3884512187857136,0.19517402173304266,-4.812885688349329e-05,0.0008480701104565129,0.0007628172192195908,7.19222912249722e-07,7.169065253848104e-07,0.022705172806835455,3.9768832048953073
127.125,-1.2519348103139305,-0.2793532890834825,0.00048056821390133947,0.0007664689354015231,0.000660167369947546,5.874746289355442e-07,3.5652882072322064e-07,0.02801457092872589,3.247388930409252
130.65625,-0.9438118458305116,-0.2092095601533168,0.000475981923664295,0.001173873974121612,0.0010288655249694283,1.3779801071200666e-06,1.151421315464904e-06,0.021142428741494412,3.8473803674230083
134.1875,-0.6285140416105102,0.460383667530638,0.0003612639803792269,0.0010208757129852688,0.0007836866476920157,1.0421872213631807e-06,9.116755578437383e-07,0.022715004194527766,3.7459720019368086
137.71875,-0.8244178654957279,0.30918461468851977,-0.0001536648429524403,0.000725591364245712,0.00060836745326583,5.264828278679535e-07,5.028699439083554e-07,0.027450088555396147,3.047232083195553
141.25,-0.7205707166589082,0.5121052049633132,-7.382435247877737e-05,0.0008343420067305619,0.0007073826242042353,6.96126584195181e-07,6.906765491762702e-07,0.027808405455656802,2.873874411314547
144.78125,-0.8100853384592872,0.09282739700527048,-0.0004918398218377873,0.001161706619109599,0.0009463976252824249,1.3495622688830552e-06,1.1076558585376291e-06,0.021427950182576247,4.069073493362693
148.3125,-0.2504476403913256,0.8010900450654704,-0.0005100885366786357,0.001377306698216062,0.0012072198561100746,1.8969737409508303e-06,1.6367834256998788e-06,0.016926774293112214,4.15946273690697
151.84375,-1.1244288231851194,0.05443840503695782,0.0007595311557775186,0.0014178732313153846,0.0011837949150352296,2.0103645000807305e-06,1.4334769234839971e-06,0.020825512140281877,4.158353288994749
155.375,-1.4160360315040041,0.3460076379120442,-9.516250747610665e-05,0.0007241550126213959,0.00066902814968769,5.24400482304694e-07,5.153445794755539e-07,0.024983621229206474,3.7912463366497846
158.90625,-1.3545585285437507,-0.12208680053037421,0.00014336564789267165,0.0008660732472787417,0.000780607081662989,7.500828696519446e-07,7.295291606562591e-07,0.027541458194878608,2.747477031498841
162.4375,-1.35774916077201,-0.15794791457020352,-5.915443254622464e-05,0.0010068885711318762,0.0009007205223317838,1.0138245946759914e-06,1.0103253477861254e-06,0.02556090364728638,3.4871879945436373
165.96875,-0.8093142092881473,0.09674218222809652,6.715544446649942e-05,0.0005807868889174749,0.0004811646160249042,3.373134103384394e-07,3.3280355661694634e-07,0.03465243374453347,3.2518417925909775
169.5,-1.0688546025259893,0.26379624640726057,0.0001395135168415672,0.0008687536238366197,0.0007411838858140097,7.54732858929259e-07,7.352688375477568e-07,0.02132400775132835,4.120120143380274
173.03125,-1.253589987436879,0.0574999946277589,0.00011725868898353946,0.0006866448366971779,0.000607046178155162,4.714811317628942e-07,4.5773153162075583e-07,0.02898816473165458,3.2122796697692437
