startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,90.69827,64.97561,7.6666665
3.283203125,44.693054,36.265736,7.6666665
6.56640625,62.823517,68.84718,7.6666665
9.849609375,139.36238,86.04236,5.75
13.1328125,78.8017,80.112144,5.5
16.416015625,94.60733,100.27127,5.75
19.69921875,64.27157,58.947796,5.75
22.982421875,61.510048,61.15099,5.75
26.265625,159.52911,121.49146,6.25
29.548828125,166.36884,102.47549,6.25
32.83203125,97.23992,82.06778,7.3333335
36.115234375,65.49606,41.90504,11.0
39.3984375,69.5821,45.478485,11.0
42.681640625,65.98736,47.823654,10.5
45.96484375,88.43247,102.53884,7.3333335
49.248046875,142.51297,101.05159,7.6666665
52.53125,134.31303,117.09368,7.3333335
55.814453125,35.061047,44.666393,5.25
59.09765625,56.223553,48.900616,7.3333335
62.380859375,89.5218,89.87771,7.0
65.6640625,82.68737,72.243,5.5
68.947265625,96.261734,84.20902,5.5
72.23046875,69.032875,57.823715,5.25
75.513671875,70.93643,55.70958,6.6666665
78.796875,88.654396,101.582214,7.0
82.080078125,73.81245,81.952156,10.5
85.36328125,42.530094,47.576473,6.6666665
88.646484375,161.71696,114.12637,5.5
91.9296875,64.65966,66.78288,5.25
95.212890625,72.79458,64.01812,5.25
98.49609375,32.5125,34.794605,5.0
101.779296875,150.7684,103.49808,5.5
105.0625,29.56022,29.947544,6.6666665
108.345703125,144.42404,103.37075,5.5
111.62890625,39.61821,38.824963,5.25
114.912109375,78.074875,71.38932,7.0
118.1953125,127.15218,94.56414,11.0
121.478515625,90.488815,81.94983,11.5
124.76171875,91.16661,92.281044,7.6666665
128.044921875,59.577347,48.68655,7.3333335
131.328125,86.309265,79.15908,11.5
134.611328125,100.356834,73.89251,7.3333335
137.89453125,97.49029,61.94685,7.6666665
141.177734375,155.38394,93.131134,7.6666665
144.4609375,147.93787,97.79465,7.6666665
147.744140625,75.79447,54.197018,7.3333335
151.02734375,100.11548,96.594864,7.3333335
154.310546875,93.91741,71.021965,11.0
157.59375,156.47612,116.36042,11.5
160.876953125,61.09612,49.691586,10.5
