startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate,SpRQADet,SpRQALam
0.0,3085.5739992820118,42852.221056064365,55389.84535134141,1.8608554814686928,32.03463203463203,43.24324324324324,36.486486486486484
3.2,1716.3501560748152,24448.352553034838,29764.97602086526,2.0080722170337695,43.68421052631579,57.22891566265061,45.78313253012048
6.4,2087.1083728285944,32731.41535549822,55387.68341951957,1.9759271510731076,41.50197628458498,50.476190476190474,36.19047619047619
9.6,1542.702644293876,21148.544234771514,29128.108009438496,1.9999622890579989,35.497835497835496,39.02439024390244,35.36585365853659
12.8,2182.7908041861183,22132.20714772961,33357.82576028863,2.053116529869629,30.0,32.22222222222222,23.333333333333336
16.0,2436.7778354253146,58740.61182955595,86388.7047994046,2.129896240300914,24.63768115942029,30.88235294117647,26.47058823529412
19.2,3088.3349486117195,118811.37989579303,162821.7546318327,2.021656636135953,16.017316017316016,17.56756756756757,0.0
22.4,3678.6058956080988,141779.5632085093,173118.6209478965,2.0247271055930387,9.881422924901186,14.0,0.0
25.6,3857.295625866723,156472.62978679338,166693.80669698864,2.0707191109425174,10.38961038961039,14.583333333333334,0.0
28.8,5584.789916058852,180180.8032292125,182257.95502939308,2.047618068071923,6.461538461538462,0.0,0.0
32.0,6271.004208707229,173662.7044977086,197181.3051823685,2.0782079359340275,6.552706552706553,0.0,0.0
35.2,6183.025070858955,184027.90692215736,199199.67822894128,2.0563018381290155,6.837606837606837,6.25,0.0
38.4,6204.896596056799,168628.61511802938,192263.12614938384,1.955680394457513,6.650246305418719,5.555555555555555,0.0
41.6,6456.44401514766,154615.73572971654,187271.92596722348,1.9524304647801085,7.142857142857143,5.172413793103448,0.0
44.8,6488.171698242322,136247.312429968,217750.07701749518,1.965709149733709,12.258064516129032,13.157894736842104,5.263157894736842
48.0,5528.984707947244,113360.17622005132,174914.24421685166,2.0080168514903463,13.300492610837438,13.88888888888889,5.555555555555555
51.2,5182.660396562417,102155.51918321951,129422.86575475126,2.003787390409292,12.068965517241379,0.0,6.122448979591837
54.4,5123.055708648271,119379.40483464036,157857.1250377847,2.0777029124930144,10.461538461538462,8.823529411764707,0.0
57.6,5600.872417307434,123895.7725610511,217106.4996112066,2.103236380791889,10.826210826210826,7.894736842105264,0.0
60.8,5851.632379515344,100712.97687095076,183254.36145275692,1.9915411467427455,9.425287356321839,3.6585365853658534,0.0
64.0,5577.769221349791,94719.46212365317,169753.17776229838,2.034487801468816,9.67741935483871,3.3333333333333335,0.0
67.2,5658.759951434036,69926.0352797969,145417.09799630102,2.048462941223842,13.636363636363637,6.25,4.166666666666666
70.4,5583.693461000342,67441.77688027316,122516.66340818908,2.0724221651520245,14.438502673796792,5.555555555555555,9.876543209876543
73.6,5853.458293655776,64708.18874214756,121464.84303408978,2.011856002579131,16.073968705547653,5.3097345132743365,10.619469026548673
76.8,5850.23121467722,56362.78248818071,108494.81648594234,2.0276887427852697,19.024390243902438,4.807692307692308,9.615384615384617
80.0,5597.814412153557,33305.57321412014,60939.54781524488,2.0825773469001763,21.77177177177177,5.172413793103448,10.344827586206897
83.2,5493.888595693208,35199.758718266756,58772.97724745725,2.0232660393108066,20.056899004267425,8.51063829787234,10.638297872340425
86.4,4782.700518025404,34406.539306497885,55283.659597017104,1.9794688006083274,19.318181818181817,12.254901960784313,6.862745098039215
89.6,4224.045851126036,32965.664869413995,55283.659597017104,2.0142332506902427,22.365591397849464,19.23076923076923,9.615384615384615
92.8,3451.856648271666,27973.66535355156,44837.73227502778,2.034506783425893,27.35042735042735,21.875,20.833333333333336
96.0,2855.952595042497,30738.85482089635,50295.405791684985,2.009835830740434,27.536231884057973,26.315789473684212,26.315789473684212
99.2,3154.586280049317,65206.0113699124,103885.59580385429,1.976095771161027,23.076923076923077,24.691358024691358,24.691358024691358
102.4,3382.7015477998034,71712.9492403557,110945.28849295713,2.180299236083849,25.0,16.666666666666664,26.666666666666664
105.6,4448.6548700405865,72025.63252879589,121671.19754096866,2.140724294160504,20.919540229885058,15.934065934065936,21.978021978021978
108.8,5017.829496764581,120086.0701242763,177766.36475186003,2.1103244323845507,12.31527093596059,0.0,14.0
112.0,5133.909059711378,146851.99930638264,203801.07124009822,2.0191218685276473,6.613756613756614,0.0,0.0
115.2,4923.223684124257,153559.32316811004,200800.5346361315,1.8472568097441957,6.613756613756614,0.0,0.0
118.4,4258.030494934617,139632.32440381008,178055.11067610374,1.8599132003034011,6.837606837606837,8.333333333333334,0.0
121.6,5359.60194926026,159950.97132817245,236943.07116612396,1.7377225663782352,6.896551724137931,7.142857142857143,0.0
124.8,6146.80177516448,168898.86101301142,227309.75092533557,1.5588246363508917,7.35632183908046,6.25,0.0
128.0,5918.2276721539165,156066.5116662007,195476.5631364691,1.6412062282904496,8.045977011494253,5.714285714285714,0.0
131.2,5994.442651813616,160136.9956613069,179993.2376112938,1.7108510771866083,7.816091954022989,5.882352941176471,0.0
134.4,5839.91068688139,163928.50347525722,177179.42243933305,1.9670713772841257,6.896551724137931,0.0,0.0
137.6,6113.761357712983,147110.78093484,171222.74132616213,2.009217321813296,9.605911330049262,3.8461538461538467,7.692307692307693
140.8,5229.723330997696,125539.60256441234,151418.06982807931,1.9594243421682385,12.31527093596059,10.0,6.0
144.0,4100.476614104988,122713.05799707389,157593.94934065943,1.8939676407690182,10.317460317460318,8.974358974358974,15.384615384615387
147.2,5202.3864460460645,136464.50292648823,162514.9909520771,2.0180579588389294,8.201058201058201,11.29032258064516,19.354838709677416
150.4,5071.440712446485,152931.55722742144,186082.30003235163,1.9300122813239853,7.671957671957672,12.068965517241379,10.344827586206897
153.6,5559.956981322179,169676.62911259744,191388.19900474418,1.8751191528853928,5.977011494252873,0.0,11.538461538461538
156.8,5617.483560392344,176366.4223795157,187632.06373214303,1.8872350974726382,5.747126436781609,0.0,12.0
