startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate,SpRQADet,SpRQALam
0.0,2603.827350764285,58958.77237864088,79779.06020904658,2.1038155350229886,32.015810276679844,41.9753086419753,25.925925925925924
3.28,4382.021648400669,80266.38965501369,127385.41045591421,1.434224414437232,20.105820105820104,30.92105263157895,27.631578947368425
6.56,5327.397717054912,49441.91088013164,82803.62190698716,1.5364913073277442,18.226600985221676,18.243243243243242,22.972972972972972
9.84,6824.468249524752,79507.16568565834,153324.19174405606,1.5795208952600954,12.29946524064171,14.492753623188406,15.942028985507246
13.12,7051.347022788391,95995.02362096593,161695.62614299078,1.5492487776569959,9.269162210338681,9.615384615384615,11.538461538461538
16.4,7282.140799824251,117153.63613532542,182613.2279747133,1.6877832437358644,7.956989247311828,0.0,0.0
19.68,7136.473835887802,154908.14579686493,233973.2768653219,1.9158977159657298,7.407407407407407,0.0,0.0
22.96,5712.2904033131945,185017.22124523215,209314.70882313466,2.0643008575761894,6.842105263157895,0.0,0.0
26.24,4307.175330016822,196659.90315814872,223651.51420148183,2.0026353180476932,6.617647058823529,0.0,0.0
29.52,2953.768346415459,191924.02491466192,202846.255237757,2.4994004312010585,6.410256410256411,0.0,0.0
32.8,2739.9067790411414,126777.62707046741,149728.59420320764,2.684080178468596,13.186813186813186,0.0,0.0
36.08,3380.615354696618,72824.71131371388,101100.64748562011,2.4830489639156204,15.0,0.0,16.666666666666664
39.36,3092.2978504255916,48943.87269312673,60923.52041103272,2.2061958359190528,15.789473684210526,5.555555555555555,11.11111111111111
42.64,5357.173379981301,128173.93191555695,202172.9617717045,2.109757970404473,8.0,6.25,12.5
45.92,5586.036085798695,131542.26679880865,190841.14085883275,2.067674436273594,7.142857142857143,5.555555555555555,0.0
49.2,5859.452376939788,129023.30619345167,195833.53045935743,2.0572703449589094,9.89247311827957,6.521739130434782,19.565217391304348
52.48,5867.4358613158165,128267.66688850817,198266.449474507,2.033389790918328,12.298387096774194,10.655737704918034,14.754098360655739
55.76,4966.099446582719,106639.52349724415,181005.36195726274,1.9702529823527866,15.530303030303031,15.853658536585366,14.634146341463413
59.04,5358.918361707558,105519.31107829278,199248.27133699507,1.9342711452562364,16.129032258064516,16.25,15.0
62.32,4063.314363849245,47354.04305718762,65070.93750515883,1.7266812461777232,15.126050420168067,27.222222222222225,17.77777777777778
65.6,4470.086872929158,106344.1682014513,151566.79448080622,1.6186072617681408,12.100840336134453,31.944444444444443,13.88888888888889
68.88,3978.482170028093,117543.53624306149,159750.9595022949,1.375198681179217,12.64367816091954,34.54545454545455,18.18181818181818
72.16,3908.622986750189,109604.807677417,159750.9595022949,1.6106813535813214,11.083743842364532,28.88888888888889,15.555555555555557
75.44,4100.732773731625,105582.08225935255,181493.2426318,1.8888752516461182,12.298387096774194,36.0655737704918,27.868852459016395
78.72,3470.773272490271,106741.73728407243,142866.08767903643,1.7631913168772357,13.333333333333334,40.32258064516129,43.54838709677419
82.0,3525.8308944531605,87659.41114293755,148192.92646977538,1.922208636125196,17.701149425287355,31.818181818181817,28.57142857142857
85.28,3238.4584577567,39234.42426606928,60786.31629691436,1.9378010586339507,23.908045977011493,26.442307692307693,24.03846153846154
88.56,4084.5398307040336,44419.87310144945,78774.58230948378,2.0132596440798345,21.390374331550802,21.666666666666668,20.0
91.84,4707.371296355767,58371.21559307892,97497.9071437607,1.9286514357727267,17.069701280227594,13.333333333333334,12.5
95.12,4756.146910001666,68204.44246162279,113524.25977590727,1.8785338824541402,14.444444444444445,10.43956043956044,9.89010989010989
98.4,4853.5962135898535,72782.05479636532,133960.1933156564,1.8334914997631118,13.825757575757576,4.794520547945205,4.10958904109589
101.68,4419.350412102071,76058.78832005228,127267.12102738535,1.8173856524268013,12.183908045977011,6.60377358490566,5.660377358490566
104.96,3521.3518792005834,62219.471643163175,96314.48011672194,1.8982677460801065,13.105413105413106,14.130434782608695,0.0
108.24,3729.5703267892613,99541.32603288576,141605.9789310745,1.9045207184711912,10.144927536231885,16.071428571428573,0.0
111.52,3554.3273761954792,128086.59026766135,162287.59764262754,1.9283126337962087,6.926406926406926,18.75,0.0
114.8,5788.859317260116,121274.13955070743,159213.12606869917,2.0371822706326856,8.333333333333334,12.0,0.0
118.08,7057.537600640475,128726.67651817854,180919.65534729115,2.03549882367625,7.35632183908046,9.375,0.0
121.36,8499.026690660863,157067.0476600141,232429.6680030313,2.0917964498819055,6.595365418894831,0.0,0.0
124.64,8906.920843089667,169114.51035729583,265182.6630919161,2.001844798731993,9.75975975975976,19.230769230769234,4.615384615384616
127.92,8651.42559412567,155182.0055972735,265182.6630919161,1.9750990713596148,11.379800853485063,21.25,3.75
131.2,10130.911521011452,141518.81198625246,265182.6630919161,1.981150317933378,12.195121951219512,17.0,6.0
134.48,8010.30015785882,119655.54975434877,273305.8539778304,1.947056893886966,14.65149359886202,16.50485436893204,5.825242718446602
137.76,7197.81745262456,106238.3812751893,253085.23477088846,2.009631941365098,18.095238095238095,14.912280701754385,5.263157894736842
141.04,5313.855108697396,78299.48529255942,159587.50592441764,1.8696917847133918,24.053030303030305,37.00787401574804,21.25984251968504
144.32,4821.965866671402,46936.21575372942,88628.96853051032,1.8391181521315636,20.67736185383244,34.48275862068965,24.137931034482758
147.6,5431.173036013323,53239.85448197683,103234.53660023864,1.9536262551334,20.634920634920636,38.07692307692308,21.53846153846154
150.88,3838.058289579021,48587.31319095016,95334.8814762379,1.9839775106062396,21.21212121212121,38.839285714285715,27.67857142857143
154.16,4473.376529444884,63287.5860819983,106582.84087570384,1.9897003510580196,21.21212121212121,41.596638655462186,26.89075630252101
157.44,4621.619773530245,77687.46747586162,149810.24048069073,1.870604525271055,19.35483870967742,33.85416666666667,21.875
160.72,5036.49771086508,83451.07805882664,150062.58994502807,1.9812480421183065,13.333333333333334,19.354838709677416,11.29032258064516
