startTime(s),AoINumber,AoIBCEA,AoIBCEADisp,AoILempelZiv
0.0,1,12549.881195531645,0.0,6
3.26,1,12459.513007391988,0.0,6
6.52,1,14606.958039547406,0.0,7
9.78,1,14750.196855287335,0.0,8
13.04,1,18143.230706496677,0.0,8
16.3,1,18397.681261265865,0.0,8
19.56,1,14270.808837627046,0.0,8
22.82,1,13028.513683285859,0.0,8
26.08,1,21553.335730975687,0.0,8
29.34,1,21482.737354317105,0.0,8
32.6,1,18987.030833023444,0.0,8
35.86,1,18492.56077699873,0.0,7
39.12,2,4867.819466083989,4867.819466083989,8
42.38,2,3828.753807702415,3828.753807702415,8
45.64,1,12198.389081191837,0.0,7
48.9,1,10960.303862116009,0.0,6
52.16,1,10970.675459359105,0.0,6
55.42,1,11951.190062009702,0.0,6
58.68,1,7148.046022807303,0.0,6
61.94,1,6875.571668790993,0.0,6
65.2,1,7872.473240892736,0.0,6
68.46,1,17451.49096726073,0.0,6
71.72,1,26190.357490755785,0.0,6
74.98,2,13622.75764046171,13622.75764046171,7
78.24,2,13716.523765622365,13716.523765622365,7
81.5,2,15727.23221919351,15727.23221919351,6
84.76,3,14698.363908855752,10222.965808438943,8
88.02,4,5875.209961551882,5875.209961551883,10
91.28,3,15008.73264028229,10533.33453986548,9
94.54,2,22878.600068559896,9452.405767309465,7
97.8,2,24318.25237132069,10892.058070070263,8
101.06,2,27009.387984072997,13583.19368282257,9
104.32,1,29863.482949688387,0.0,7
107.58,1,28301.855047002497,0.0,6
110.84,1,23336.65560980444,0.0,6
114.1,2,11662.90650234899,542.9999088547984,8
117.36,2,9784.996251740122,1617.8907373832035,9
120.62,1,5912.03649257824,0.0,6
123.88,1,4896.811367234157,0.0,6
127.14,1,3837.2303694051816,0.0,6
130.4,1,3954.5147860964626,0.0,5
133.66,1,4872.699521289577,0.0,6
136.92,1,3881.6486950762815,0.0,5
140.18,1,7349.3805275637,0.0,5
143.44,1,7669.261631081733,0.0,5
146.7,1,7179.275286396277,0.0,5
149.96,1,7350.59928610832,0.0,6
153.22,1,7795.543375181713,0.0,6
156.48,1,6979.1289128151475,0.0,6
159.74,1,9517.373470810606,0.0,6
