startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,167.39465,254.25719,5.8
3.203125,113.712395,128.36736,6.0
6.40625,140.69312,158.90434,6.4
9.609375,123.82142,149.35043,6.2
12.8125,156.2892,181.39671,8.5
16.015625,163.97488,161.26593,8.25
19.21875,112.6699,127.313194,6.0
22.421875,114.269394,127.87608,6.0
25.625,113.39313,121.422386,5.8
28.828125,146.72261,130.41064,7.75
32.03125,103.16494,116.70101,7.5
35.234375,91.7044,109.45282,7.25
38.4375,139.37888,126.54007,6.0
41.640625,170.33531,183.30609,7.0
44.84375,155.98164,201.86526,7.0
48.046875,173.55598,206.31105,7.0
51.25,175.8608,208.56543,7.25
54.453125,154.38284,146.87274,15.5
57.65625,136.26854,114.644966,14.0
60.859375,127.12549,99.34025,9.666667
64.0625,135.15498,83.54246,7.0
67.265625,71.52765,56.22725,5.4
70.46875,50.748188,60.916214,3.7142856
73.671875,100.04588,73.40477,3.857143
76.875,49.0461,72.77042,4.5
80.078125,20.824379,25.975828,4.3333335
83.28125,104.23241,115.93844,5.6
86.484375,100.897514,113.90731,5.8
89.6875,100.40308,111.363,5.8
92.890625,91.71964,103.908646,7.0
96.09375,59.595634,85.935036,9.333333
99.296875,135.78519,118.06982,10.0
102.5,106.24129,91.19954,7.5
105.703125,44.590187,64.93794,7.0
108.90625,44.3057,65.577705,5.6
112.109375,51.550278,56.589466,3.5
115.3125,60.605682,47.1305,4.0
118.515625,96.47857,60.866676,3.625
121.71875,16.833729,18.405827,3.375
124.921875,19.843426,19.907402,3.5
128.125,46.67646,45.908825,3.857143
131.328125,68.21455,54.924667,4.6666665
134.53125,54.91438,56.16217,4.6666665
137.734375,22.31074,19.729315,5.4
140.9375,49.726562,53.633614,4.6666665
144.140625,43.82516,45.229046,4.6666665
147.34375,19.074635,18.32594,4.5
150.546875,68.1035,66.30831,4.6666665
153.75,54.85725,61.17487,4.5
156.953125,65.78942,78.67913,5.6
