startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacPeakVelAmpRatio
0.0,0.8849999999999999,187.84044085336487,80.20289051628914,147.99348629555766,101.66655239318936,2258.478805597714,0.8,269.5220043447466,0.3857124182270265,8558.691561368913,273296.6802050531,60.4853786374779
1.04,0.98,169.1973659247264,82.24738835081234,164.4490701670189,73.95424990846575,2348.4871319851313,0.6,72.92849566243075,0.1496440632390235,16478.3739764822,448637.3187728996,321.7701741236736
2.08,0.645,180.84670538901253,27.837667320736347,92.32358070915895,63.75780724877886,497.4139967948547,1.214574898785425,141.4893539361284,0.2991666319644048,11538.816226654568,347108.15944035136,176.60103318615177
3.12,0.5133333333333333,201.35282070020693,25.629910120591276,82.52646539736597,73.74866491955758,453.88573292918574,1.0121457489878543,147.80453850749902,0.3502450115466937,9461.363001108593,271114.409241878,172.02408051668607
4.16,0.62,175.1244946988129,35.88250935074952,97.18357810698383,68.17426712360809,372.0417373739825,1.214574898785425,137.07097601577578,0.5592320548349483,8221.287586205457,217553.38409103444,147.42985029831058
5.2,0.5666666666666667,145.72816960477687,31.15907675728373,77.48103803362177,61.75302608257939,275.4338259912483,1.214574898785425,133.75473158462287,0.5667690492921441,4305.136647105254,94327.98843520132,51.44497144397744
6.24,0.5720000000000001,146.6799493184054,33.53703091480297,73.0609576847135,94.52660006564426,199.57207211127906,1.4170040485829958,266.4127246233757,0.6308423222367423,4973.48891075307,114610.98310157156,42.79399662488705
7.28,0.39666666666666667,151.03187626986207,25.231367138341316,50.538144822747206,95.69399928111936,228.53811075715294,1.4,231.0299937493967,0.7505326996282262,4034.6381392174194,89746.1632790865,42.25216540317386
8.32,0.31777777777777777,215.27320409079897,25.337806514466884,48.22822874350207,131.42085255783442,261.2252784778498,2.032520325203252,185.83483726937612,0.8251390889889768,3531.034277022565,78337.69770176122,39.770397057544514
9.36,0.31142857142857144,253.45579616931113,29.03943986657677,54.50369865180937,158.0723405799811,322.7542184926917,1.6260162601626016,252.7477409169383,0.7820026289269664,5671.050559260605,158598.7416736376,28.90230597098205
10.4,0.3325,244.5309741883811,34.94329770938826,59.52622109547874,155.88016135666044,376.3530194965414,1.829268292682927,170.9327146497158,0.8535271690853682,4394.044950841879,126389.20252240778,29.12963040937784
11.44,0.33111111111111113,195.1748365141807,29.513726668475638,47.64832564970309,117.32984006749842,237.65788488371345,2.032520325203252,100.20773470075815,0.8098460215079823,4229.4877892901495,119372.1971510563,49.2714194646461
12.48,0.395,151.8807513760542,31.800806700284795,52.32035874485188,89.92346293313572,236.96169473835513,1.829268292682927,134.96507181628417,0.7889509861963492,5011.227559738193,88825.87189528847,50.20298483724733
13.52,0.40888888888888886,137.2475917174146,32.19786164147023,51.420818155487176,85.91972763829709,288.4711244106966,1.8,141.5106485804565,0.8921733993308218,3720.144891047134,57014.669123914544,42.2308083309951
