startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,36.35043,20.85062,6.2
3.236328125,30.071695,18.977882,6.0
6.47265625,38.036026,38.553577,5.3333335
9.708984375,47.949505,40.58888,5.3333335
12.9453125,50.07645,39.49307,6.2
16.181640625,31.127134,19.31585,8.0
19.41796875,32.89402,23.27417,8.0
22.654296875,47.43731,38.233067,6.4
25.890625,51.797165,47.514893,5.1666665
29.126953125,42.484905,38.19512,6.2
32.36328125,41.801636,24.699968,6.0
35.599609375,61.226177,47.64756,5.8
38.8359375,83.64417,42.507072,10.0
42.072265625,67.032295,43.17277,7.25
45.30859375,30.640162,19.401775,7.25
48.544921875,26.173382,20.080528,5.6
51.78125,37.85944,40.49214,5.6
55.017578125,45.267746,41.455048,5.8
58.25390625,37.856174,19.29838,7.0
61.490234375,43.91654,21.510664,7.0
64.7265625,59.741867,43.90344,7.25
67.962890625,47.401318,23.256603,7.25
71.19921875,70.356804,44.412624,7.0
74.435546875,48.418003,25.49613,9.333333
77.671875,47.543396,22.99016,9.333333
80.908203125,60.582245,40.774094,9.666667
84.14453125,45.55852,25.570831,9.333333
87.380859375,50.55554,43.760464,9.333333
90.6171875,43.63552,27.031952,9.333333
93.853515625,42.60378,26.703482,5.8
97.08984375,38.843517,25.040432,7.0
100.326171875,30.969398,26.033527,5.6
103.5625,36.985867,24.658377,4.8333335
106.798828125,42.465717,29.498468,4.8333335
110.03515625,63.821438,46.918575,5.8
113.271484375,64.23575,50.687958,7.0
116.5078125,57.445255,33.112732,7.25
119.744140625,64.148926,35.476295,4.6666665
122.98046875,58.213257,36.51835,4.6666665
126.216796875,59.513466,33.201073,5.8
129.453125,60.501186,32.65825,5.6
132.689453125,78.771645,50.893806,5.8
135.92578125,59.69512,33.35384,5.6
139.162109375,64.73965,48.435925,9.333333
142.3984375,94.548775,51.89582,9.666667
145.634765625,52.17529,27.266134,9.333333
148.87109375,57.588764,50.247234,7.25
152.107421875,68.28257,47.586044,9.666667
155.34375,45.39056,38.2038,5.8
158.580078125,50.31628,44.181843,5.8
