startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,49.28912,47.815674,5.25
3.267578125,87.84173,62.954586,5.25
6.53515625,58.406704,48.219894,5.0
9.802734375,62.198837,48.61384,6.6666665
13.0703125,96.55724,88.598495,5.25
16.337890625,69.858376,56.941128,5.0
19.60546875,108.08667,125.11744,7.0
22.873046875,98.86911,108.07963,6.6666665
26.140625,87.0412,88.02399,4.2
29.408203125,156.82013,167.76802,4.4
32.67578125,49.404655,51.150146,5.5
35.943359375,189.43832,224.03621,7.6666665
39.2109375,78.03072,94.38629,5.5
42.478515625,79.41584,100.31717,5.5
45.74609375,74.98103,94.30599,5.75
49.013671875,67.16757,81.948166,7.3333335
52.28125,83.114525,103.53154,11.5
55.548828125,158.46762,119.45552,8.0
58.81640625,45.84304,41.028908,5.5
62.083984375,39.425335,37.10203,7.3333335
65.3515625,36.157997,35.742977,5.5
68.619140625,151.68544,176.52689,7.6666665
71.88671875,182.9181,142.9377,8.0
75.154296875,164.9607,153.25282,8.0
78.421875,155.1076,149.91798,8.333333
81.689453125,95.13677,111.96521,8.333333
84.95703125,136.43274,152.85121,8.666667
88.224609375,186.50789,195.6428,9.333333
91.4921875,206.95467,174.87569,10.0
94.759765625,199.74463,199.10486,7.25
98.02734375,204.65952,200.56311,9.333333
101.294921875,211.91795,200.16646,14.0
104.5625,218.99376,183.92398,14.0
107.830078125,210.71504,192.52594,13.5
111.09765625,173.24515,174.37457,13.0
114.365234375,142.49435,143.95328,12.5
117.6328125,166.21193,176.7879,13.5
120.900390625,146.19815,163.725,8.333333
124.16796875,186.21494,150.5788,9.0
127.435546875,166.46465,178.15413,8.666667
130.703125,185.50266,207.25395,7.0
133.970703125,177.36913,185.14592,7.0
137.23828125,189.66081,232.28642,13.5
140.505859375,217.03639,251.64986,9.666667
143.7734375,218.08983,299.7545,13.0
147.041015625,227.2978,301.56274,13.0
150.30859375,284.20792,333.0706,12.5
153.576171875,237.67612,356.3119,7.6666665
156.84375,213.92502,341.42093,11.0
160.111328125,194.59424,241.70447,7.6666665
