startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,52.899796,57.823105,4.0
3.25,42.526077,48.638023,4.142857
6.5,19.771507,15.659839,5.8
9.75,50.146065,48.68282,7.25
13.0,57.550854,47.909473,7.0
16.25,100.97338,60.214066,5.8
19.5,31.406284,22.786816,5.4
22.75,55.15473,54.52968,5.6
26.0,56.738136,48.1228,4.6666665
29.25,57.48949,55.27979,7.0
32.5,31.29034,23.286308,7.0
35.75,57.715103,46.367393,9.333333
39.0,31.68201,18.895168,7.0
42.25,32.53061,20.826551,7.0
45.5,59.927334,46.069344,5.6
48.75,60.05615,57.199116,5.6
52.0,142.18019,226.21957,7.0
55.25,166.82845,228.47914,7.0
58.5,141.07793,225.66414,9.0
61.75,149.22704,227.10999,7.0
65.0,147.86292,228.3133,5.4
68.25,141.75542,221.74405,5.4
71.5,109.03826,93.67311,7.0
74.75,117.47227,94.51995,9.333333
78.0,61.016865,56.587498,9.0
81.25,47.75269,27.859364,6.75
84.5,50.084118,28.155344,5.4
87.75,47.649906,30.824743,8.666667
91.0,55.071392,40.879467,9.0
94.25,54.949055,52.026337,7.0
97.5,120.599205,142.56673,7.0
100.75,115.71763,138.12965,7.5
104.0,135.44798,176.00635,7.5
107.25,160.27287,212.69702,10.333333
110.5,156.48071,205.86778,7.75
113.75,157.07294,192.92758,10.0
117.0,143.12703,169.86458,10.0
120.25,155.56496,181.98332,9.333333
123.5,123.49036,103.55724,9.333333
126.75,88.79616,66.41795,9.333333
130.0,76.24119,49.18738,6.75
133.25,68.51643,64.00884,9.0
136.5,58.446606,56.985054,7.0
139.75,51.02367,56.56824,7.0
143.0,35.94007,30.420671,7.0
146.25,46.48434,43.874928,7.0
149.5,50.533176,50.852146,7.0
152.75,96.55952,59.098457,5.8
156.0,60.015343,62.199753,7.0
159.25,26.572735,25.149675,3.857143
