startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,99.783585,101.87324,7.25
3.19140625,71.96792,82.936386,7.25
6.3828125,91.76678,111.162796,7.25
9.57421875,82.968216,121.23374,7.25
12.765625,88.64061,94.52716,7.25
15.95703125,100.77932,116.142334,9.666667
19.1484375,103.90522,106.58608,7.0
22.33984375,113.615074,111.64115,9.333333
25.53125,114.14063,158.34988,9.666667
28.72265625,109.44237,148.26715,9.666667
31.9140625,101.47712,118.07871,7.25
35.10546875,96.90783,137.2682,7.25
38.296875,94.76507,99.32996,5.8
41.48828125,92.00804,124.37282,5.6
44.6796875,74.57752,98.69564,5.4
47.87109375,73.66216,99.27407,5.6
51.0625,77.67417,125.47382,7.0
54.25390625,74.54932,123.1863,9.666667
57.4453125,112.19791,134.81987,7.75
60.63671875,105.39327,114.151764,7.75
63.828125,104.668045,129.43193,7.75
67.01953125,107.33776,125.424995,6.2
70.2109375,117.17928,129.26291,7.5
73.40234375,126.09948,153.3661,10.0
76.59375,107.934166,154.7901,7.25
79.78515625,112.38094,149.38762,7.25
82.9765625,116.59202,171.44702,9.333333
86.16796875,107.254684,168.63948,9.333333
89.359375,110.16058,152.94261,7.0
92.55078125,107.919235,175.61687,7.25
95.7421875,113.42665,164.41805,6.75
98.93359375,111.43875,154.84941,7.0
102.125,103.82404,138.44846,6.75
105.31640625,99.025894,138.95534,7.0
108.5078125,83.34503,116.46155,7.25
111.69921875,75.01213,108.885,7.25
114.890625,87.94363,127.28267,9.333333
118.08203125,99.01438,115.13916,7.25
121.2734375,89.74272,125.63924,5.8
124.46484375,74.43453,88.23717,5.8
127.65625,89.89547,118.73972,6.0
130.84765625,101.86978,130.33098,4.8333335
134.0390625,132.67722,156.88307,6.2
137.23046875,137.49011,191.34999,8.0
140.421875,137.87714,179.24431,10.333333
143.61328125,139.45891,175.47858,8.0
146.8046875,137.53447,176.02924,8.0
149.99609375,124.44626,161.30502,10.666667
153.1875,117.08816,148.69298,10.333333
156.37890625,87.38043,89.05996,10.0
