startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,51.751377,62.45726,6.5
3.34765625,103.59496,103.911026,9.0
6.6953125,61.976093,58.92355,6.5
10.04296875,50.60418,41.82972,8.666667
13.390625,48.214046,37.332798,8.666667
16.73828125,71.762886,64.6269,8.666667
20.0859375,132.4035,75.147354,8.666667
23.43359375,43.27445,59.106678,8.0
26.78125,43.453335,66.563416,8.0
30.12890625,44.358917,65.63627,8.0
33.4765625,63.333836,76.202354,6.0
36.82421875,57.128155,67.32263,6.25
40.171875,127.79478,92.15522,8.666667
43.51953125,58.298386,64.748375,8.0
46.8671875,60.976562,75.408134,8.0
50.21484375,78.42866,87.83966,8.0
53.5625,138.09874,103.04084,8.333333
56.91015625,84.91041,109.853134,8.0
60.2578125,51.91173,75.40263,6.0
63.60546875,44.95686,66.784805,6.0
66.953125,44.98821,62.983757,6.0
70.30078125,86.52182,98.29058,5.0
73.6484375,66.06523,85.00704,6.0
76.99609375,54.393982,69.00174,6.0
80.34375,54.43291,61.453644,6.0
83.69140625,60.17312,55.527206,6.0
87.0390625,58.880592,57.808598,6.25
90.38671875,91.502884,92.44132,6.25
93.734375,73.35928,87.45552,5.0
97.08203125,80.468895,71.87712,5.2
100.4296875,115.47537,84.470795,6.5
103.77734375,59.1345,67.41142,6.0
107.125,114.39256,87.60896,6.25
110.47265625,52.363453,66.2825,4.8
113.8203125,78.49036,88.418915,5.0
117.16796875,88.222244,102.587105,4.1666665
120.515625,41.323814,48.437637,4.8
123.86328125,72.13768,62.943474,8.333333
127.2109375,43.114857,45.13735,8.0
130.55859375,61.696598,62.586407,8.333333
133.90625,46.46565,43.98351,8.0
137.25390625,59.737247,63.714214,8.0
140.6015625,86.2139,82.18805,6.25
143.94921875,41.78473,46.35911,6.0
147.296875,64.6796,71.03891,6.25
150.64453125,124.15999,78.76495,6.5
153.9921875,64.99809,74.373856,8.333333
157.33984375,36.43804,39.955612,6.25
160.6875,62.24883,71.706024,8.666667
164.03515625,55.677425,62.595295,6.25
