startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate,SpRQADet,SpRQALam
0.0,1678.120802869332,12549.881195531645,20359.79943612381,2.0779471500347433,62.31884057971015,73.25581395348837,62.2093023255814
3.26,1635.7387236950303,12459.513007391988,24188.063621764304,2.0239742173908244,63.0,79.62962962962962,68.25396825396825
6.52,2135.230446978569,14606.958039547406,30403.90100511466,1.9854257710260754,57.056451612903224,78.79858657243817,64.66431095406361
9.78,2580.176482844841,14750.196855287335,31255.898464760045,2.0631508717538485,56.507936507936506,73.03370786516854,66.85393258426967
13.04,2969.2491126747964,18143.230706496677,39834.73310827045,2.111698036446801,48.7987987987988,67.38461538461539,60.0
16.3,3317.0709073297385,18397.681261265865,39834.73310827045,2.0154731192999837,47.43589743589744,57.70270270270271,54.86486486486487
19.56,3236.26608414413,14270.808837627046,23680.74044551328,1.9148168637209395,51.33565621370499,60.52036199095023,59.04977375565611
22.82,3447.869698374604,13028.513683285859,24214.704957925947,1.9121206469790888,56.87103594080338,64.1263940520446,57.99256505576208
26.08,3374.1327586682914,21553.335730975687,57508.820459311595,1.8133131201668664,53.89082462253194,61.31465517241379,56.89655172413793
29.34,3448.7165132132764,21482.737354317105,57508.820459311595,1.883779691054715,55.1219512195122,59.73451327433629,46.681415929203546
32.6,2953.4436299707095,18987.030833023444,35651.24865735788,1.8362859752059078,57.2199730094467,69.10377358490567,58.49056603773585
35.86,2656.1803943180653,18492.56077699873,35651.24865735788,1.9337005785213657,60.50420168067227,71.52777777777779,56.66666666666667
39.12,2478.275436014414,19180.42527138924,41202.49693980627,2.1242071151228705,61.29032258064516,72.80701754385964,55.78947368421052
42.38,2202.500108408514,15151.45430300039,28296.194434137316,2.090156339644492,61.64021164021164,72.74678111587983,54.93562231759657
45.64,1939.7868846355782,12198.389081191837,19683.534037068486,1.960205509601054,61.111111111111114,59.74025974025974,52.38095238095238
48.9,1678.3312806134197,10960.303862116009,16621.576922809705,1.9871789676785534,66.46153846153847,71.06481481481481,60.648148148148145
52.16,1720.7762022314025,10970.675459359105,16621.576922809705,2.075460359307974,68.37606837606837,72.70833333333334,64.58333333333334
55.42,1574.357530245206,11951.190062009702,19961.939097097144,1.846203869027092,62.96296296296296,77.14932126696833,75.56561085972851
58.68,1461.5656073717846,7148.046022807303,10791.210337660275,1.9727422453763532,69.53846153846153,79.42477876106194,78.31858407079646
61.94,1318.7177993271014,6875.571668790993,9222.564810649259,1.9679391642001174,72.72727272727273,76.63043478260869,79.34782608695652
65.2,1381.1823034670683,7872.473240892736,11260.788492913824,1.8856820462310095,72.33201581027669,78.4153005464481,77.04918032786885
68.46,1935.2245487175528,17451.49096726073,27816.474999895552,2.1205702720304824,50.76923076923077,72.72727272727273,73.33333333333333
71.72,2225.712947014278,26190.357490755785,37881.893817768665,2.008622361567121,34.78260869565217,45.833333333333336,52.083333333333336
74.98,2289.143783009916,67552.36048361367,85615.23648265842,2.0273948844434155,26.666666666666668,41.964285714285715,39.285714285714285
78.24,2849.197641959705,66522.07791713724,85615.23648265842,2.186149729246535,23.376623376623378,27.77777777777778,22.22222222222222
81.5,2744.768774002187,77103.61117911922,85615.23648265842,2.2128992295771166,18.128654970760234,9.677419354838708,9.677419354838708
84.76,3514.6904662652014,115118.62396370564,140571.0625737703,1.9638329514052855,14.210526315789474,22.22222222222222,0.0
88.02,3342.2607525247254,99985.7847713518,126598.11832463276,2.0348830768828368,24.736842105263158,19.148936170212764,19.148936170212764
91.28,2946.5594250191284,139247.65875841398,172902.28593722568,1.8850605241081277,25.49019607843137,33.333333333333336,23.07692307692308
94.54,2979.7079146678207,73026.06056506524,112381.71890735533,1.9185868241227804,28.138528138528137,27.692307692307693,23.076923076923077
97.8,2828.6718828318008,69552.04826714285,112381.71890735533,1.7417823899947844,25.0,31.159420289855074,17.391304347826086
101.06,4388.013376216163,75941.33845757159,150431.2201612792,1.8014798717870921,21.50537634408602,27.5,12.0
104.32,3559.5719236149116,29863.482949688387,44851.09445556998,1.6875348163426542,31.48148148148148,35.714285714285715,20.168067226890756
107.58,3215.989913738573,28301.855047002497,44794.91932511167,1.735380503770605,31.33903133903134,40.45454545454545,28.18181818181818
110.84,2977.2190877517983,23336.65560980444,33510.25749014388,1.7859636060143846,35.32763532763533,41.93548387096774,25.806451612903224
114.1,2629.8380454700955,19862.613422524682,29283.732662666123,1.745063624674911,45.58404558404558,64.0625,55.625
117.36,2430.652984192067,16966.409719650248,26249.075105167227,1.9148170625426582,53.27635327635328,80.21390374331551,68.98395721925134
