startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,51.299248,29.992365,4.4
3.27734375,32.00462,31.611217,4.4
6.5546875,25.886423,24.668503,5.5
9.83203125,133.90198,88.45012,5.75
13.109375,72.60367,73.08049,4.4
16.38671875,100.787704,101.70751,3.8333333
19.6640625,65.870514,71.64874,3.2857144
22.94140625,70.51272,72.03852,3.8333333
26.21875,129.48384,95.67366,4.8
29.49609375,65.33153,61.033203,7.6666665
32.7734375,38.438713,40.230854,7.3333335
36.05078125,79.79812,80.4303,7.6666665
39.328125,50.21033,47.010437,11.0
42.60546875,80.52398,87.89851,7.6666665
45.8828125,135.25093,95.60161,7.6666665
49.16015625,82.45297,90.43823,5.5
52.4375,38.1991,35.83434,5.5
55.71484375,69.201935,75.097824,4.6
58.9921875,135.94673,92.57558,5.75
62.26953125,135.5091,98.25721,5.75
65.546875,35.071716,34.821384,7.3333335
68.82421875,35.846546,34.08056,7.3333335
72.1015625,36.654686,33.35596,7.3333335
75.37890625,69.10971,64.76578,7.6666665
78.65625,77.85991,70.03293,7.3333335
81.93359375,36.515663,33.637955,7.3333335
85.2109375,24.832804,32.859413,5.5
88.48828125,25.286316,33.21461,5.25
91.765625,27.54053,36.66122,5.5
95.04296875,81.81072,85.716324,5.5
98.3203125,40.24573,43.13752,5.5
101.59765625,78.7658,80.89738,7.3333335
104.875,141.4485,101.98163,7.6666665
108.15234375,76.78915,83.47345,7.3333335
111.4296875,73.04043,80.35892,7.3333335
114.70703125,42.021427,43.98818,7.3333335
117.984375,139.44449,101.00268,4.6
121.26171875,32.754765,35.9237,5.25
124.5390625,137.5297,85.774925,7.6666665
127.81640625,74.62708,75.008766,7.3333335
131.09375,35.132214,29.52386,5.25
134.37109375,64.42276,62.189693,7.3333335
137.6484375,139.72507,85.97381,7.6666665
140.92578125,104.8008,96.352264,7.6666665
144.203125,33.537357,23.022861,5.25
147.48046875,59.597855,61.967304,5.5
150.7578125,34.637722,29.013386,5.5
154.03515625,49.159573,30.309214,7.6666665
157.3125,46.48205,33.623466,7.6666665
160.58984375,120.514984,89.34079,8.333333
