startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacPeakVelAmpRatio
0.0,0.4511111111111111,187.34070876399124,33.94525622449592,80.83039494471313,73.76344720019404,339.3478820026919,2.2357723577235773,45.883085243463604,0.8533905833224903,1381.5417198638866,18244.292864738345,35.77554443032806
1.76,0.5114285714285713,194.1492110709934,35.495843999929335,93.58712087336723,72.88644460322516,388.96775609913556,1.829268292682927,61.94532094178984,0.8280152836982488,1565.2978850644026,17842.66053588797,30.186486467390537
3.52,0.44,172.35213614451584,16.90083019805963,69.37082821732838,57.503025554028355,151.53693839798396,2.0161290322580645,92.850860135862,0.8997032633692367,1961.5726639891777,23357.901598858385,24.724438951542684
5.28,0.4766666666666666,158.23327396084298,15.54467708080214,69.05050606669901,54.82022918854445,120.52757478595093,2.0,138.27169734906502,0.9652941814803561,2517.4588633454377,34240.197638952486,23.487741225399635
7.04,0.29,165.24295186758536,18.311374657004727,43.66293502995799,76.3613155868165,98.61764473674295,3.225806451612903,133.24148354904938,0.9589317660179013,2390.0930757410974,39278.46782724837,24.713646199002813
8.8,0.3333333333333333,338.98871002908515,54.545259051447026,88.77583094429997,239.37874212574823,906.1359614059546,2.127659574468085,57.887436075443574,0.9796628233330446,1340.9232164113819,11547.386517514162,29.159841007093114
10.56,0.3885714285714286,296.24685955041525,44.191249583344735,96.25723527834063,171.73935158618198,706.6553531190475,1.923076923076923,181.11325212118706,0.8949624874205213,3313.354586047946,77938.32881320015,24.040526001369134
12.32,0.33,282.7406887995031,42.58393292107541,81.00389329770911,183.072790757357,612.46541987472,2.0,176.6173954609238,0.843820932935197,3218.142325864978,84826.50784560635,26.271231489625972
14.08,0.30400000000000005,236.0557451837608,33.738168520061535,68.18743760339868,133.07954548110166,626.630347905166,2.2,213.14201183015177,0.7942669878201367,4104.79708324867,109722.09178967508,24.982726877276118
15.84,0.33999999999999997,216.23925680982214,42.75448350050757,77.91568422722048,128.1392774879541,651.970349802236,1.6,163.37644018704418,0.9014493624280613,3298.7915312763507,92593.58552473203,26.29903269673219
17.6,0.6766666666666666,180.86493197435252,61.41553119391622,113.94948641459354,110.56616969816697,1077.1308389780677,1.4,73.29670557481556,0.8887765574798971,2274.066448487468,64119.888594073505,30.31620938443246
19.36,0.5514285714285715,183.05387416521611,38.987295328486375,81.46503513578811,90.63126979710569,603.9217477780984,1.4,38.021428741812755,0.8793311720962874,1212.4356354029842,20044.20416961623,41.41200884445427
21.12,0.4342857142857143,185.16846974124374,29.803582902310186,67.229018876223,88.19652336192789,375.7567826777825,2.1052631578947367,38.783203046666955,0.8944158430925784,1199.0751625057965,15099.684901825081,39.368021600720525
22.88,0.45,158.96034894883968,17.636720013181154,68.83887708551443,46.465693553493615,375.68532648047886,2.3622047244094486,51.703589392399046,0.990686159775811,1222.9339535905463,8215.901639321837,30.941174608194988
24.64,0.46,130.34124062999496,22.546323304259687,53.31113355448152,52.31392668941745,215.40763100997785,2.3622047244094486,45.2548772347722,0.9903068717850457,1079.027617191955,2864.1564802097823,28.017796988911446
26.4,0.39,179.9451292149384,19.203698058575796,56.442372038182306,52.75218991768168,254.9307657839273,2.459016393442623,52.22640361760059,0.9934584176877763,1255.6615861721516,4191.352626463655,31.865637290004745
28.16,0.316,203.82524932849515,16.074033346352017,53.31097824231158,54.64227357403708,243.7125124484503,2.0833333333333335,48.45232163565118,0.9994883045045783,1252.8814503585688,4064.607511670262,36.52239104222686
29.92,0.22500000000000003,301.0942763003755,26.708540619874473,57.414844678334596,167.0697106953629,371.65168314731585,3.846153846153846,47.422221956828764,0.92960826770965,1146.2908781996734,6681.559228974776,31.53172734706564
31.68,0.2914285714285714,290.98495357349054,28.849464687447078,71.03841751377915,183.4306590836749,421.0472896684634,2.848101265822785,102.48765576757758,0.852546992699874,1746.9963936087781,38480.87384681959,24.276581968954215
33.44,0.2490909090909091,363.5755801290771,39.08010958879008,71.52943035930524,251.5348463893454,481.77202042011413,2.674897119341564,195.65970599297106,0.8023977740625438,2725.9665308386957,56729.93943270546,20.932597447544367
35.2,0.15999999999999998,421.80134709278934,41.96219573978211,56.86201543480443,297.2202901830493,396.62591847705454,2.0491803278688523,320.50927898565135,0.5881029728852745,4414.312997705432,88905.1429102878,18.110984359114745
36.96,0.17714285714285713,416.9637122836352,44.410632633248234,59.39736505216048,306.13723109976706,446.50856843468176,2.0746887966804977,294.243912880788,0.5227321587398164,4914.8219070524865,99563.88551257216,27.422307512736943
38.72,0.22,283.0397473700557,31.88016178606113,55.65035549286924,170.02633814902129,395.92928694736463,2.459016393442623,248.45808262961046,0.711310789769013,4629.046229868347,78730.48777043632,25.407333769480214
40.48,0.23111111111111113,292.6511803625309,30.776722507889726,59.0258316675632,154.54012983017938,413.91146133145037,2.0242914979757085,237.833801552453,0.740863490236338,4277.673620036502,56821.87377981653,24.787030783982626
42.24,0.2825,272.76318887459615,30.11094356262117,70.72869163089423,121.08979577518616,469.5821127282777,1.8218623481781375,241.0144530800455,0.6627204449591375,4144.992663920707,63193.70540593889,21.43934057325496
44.0,0.21714285714285717,243.03132720244437,23.033513125713647,49.2820088873739,122.00380642130543,250.79530760337843,1.8442622950819672,114.28160763635418,0.4846509525847421,2507.121555299627,73043.20920082297,42.246468149020636
45.76,0.2488888888888889,300.34750310022014,29.005337911810802,62.781467801249214,164.2826230129048,292.1741020693895,2.2540983606557377,165.34507924351854,0.5894312772721164,3361.5040070841246,90322.02620226676,38.51435013472608
47.52,0.17833333333333337,365.9118927673389,29.23210569157942,53.03872276643754,224.57571430175753,393.0102978129792,2.8688524590163933,188.52515749866043,0.7341309832312356,3463.498791034756,90376.05028144154,28.698627165507734
49.28,0.16833333333333336,385.08293187847266,36.095521158044214,54.22352439815119,242.5841275083942,518.1337238697555,2.674897119341564,228.75130792946467,0.7819447544131382,4988.278102798471,132996.29581304334,30.073695067942843
51.04,0.18500000000000003,324.89353061845696,33.53010777284202,48.12466118972025,223.44805557897726,332.4847380913179,2.845528455284553,215.79049292720993,0.7968929695427659,4253.079473318327,121548.11712524258,33.06150634018031
52.8,0.2644444444444444,284.92227081647695,38.770394091276025,57.276838055507795,195.26172323901437,313.4451687537549,1.829268292682927,209.81733775589774,0.6707520827366794,4676.786145899319,128420.70621968718,55.00135902549111
54.56,0.25250000000000006,264.77991536655884,29.820461118858148,48.47213987599761,181.6941781982433,139.42402204159356,1.8218623481781375,161.13680364301752,0.738305231643544,3259.718486259653,120740.98265140281,54.760014932116086
