startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,191.858,209.46893,9.0
3.22265625,123.64313,124.950554,8.666667
6.4453125,185.10356,254.27666,15.0
9.66796875,152.3498,148.66507,10.0
12.890625,173.38754,215.46126,11.0
16.11328125,240.33072,285.09213,10.0
19.3359375,252.69792,282.69736,11.0
22.55859375,256.94635,279.9508,10.333333
25.78125,252.32901,278.94226,9.666667
29.00390625,251.03726,261.5391,9.666667
32.2265625,186.52281,176.99942,10.0
35.44921875,171.49547,187.99815,9.666667
38.671875,142.78383,178.54892,9.0
41.89453125,166.18475,200.07715,7.0
45.1171875,199.56642,230.69666,7.5
48.33984375,210.63914,239.50258,11.0
51.5625,210.3321,250.56984,16.0
54.78515625,210.39723,220.8223,10.0
58.0078125,205.43155,216.66913,16.0
61.23046875,216.80202,233.97154,15.5
64.453125,196.7538,227.20518,15.0
67.67578125,204.93639,204.55963,10.666667
70.8984375,198.03014,194.94804,14.5
74.12109375,206.934,202.68379,10.666667
77.34375,214.90175,182.41826,14.5
80.56640625,216.09438,165.74007,14.5
83.7890625,217.58467,137.84464,9.666667
87.01171875,188.50388,191.27704,9.0
90.234375,180.16562,175.44957,13.5
93.45703125,181.87798,189.15842,9.666667
96.6796875,178.16818,198.42456,9.666667
99.90234375,202.78818,170.84451,10.666667
103.125,191.69508,211.73653,10.333333
106.34765625,197.40807,197.7824,10.666667
109.5703125,200.81502,225.06259,11.333333
112.79296875,196.94167,202.16435,11.0
116.015625,197.72218,202.35953,15.5
119.23828125,211.44757,187.85464,15.0
122.4609375,197.93826,176.80869,15.0
125.68359375,173.8661,166.88078,9.0
128.90625,173.60387,157.52094,9.0
132.12890625,187.07837,191.14165,9.666667
135.3515625,180.44159,181.94489,9.666667
138.57421875,186.41882,173.56458,10.0
141.796875,176.66231,194.02055,9.666667
145.01953125,178.69838,190.6263,9.333333
148.2421875,199.65822,226.21832,7.0
151.46484375,183.58038,172.69875,7.0
154.6875,158.56567,178.84204,9.0
157.91015625,195.02246,190.64813,9.666667
