startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,24.297018,26.908472,4.4
3.2421875,93.04594,85.69513,5.5
6.484375,37.952515,25.514273,5.25
9.7265625,85.774055,68.126465,11.0
12.96875,182.53,117.25491,11.0
16.2109375,95.07221,71.50945,4.2
19.453125,25.38588,22.83438,4.0
22.6953125,106.03029,98.94848,4.2
25.9375,39.353867,23.819866,4.0
29.1796875,57.01032,62.570152,3.5
32.421875,67.79113,68.9257,7.3333335
35.6640625,31.319967,31.253052,7.0
38.90625,142.22495,95.55781,7.3333335
42.1484375,71.10798,63.169327,7.0
45.390625,40.8346,30.643398,5.0
48.6328125,158.07964,96.4669,5.5
51.875,134.91968,120.415344,4.2
55.1171875,110.83631,116.59846,4.2
58.359375,25.787636,29.873707,6.6666665
61.6015625,106.707214,112.09644,6.6666665
64.84375,34.109272,27.541286,10.0
68.0859375,63.33732,73.34389,10.0
71.328125,112.91046,116.11488,7.0
74.5703125,29.657694,26.22307,6.6666665
77.8125,146.14572,108.60165,7.3333335
81.0546875,29.714674,31.429379,5.0
84.296875,145.2417,98.41041,5.5
87.5390625,24.914686,30.541674,5.0
90.78125,69.34452,73.38657,5.25
94.0234375,28.378563,27.033604,6.6666665
97.265625,147.24275,110.867035,7.3333335
100.5078125,63.18409,70.88884,7.3333335
103.75,57.390713,67.73337,5.5
106.9921875,36.74511,28.711601,5.25
110.234375,63.242283,69.190056,7.3333335
113.4765625,38.22244,30.819792,7.3333335
116.71875,133.53568,81.033455,6.0
119.9609375,150.28085,102.18885,5.75
123.203125,47.749084,35.3957,5.5
126.4453125,40.339973,33.33785,7.0
129.6875,67.7639,71.15484,11.0
132.9296875,83.98747,76.05254,5.5
136.171875,31.792,26.240292,5.25
139.4140625,60.06809,69.190056,7.3333335
142.65625,65.57072,67.781624,4.4
145.8984375,21.536388,22.117628,4.4
149.140625,19.889835,25.015835,4.4
152.3828125,64.81128,60.17672,7.3333335
155.625,27.560308,29.81316,7.3333335
158.8671875,66.9889,64.53199,7.3333335
