startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,179.68698,179.18137,6.75
3.25,147.38191,148.53513,6.5
6.5,181.3758,174.88574,13.0
9.75,59.30184,56.35293,12.0
13.0,58.819347,57.292725,11.0
16.25,57.88116,57.73333,7.3333335
19.5,151.38994,139.58417,7.6666665
22.75,206.92635,205.48732,13.0
26.0,192.85406,207.91113,12.5
29.25,230.79247,234.20676,14.0
32.5,230.40604,245.7361,14.0
35.75,227.80367,223.0874,15.0
39.0,213.71643,219.21815,14.5
42.25,221.35173,235.95296,10.0
45.5,231.00812,237.0279,10.333333
48.75,210.62764,221.03543,14.0
52.0,212.45406,211.28818,14.0
55.25,225.27039,220.15335,14.5
58.5,203.81586,224.79706,14.0
61.75,180.42458,163.36954,13.0
65.0,201.57643,239.8753,13.5
68.25,216.65228,240.91832,10.333333
71.5,202.58269,215.47726,9.666667
74.75,204.41544,207.60889,9.666667
78.0,208.09988,233.1552,14.5
81.25,217.39072,221.89282,15.5
84.5,207.37506,193.47983,14.5
87.75,199.06029,198.62944,13.5
91.0,222.5472,253.14163,15.5
94.25,213.47836,244.85197,9.333333
97.5,219.79543,243.69113,14.0
100.75,231.59586,249.51941,10.0
104.0,213.30278,207.0262,16.0
107.25,209.97205,175.6465,15.0
110.5,195.0777,173.56969,7.25
113.75,189.56345,170.75133,9.333333
117.0,207.85588,171.6652,9.666667
120.25,191.7455,130.63623,9.333333
123.5,182.03096,139.71127,7.0
126.75,197.99976,193.81624,7.0
130.0,195.17044,190.39534,9.666667
133.25,218.85944,227.819,9.333333
136.5,222.09074,234.68044,14.0
139.75,207.93735,246.01561,13.0
143.0,201.61464,273.25607,12.5
146.25,214.32005,310.38895,8.333333
149.5,197.85632,304.51593,8.666667
152.75,226.66127,259.00586,9.666667
156.0,238.4161,304.55017,15.0
159.25,234.24115,314.7106,10.333333
