startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacPeakVelAmpRatio
0.0,0.45200000000000007,258.8612138207694,45.21339413946489,78.95341002101108,181.48180072630493,747.3399307338909,1.0,455.50778512322466,0.5276500949336196,9133.122720923762,172268.44937634683,61.82423729642149
1.78,0.28500000000000003,264.03789957288393,38.36517398410683,51.73885171317129,203.04586203563463,368.2528638867742,1.6,309.95596083778366,0.7610629220112615,6124.730100142843,121453.34556666864,47.12468780967981
3.56,0.35,224.2378439752656,42.401205536076965,54.845662832498796,177.2060281265266,349.27108465601003,1.6,238.30031229808446,0.946358303614496,3380.147566683026,52337.83742148351,23.39758958214955
5.34,0.36666666666666664,202.1711525485073,40.08400340619677,59.121537108241114,140.0229538009286,383.60143848201176,1.8,210.28304085058738,0.7600876789490345,3736.10776064147,82643.80963768026,44.264101041517165
7.12,0.52,128.6845114535124,35.51600728205192,62.24546453712957,74.90721694190246,359.59727809508735,1.8218623481781375,126.08197646364953,0.8064472666863528,2825.319963326202,98923.0897012681,46.98452952474335
8.9,0.38333333333333336,150.96780046722907,18.782083747210283,37.19406631204237,85.00289778020358,118.29306160822686,1.6194331983805668,166.3590551565744,0.7898079263189355,3341.1965486235513,87459.31448820612,40.81319253664634
10.68,0.476,174.54630006497226,19.715678304875077,62.18064677768522,88.18987217515128,408.7451085297542,1.4170040485829958,217.76582578000526,0.843751528255227,3886.884756243563,115233.4259298809,27.782927529025844
12.46,1.02,175.51383665383952,31.86757222875324,162.1857947453923,68.6755503931807,1122.4100666347265,1.0121457489878543,276.2540811359139,0.9276026169808127,4610.059977967887,108750.8536612017,24.765994341163104
14.24,1.35,168.15119206994075,38.91422028734763,238.1537122713214,32.965069447125636,1486.1150123464868,0.8097165991902834,436.9343922223905,0.9102239465190262,6891.152448459645,130544.79199686977,15.698838185062542
16.02,0.8049999999999999,164.51069358595433,24.66198521118543,133.51134114516302,36.74541804631423,486.01557971122014,1.214574898785425,289.9951981443268,0.9344976927968586,4738.299040282895,105038.15747265126,27.16209714357152
17.8,0.6433333333333333,231.34650397124167,62.273522317943865,134.23659849107312,134.11755529469698,858.2545717784592,1.6194331983805668,228.30740964722588,0.9298176440190681,3812.1940358352913,88823.26658281584,25.978465346784535
19.58,0.4625,248.4429504973061,59.03712239048601,110.74054228502601,143.83324364458025,790.992790512543,1.6,195.48183061307662,0.8453798461800227,3328.97593510367,86051.86160641216,24.32504442620015
21.36,0.372,241.88754642388244,49.74507200599268,80.60072817788472,145.26359338967126,583.6852950328121,1.8,133.1619304189661,0.6655569611042248,2856.0333119541806,80951.91940881035,102.36577584896372
23.14,0.35,203.33537731040806,27.98555961805812,61.215209465633585,101.8587821950183,297.721720667511,2.2,32.8104750823967,0.6562491026112229,1696.1590462189233,32869.22134803482,102.30547682282517
24.92,0.28500000000000003,193.29524784261494,27.285968261961077,45.84585291049328,116.8787418837113,218.20236099712176,1.8,30.36721049272076,0.6892104351611266,1615.6082855253053,21439.02108635617,64.53392422578321
26.7,0.5633333333333334,159.6939586408765,30.59448538676324,86.35102060824072,95.25343678119116,470.91231191341575,1.6194331983805668,85.66091684847035,0.7450725074319553,2029.6572176684242,41451.86276894125,39.62590013726783
28.48,0.5233333333333334,256.74133843589294,42.11519447434105,99.45032018026455,186.78634450206002,693.1405258880139,1.4170040485829958,151.04240736754883,0.8000183852222894,1986.206610459587,41396.20429495224,21.588989695398347
30.26,0.365,250.92746226595023,40.4206465211296,78.63699583636988,162.17206738298103,596.1265958638867,2.0242914979757085,199.53631683908148,0.775002331774671,2817.3141201154144,53769.191578752194,21.057268038641368
32.04,0.31555555555555553,230.1533925863759,31.922352130724708,63.456474080874386,148.14863444317768,390.78427317032543,2.0,152.4826779507786,0.8860048105589444,2132.6542559669706,48736.04020066518,27.033061954010623
33.82,0.4625,168.22322431159154,30.616781586506214,74.59298209369379,74.31934761623788,433.0471302790571,1.8,115.13262868580283,0.7019910950252555,2564.8619687467503,79114.15856144328,52.16202018167751
35.6,0.4971428571428572,162.08078394059368,32.38469803631622,66.92174198366156,103.73190221174018,346.5426759072392,1.6,41.310192438508814,0.709266465196368,1491.855066742917,42367.216228503676,51.19172180190695
37.38,0.47250000000000003,223.99558596910677,39.297297139769825,80.3176331248154,138.29123205961037,697.6960130769436,1.829268292682927,137.21133898317402,0.8438117613683105,2538.332348305461,56278.33834134033,35.67151265585229
39.16,0.3775,276.6448068835195,39.70795451994219,83.54396097161643,173.9253088074719,626.593105759212,2.032520325203252,157.9271988074492,0.9503424180835351,2643.3958322381777,52902.61969277351,22.336513115995412
40.94,0.46749999999999997,240.96406893838105,28.973328025541967,77.73449339360455,132.46576546923822,349.0386691289485,2.05761316872428,147.0358143356219,0.9108661915864544,2925.9410631203755,71367.66115138282,31.911587040539985
42.72,0.595,217.81513151768002,39.035870870038494,81.12656790047937,140.50095398326482,283.7816912207141,1.5822784810126582,92.59639725927795,0.8221877950899529,2533.312885283869,65621.00781795212,37.661517482179995
44.5,0.31,188.09320651593202,25.34947593768141,50.581199823459855,93.814862406618,175.990770079719,1.7543859649122808,262.1043234331928,0.7125915129709031,4780.20091501992,108267.92349041744,38.702799394100424
46.28,0.505,204.97165754012892,42.70865920364811,98.05391391090211,105.6447463996224,537.8178679670565,1.4925373134328357,251.27230155276146,0.9339959868273419,3829.800553052022,113405.34411005059,32.01914007274742
48.06,0.505,204.97165754012892,42.70865920364811,98.05391391090211,105.6447463996224,537.8178679670565,1.1210762331838564,202.83811009180454,0.7510476272760123,3762.2921939999333,101472.67392973787,102.35981832765347
49.84,0.8119999999999999,233.93023566173034,87.94043350934918,185.54695883753726,121.90282314512788,3034.5398408812803,1.2,168.00298490561656,0.7575913663897366,3204.1332563892533,63427.674288691625,84.95107668667616
51.62,0.645,220.07516222360394,66.75453973281782,125.4478876372853,125.63677154651856,1325.8104783763274,1.0,205.76287665566824,0.7121250414035745,4931.515071883356,71391.1604149848,56.66956301386997
53.4,0.61,177.90434558057868,46.80380692311377,94.38006741215635,95.21552705507877,739.5525668764909,1.4,161.43319654809196,0.7942150285161477,3843.033337415163,59650.02242480423,49.57824702919188
55.18,0.755,154.70120454410554,34.313324927637424,99.81815816823031,74.14831937524858,740.6873944958636,1.0,39.663365744261604,0.6157712406603812,3246.781069364393,45846.55023137102,91.53313128475311
56.96,0.59,183.00897676772192,22.49598727982854,92.03449304501157,90.15035175562171,658.8020963215066,1.4170040485829958,50.100551979508005,0.7257226403945671,2326.094725958724,42908.338066004006,59.19753455700568
58.74,0.5066666666666667,194.26564043703755,16.95973962720846,84.8037489669092,99.51675213785204,489.58391182605715,1.0121457489878543,48.003715543395806,0.6163124133224208,2851.832151655789,70746.02251398024,75.03846044746643
60.52,0.45142857142857146,217.82308189664582,25.128159270848112,71.21631292273861,130.1602260361709,331.42591389811844,1.8218623481781375,153.09406112637132,0.8663717399181871,2900.023378051091,72516.8923773237,33.26208714701309
62.3,0.2866666666666667,214.75647816786818,27.37562845935091,42.64441577088571,134.42187785534654,181.65899851156163,1.4,295.17588846559687,0.9655060923903962,4105.6351244119105,78170.74684700668,16.421602093492403
64.08,0.43714285714285717,185.23700655862172,35.33723041717747,57.48978825172606,109.69044825743754,244.6147800226301,1.4,351.8737732662891,0.866666381227999,5423.605285689681,110720.82849587289,16.88653551165485
65.86,0.49,156.61304431729292,31.206358858346686,65.25746053581668,79.68577841889287,243.14462800347243,1.4,293.9089137476807,0.7683424916390138,5294.4609001642475,94104.01178387093,36.901800020826784
67.64,0.57,130.9104497642596,24.758806566109808,69.73403373891905,53.31277418527367,440.15164583592497,1.4,175.60736172615157,0.6437590501651468,4038.851936542514,92940.10786119351,48.500254046088244
69.42,0.72,104.90464962735757,37.631449704563614,80.7823780364836,50.18764298088588,733.4324958633746,1.4227642276422765,69.14120776305695,0.6921396573912074,2458.6479694682416,50515.38821113955,46.0164877997797
71.2,0.37,214.74772272100302,30.900466414430305,57.92341356081481,135.019786165648,400.083687515914,2.2633744855967075,69.91236640610867,0.7616275948173513,1672.2143015592897,35873.25928877511,33.68148483176666
72.98,0.4175,221.57402131855582,38.22370898590444,66.47675210497678,145.37360585443588,482.6085855635681,2.05761316872428,98.86965753103286,0.7275184839668744,2321.7120725976056,57792.367514133606,58.58224086378344
74.76,0.3622222222222222,215.44378439598512,35.35677725562872,63.17778654620812,132.00772602787129,331.4177172384375,2.2267206477732793,133.69594835051748,0.7824316904349063,2960.072271734393,72487.83254299375,56.968736103422586
76.54,0.4555555555555556,188.4575791953499,42.88550078249919,75.21170766043565,112.58425187145558,364.9086583757112,1.6,149.92585412963902,0.8993926839089496,3046.226188742665,73212.54987395163,33.084970623211014
78.32,0.5,198.69572105319057,46.362315787677964,92.94440488076933,118.82224342942176,423.550768405967,1.6,55.51809327054426,0.7834095085160744,2053.557962914608,62839.34283014615,45.10203931534237
80.1,1.0,221.1451889695679,51.331312475073005,202.7561575456273,66.73335702336604,1753.4591907773815,1.0,38.551390707959705,0.8133264437914922,1634.6945882425375,44502.470134057316,45.79069302379739
81.88,0.79,252.48808715686116,40.03702152160784,162.4650619468941,91.57442722257841,1614.2109923947708,1.2195121951219512,44.79127027098783,0.7444507843725088,1556.8271118381172,30354.98101846379,35.936237503748714
83.66,0.29500000000000004,227.42888573109582,24.62836355367196,58.43545138782615,106.64419969478948,333.12387192983937,2.032520325203252,71.40893303357366,0.684485147494132,2188.250150202678,39217.417604320886,48.88837356054814
85.44,0.3225,221.86065239482144,21.46305152196235,57.37515307189325,101.98439222983535,199.81838963362313,2.032520325203252,69.59979091182791,0.6846428931860064,2135.069769853641,35127.68926256164,48.762355695480665
87.22,0.496,167.76751381684784,34.56195965475267,75.68460640769038,91.90462852049099,768.0501077495389,1.3888888888888888,48.76048330935431,0.6215408396179795,2774.3548099176123,52554.81190588669,79.65348521938998
89.0,0.51,205.37791010627492,60.22020490648902,91.76898809326948,143.72969317851926,1441.5692848414353,1.5151515151515151,44.684274927066035,0.608412869895574,1859.2485616125177,29011.383457698714,47.139065483529905
90.78,0.388,184.2007593978492,43.48555406528485,65.36980403425252,113.18719942338512,528.2632409175752,1.8939393939393938,128.65424060009127,0.6908240675001502,2889.6902876515524,62485.507214516896,39.350414347677464
92.56,0.40857142857142853,177.28359027261163,46.00373972663842,66.21209963251883,115.86839318360778,509.7495797855125,1.8264840182648403,148.03011279353382,0.8066728201741301,2936.1737186340456,56763.171068763135,35.92139647465004
94.34,0.42000000000000004,158.04783239647617,36.72556527191278,60.614341088966235,94.969328727313,386.03263243864143,2.127659574468085,137.41280170135457,0.7650264923651613,3104.6917314000607,71683.13946726747,81.70461276783911
96.12,0.5333333333333333,133.09312150691684,38.8266191763337,67.21375024282526,85.18366458385296,403.20351561844,1.838235294117647,32.572429593667856,0.6391211307012623,2229.177473643053,77849.74512424026,110.70894918315896
97.9,0.6533333333333334,191.8744191213212,60.68110600263171,106.82192325191613,117.23898797429247,1482.7647765585823,1.838235294117647,212.84128701044224,0.6370540710862518,4668.954187590841,91196.38687424308,96.58325170343554
99.68,0.5000000000000001,215.0668211293138,49.01598657321301,93.17775789968027,129.2881884545118,924.7046136949026,1.8604651162790697,151.08952974343936,0.8010263558415102,3287.597941161382,104051.13829150681,35.37184696317641
101.46,0.38222222222222224,209.15356596139597,39.172516993818824,73.36271579442095,125.96718765379039,579.1568580557432,2.0,127.47669980776848,0.923698541931379,2466.040485471048,57696.47992801072,31.623130454771257
103.24,0.5314285714285715,178.54032820872519,47.46722150646348,80.4554075241657,120.30848721490939,690.3285568383774,1.4,47.330926565111334,0.8924906115031688,1460.0847938813345,40791.159567497234,33.856613101092194
105.02,0.6833333333333332,196.08227648117193,66.01107322528787,116.89145450803068,128.7402085181517,1136.7229462979383,1.2,45.75231238495667,0.6922746915481385,2428.529842757733,63598.9285587857,55.13180965370285
106.8,0.32857142857142857,217.7546566617274,43.64233733339537,68.6087501728959,157.5688338785867,502.0176960411979,1.6,63.03526957996546,0.6628205998407132,2525.031587783414,50437.77116063998,44.27972695200229
108.58,0.332,191.48345412849005,37.50222214546204,55.386550584264384,131.36414820364627,217.072495866409,2.2,46.92350476001804,0.8360491660070862,1722.6324813080946,41467.58971848583,42.31924939988336
110.36,0.36,204.03256838296258,33.80392898769557,64.10812043599825,94.67717775250841,295.82275858988123,2.2,75.58680094885639,0.9214853549408093,1754.9724755682787,34712.75859691056,33.88368539775252
112.14,0.3666666666666667,209.35468684589463,31.09263987319718,69.93204097398811,90.49472928168188,402.00862861746276,1.8,113.92798391725773,0.9982132195863033,2141.397559271423,40088.76423568662,31.51870403913178
113.92,0.394,204.91353978954788,19.398601068986405,77.9800513254828,62.53967489754716,362.1965437475084,2.2,208.34259785761034,0.9865398721106851,3471.3422088786815,50249.95819304238,25.470721195832848
115.7,0.53,184.16025225568526,16.034377829157584,100.2744816743141,50.35090365781785,518.9296209925949,1.6,280.064813306515,0.9822683431319984,4467.405709985458,68579.90066096494,25.317085039861865
117.48,0.5025000000000001,211.8498545239537,23.32044267221758,99.01790165926586,65.63169798627601,623.4493439021702,1.6,306.9894599645336,0.9611561102286281,4754.964642347362,105002.99847259611,25.010385980518087
119.26,0.515,207.04397493162892,36.91073833110217,95.45058412556932,82.69360231254794,787.5350197363821,1.0,398.9478868208395,0.9547035076248103,5743.312163947252,150445.7258017758,21.312180623711278
121.04,0.62,207.84859326825566,32.82259679900757,116.09397698407112,69.7633555933394,799.4440886474725,1.2,268.3913879868838,0.6802644281183414,4443.013425312451,142639.59834689886,39.92362327509782
122.82,0.42500000000000004,225.44605889031862,24.949083998969645,77.76010954660762,108.96267975121489,360.53810860405906,1.6,149.69459033188213,0.6669721962806054,3193.5601180106196,89642.31582193036,40.72325073797517
