startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,38.457146,24.52449,7.0
3.3125,58.056664,41.628864,5.8
6.625,80.596924,64.315216,6.0
9.9375,54.836033,37.438576,6.2
13.25,72.19141,58.018642,8.0
16.5625,64.5363,57.01925,8.25
19.875,55.314144,56.599567,6.6
23.1875,56.06572,66.36794,8.5
26.5,51.130466,47.359505,8.25
29.8125,83.298965,88.99788,6.6
33.125,54.58488,76.70955,5.3333335
36.4375,62.352158,70.01801,4.428571
39.75,63.07275,69.10595,4.571429
43.0625,69.65451,79.62676,5.0
46.375,74.806496,80.40762,6.0
49.6875,43.637497,19.41303,6.0
53.0,59.961586,44.515945,7.5
56.3125,34.159233,21.345829,7.0
59.625,61.59194,66.50423,6.0
62.9375,91.776634,103.404396,6.2
66.25,93.468025,104.68155,6.2
69.5625,85.79811,97.92742,6.4
72.875,88.86699,98.66478,10.666667
76.1875,87.78451,98.93256,8.0
79.5,80.45868,65.60553,8.0
82.8125,52.382854,42.23362,8.0
86.125,67.11662,46.42936,7.75
89.4375,85.31153,83.81351,8.0
92.75,45.70946,25.39313,5.1666665
96.0625,76.41922,41.274326,8.0
99.375,48.68974,24.589216,6.2
102.6875,45.575195,37.827145,6.2
106.0,39.647213,36.93154,6.4
109.3125,62.11188,40.57978,6.4
112.625,70.33474,67.66616,6.6
115.9375,71.27566,68.705025,8.0
119.25,73.09311,68.97405,5.3333335
122.5625,77.3537,76.97059,5.3333335
125.875,76.53721,79.643,4.714286
129.1875,56.93857,57.859352,4.571429
132.5,68.46208,73.71349,6.6
135.8125,66.05404,90.21591,7.75
139.125,61.186745,88.2783,6.4
142.4375,52.82996,59.109062,6.2
145.75,59.5788,84.37614,6.4
149.0625,78.50306,112.02943,6.6
152.375,79.270355,93.88088,6.6
155.6875,74.7974,85.571205,8.25
159.0,89.84306,101.10724,8.25
162.3125,83.18336,102.46638,11.0
