startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate,SpRQADet,SpRQALam
0.0,8168.291283732798,106415.6174586915,164549.838033563,2.0691717641323026,8.412698412698413,5.660377358490566,0.0
3.24,7022.648859530647,86747.2286990402,128679.4183516507,2.0921918107672557,10.516934046345812,7.627118644067796,0.0
6.48,6435.245642412386,78589.38272363789,131824.76908625988,2.074895325232284,10.516934046345812,10.169491525423728,0.0
9.72,6803.453272500083,72756.57870574956,131824.76908625988,1.987338346659553,12.312312312312311,13.414634146341463,7.317073170731707
12.96,6698.207942259653,63074.400771259505,113258.77334425948,1.93654706128853,15.220483641536273,14.953271028037383,12.149532710280374
16.2,6724.1602992106245,67669.6186780834,134341.80974053103,2.0045031548166077,14.574898785425102,14.814814814814815,12.037037037037036
19.44,5624.233678088729,69071.62355783518,140918.29252482112,2.0269800168834626,16.03174603174603,21.287128712871286,9.900990099009901
22.68,5382.914525015329,56448.492613657145,110322.40967171174,2.030446778697529,18.16816816816817,21.90082644628099,8.264462809917356
25.92,4735.877192695049,43878.97349396222,68860.58647266962,2.0126608051422497,19.203413940256045,19.62962962962963,7.4074074074074066
29.16,5100.000289419826,56825.061347301096,99924.92054821947,1.9848382314556536,18.095238095238095,16.666666666666664,5.263157894736842
32.4,5400.461552992501,66505.15112186292,111376.65301861474,1.9498942577547838,17.71771771771772,19.491525423728813,5.084745762711864
35.64,5542.120409256377,74800.55623210898,137008.15821567946,1.9326402021262097,15.362731152204836,17.59259259259259,2.7777777777777777
38.88,6003.379558685912,71912.58811269839,148078.39661285933,2.1147450250857185,16.059379217273953,16.386554621848738,2.5210084033613445
42.12,6741.494215232953,81653.99785524854,148078.39661285933,2.064339696700962,12.195121951219512,13.5,3.0
45.36,7115.00394534543,91188.94968155929,148078.39661285933,1.9329855980262292,11.73054587688734,11.881188118811881,5.9405940594059405
48.6,7402.168189314652,101706.93743628611,192190.5337232477,2.049951994755403,12.156448202959831,11.739130434782608,5.217391304347826
51.84,6627.63595954576,102231.88120311315,167611.37640617834,1.9875016023591046,10.104529616724738,8.620689655172413,6.896551724137931
55.08,6395.2044539270155,99377.8106713314,149657.34278434096,2.092325357298908,11.336032388663968,5.357142857142857,3.571428571428571
58.32,7403.711895768752,142749.63569947268,211925.64239164814,2.011759193395941,8.961593172119487,7.142857142857142,0.0
61.56,7310.71333737176,184206.40845754926,283188.55206705537,2.0304009441525954,5.882352941176471,9.09090909090909,0.0
64.8,7247.373646112225,230553.9777211625,295309.1534316004,2.0063213245181117,3.9080459770114944,0.0,0.0
68.04,6640.70989108318,238471.10771650498,285713.951837393,2.065175344141883,3.1746031746031744,0.0,0.0
71.28,6654.48378703116,261583.70087866334,276969.3780020552,2.138100630690931,2.849002849002849,0.0,0.0
74.52,6357.221873696441,219927.09474216076,273505.1685490301,2.0124532076802364,2.4615384615384617,0.0,0.0
77.76,4519.7320040924005,188083.33740539508,207550.0891992706,1.9907854081576952,2.857142857142857,0.0,0.0
81.0,3954.132836139901,196036.3852731181,237697.34093794203,2.0566605751456937,3.8095238095238093,0.0,0.0
84.24,3354.0950255957823,178021.07947989702,219162.43952423148,1.9706835504060616,5.2631578947368425,15.0,0.0
87.48,3856.6023054325988,162152.1136542857,200502.7832246772,2.0248468364336714,6.4935064935064934,10.0,0.0
90.72,3615.779527294948,129065.11575459909,148056.63407659368,2.0799641034411622,8.571428571428571,8.333333333333332,0.0
93.96,4660.078435452688,157826.51134355797,197360.5049996255,1.9487038921773037,8.0,5.769230769230769,0.0
97.2,6143.799494649885,158187.94162105367,199168.85881077964,1.9798824283550644,7.526881720430108,8.571428571428571,0.0
100.44,7289.2252517042125,175211.5626544339,217997.33236388024,2.0471153106580062,5.241935483870968,0.0,0.0
103.68,7844.902504264651,190949.6481378905,227173.68006483186,2.0524953937342763,4.435483870967742,0.0,0.0
106.92,7789.745206185961,211707.54594005126,257179.92026827252,2.0410743257864983,4.032258064516129,0.0,0.0
110.16,7565.333398140525,219990.4496252976,270465.05410894146,1.9490345335363295,2.7586206896551726,0.0,0.0
113.4,6645.032887920845,199568.76841728875,231315.03788621724,2.0242564240709666,3.3846153846153846,0.0,0.0
116.64,5820.227006370719,207744.19949076284,234787.08962457953,1.9882265062927875,2.536231884057971,0.0,0.0
119.88,5730.330182649812,202630.62474383254,219852.68272680882,2.0191903139124188,4.0,0.0,0.0
123.12,5781.455141755806,196680.97270508876,230505.1052742987,1.9542237068121564,6.349206349206349,12.5,0.0
126.36,5354.822896486272,192559.15421019075,227760.29325047182,1.85620803083862,6.267806267806268,13.636363636363637,0.0
129.6,5625.665438486306,163245.13910245287,243668.6889253282,1.7443487635701211,7.586206896551724,18.18181818181818,0.0
132.84,4848.810784085714,140787.61008175468,230561.66920207534,1.7029484221972186,12.183908045977011,36.79245283018868,20.754716981132077
136.08,4763.856762275396,143138.21920553033,244312.3957592193,1.6674316189545808,10.804597701149426,35.1063829787234,23.404255319148938
139.32,3828.410258495849,124583.59205194585,179014.78550581634,1.422903737800704,13.333333333333334,37.5,27.5
142.56,3232.9517508301296,108149.08140763157,133727.10007229727,1.610456321084083,13.68421052631579,38.46153846153846,42.30769230769231
145.8,3502.994595590458,126040.88694847088,182605.68986836146,1.8502976941955849,15.714285714285714,37.878787878787875,42.42424242424242
