startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate,SpRQADet,SpRQALam
0.0,5908.064156835175,257302.20075059668,360114.8519405385,2.3477223742933098,32.16374269005848,40.90909090909091,10.909090909090908
3.28,4168.990891610324,145584.02690327258,193205.38533900236,2.166145405642343,49.473684210526315,64.8936170212766,42.5531914893617
6.56,2553.609845943195,29925.145587913667,20883.14971149061,2.2414690079749464,63.333333333333336,73.02631578947368,55.26315789473685
9.84,3113.1916877379326,31942.125427879608,30222.680970136076,2.0445060194973,59.64912280701754,60.29411764705882,47.05882352941176
13.12,3562.672005384959,31546.22626745139,30193.260954420082,2.0017315703589476,58.57142857142857,60.56910569105691,45.52845528455285
16.4,3938.868149813769,29471.31726217294,30193.260954420082,2.0414672412001473,62.39316239316239,67.80821917808218,53.88127853881278
19.68,3806.1024731509933,29326.17699945774,27753.144384142477,2.1597479645018534,60.30769230769231,65.3061224489796,48.9795918367347
22.96,3666.3798440446258,27500.14221113767,25045.507406377234,2.2114542102402606,61.231884057971016,70.11834319526628,53.25443786982249
26.24,3017.098490731962,27396.273437217224,27730.977956014685,2.0675875028343773,64.4927536231884,76.96629213483146,66.29213483146069
29.52,3064.235611275546,26151.913794393437,24056.657459286973,2.137322023743196,69.04761904761905,77.24137931034483,65.51724137931035
32.8,2414.8880136468756,28465.36560170114,29884.772433540784,2.112833958304453,66.3157894736842,77.38095238095238,75.39682539682539
36.08,2185.89787290991,35110.180117942924,29616.692561811535,1.9747576920598267,57.35294117647059,62.820512820512825,50.00000000000001
39.36,2472.44875106682,30665.859622796135,26582.62329677469,2.0108858086650394,61.904761904761905,61.92307692307693,62.307692307692314
42.64,2674.4351560432824,28572.604643808045,27881.348398096627,2.1778340937745284,63.2034632034632,56.16438356164383,51.36986301369863
45.92,2272.644208984419,27420.231183661697,25620.745340319118,2.29760489480184,64.28571428571429,67.03703703703704,65.18518518518518
49.2,2760.61163091137,25429.58807358827,25326.54920219304,2.322402874843049,66.30434782608695,71.03825136612022,66.12021857923497
52.48,3210.9695031244514,29454.188428931055,29440.51470646821,2.3912066963576377,64.0,72.65625,65.10416666666667
55.76,3612.8717727755215,30688.833495369854,32399.858425565995,2.265845783544933,63.07692307692308,69.02439024390243,56.09756097560975
59.04,3285.349262736275,32142.801724426456,30393.414236514363,2.173812168435486,61.904761904761905,64.33566433566433,46.85314685314685
62.32,3362.525210535934,34342.71932897588,28350.95000807848,2.111409818403953,55.55555555555556,53.1578947368421,44.21052631578947
65.6,3134.685415335584,29984.017332981737,26393.54225562513,2.143062283324393,61.42857142857143,58.52713178294574,41.86046511627907
68.88,2906.5444732442224,23556.484552538557,25222.36592640914,2.1227303768631858,66.19047619047619,65.46762589928058,53.956834532374096
72.16,2334.6298678232347,18991.030036422122,19610.5547466008,2.2412178324097867,67.3202614379085,71.84466019417476,59.22330097087379
75.44,2501.462138963035,22728.75004353226,21084.119442566298,2.32110295687151,67.83625730994152,72.41379310344827,61.206896551724135
78.72,2350.593167851423,23357.396051574055,28300.240496451035,2.229252150599455,70.28985507246377,80.41237113402062,76.28865979381442
82.0,2679.2522777898657,24089.411527494212,31367.364200638607,2.129166158716573,70.37037037037037,80.82706766917293,76.69172932330827
85.28,2927.17383275182,25391.979200845977,30832.293096207548,2.164315198788163,70.46153846153847,76.85589519650655,67.68558951965066
88.56,2818.5234544664827,26173.642954433806,31200.92270450946,2.0919819328326423,68.25396825396825,75.0,70.54263565891473
91.84,2678.183347469433,17267.837040061277,28741.598420783877,2.0548259587620805,75.9469696969697,79.17705735660849,77.3067331670823
95.12,2565.5145908903373,17566.128166142,28741.598420783877,2.207919663963409,76.00806451612904,79.17771883289126,79.0450928381963
98.4,2355.639416737655,22313.571020007836,41045.16889108042,2.1954831637299206,74.33862433862434,72.95373665480427,65.48042704626334
101.68,1683.1478588274038,4459.660158897587,7707.020574418828,2.1321254322439502,77.20797720797721,79.52029520295203,76.38376383763837
104.96,2351.921095377316,22032.464060196635,41942.02008606354,2.185375958471259,70.53763440860214,77.28658536585365,73.78048780487805
108.24,2677.0040301998897,23252.421130680974,42194.37921156734,2.1554635038346928,67.1264367816092,71.4041095890411,62.671232876712324
111.52,2791.789450183234,25078.89800025351,41392.471380217234,2.1615477286898774,64.55026455026454,65.3688524590164,60.65573770491803
114.8,2590.46275590721,23563.59030533949,33653.3773407347,2.093811310490308,64.38746438746439,61.72566371681416,59.73451327433629
118.08,2760.2287572034493,21980.548866438006,33653.3773407347,2.122274087220673,65.51724137931035,65.78947368421052,67.36842105263158
121.36,2868.22587918326,21769.58538012511,32769.42664920911,2.1153428722992236,65.59139784946237,62.131147540983605,70.49180327868852
124.64,3325.7932345007275,29453.455565446453,34658.34678299585,2.124975785155534,62.903225806451616,60.73717948717949,71.7948717948718
127.92,3023.0385689324203,32708.78965502838,73538.58224875596,2.0675140872246875,65.05747126436782,62.014134275618375,57.95053003533569
131.2,3800.951722918584,38618.71185554904,66290.00986090442,2.132298022113248,65.53030303030303,67.48554913294798,55.491329479768794
134.48,4207.698696591201,46781.90442249719,68892.69960079645,2.1660272535684366,60.60606060606061,65.625,55.3125
137.76,5466.921126060341,49156.174409022715,75221.65525661409,2.203993359408684,59.20634920634921,59.24932975871314,45.57640750670242
141.04,6059.841049395958,50943.64305639643,74710.67444191454,2.135032853387189,59.523809523809526,67.46666666666667,41.333333333333336
144.32,6141.249434075749,53415.94662432321,74980.69206588436,2.057813863426917,54.44444444444444,74.05247813411079,49.27113702623907
147.6,6719.31108842833,37937.57550042854,43611.34905256471,2.142259472767757,55.25525525525526,67.1195652173913,45.92391304347826
150.88,6661.527464223998,40264.962157217764,42760.185510517564,2.1264159421328626,53.17460317460318,60.59701492537313,44.179104477611936
154.16,6881.670613525496,35469.21388974014,36985.924027138855,2.1360276226064725,55.46218487394958,51.96969696969697,42.121212121212125
157.44,6837.768681137446,35274.98182370402,37724.7390507143,2.116595537259817,54.35606060606061,50.348432055749136,44.599303135888505
160.72,6086.270851402864,39078.177681034715,37105.63173278002,2.162154799358462,52.41935483870968,44.807692307692314,38.84615384615385
