startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,97.65587,97.77615,5.8
3.263671875,49.966244,58.656494,4.8333335
6.52734375,23.815298,14.727281,4.8333335
9.791015625,84.93331,87.89295,7.25
13.0546875,88.82428,99.03188,7.25
16.318359375,92.855606,99.491776,7.5
19.58203125,90.858986,101.462074,7.5
22.845703125,84.681656,89.061676,9.666667
26.109375,191.29102,218.17798,7.0
29.373046875,169.82692,210.77971,7.0
32.63671875,155.52748,209.00543,6.75
35.900390625,165.25209,213.87285,6.75
39.1640625,162.16125,213.97847,6.75
42.427734375,98.412346,114.78601,9.666667
45.69140625,133.41005,145.10893,10.0
48.955078125,147.27371,149.59671,10.333333
52.21875,130.22073,141.76791,9.666667
55.482421875,126.518425,139.29039,7.5
58.74609375,129.28197,145.21767,10.0
62.009765625,105.575554,90.57396,9.666667
65.2734375,100.393135,107.43412,10.0
68.537109375,66.55452,73.1593,7.5
71.80078125,71.012314,84.777855,10.0
75.064453125,50.69625,37.534645,9.666667
78.328125,62.6206,57.894356,9.666667
81.591796875,98.20284,93.06667,7.25
84.85546875,82.5753,105.9279,4.6666665
88.119140625,99.476746,83.57627,5.6
91.3828125,114.05383,110.66655,9.666667
94.646484375,76.49959,72.252426,7.25
97.91015625,89.531105,84.417786,10.333333
101.173828125,185.17624,181.91006,9.666667
104.4375,187.44,230.77666,13.5
107.701171875,180.07886,230.75156,9.0
110.96484375,175.96164,225.47693,13.0
114.228515625,167.98839,220.49095,13.5
117.4921875,168.22717,228.4308,8.666667
120.755859375,62.044838,57.971962,9.0
124.01953125,51.1868,35.11658,9.0
127.283203125,55.488678,34.0151,9.0
130.546875,55.12041,36.089134,9.0
133.810546875,108.98619,62.246628,7.25
137.07421875,121.789955,95.28153,7.25
140.337890625,53.9211,47.510113,7.25
143.6015625,103.321846,90.479126,10.0
146.865234375,103.348206,78.44434,7.25
150.12890625,96.545845,105.10838,9.666667
153.392578125,109.15889,114.04622,10.0
156.65625,101.475685,68.2014,10.0
159.919921875,60.85081,36.81265,9.666667
