startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,161.76146,119.07817,5.25
3.28125,68.232895,79.95267,5.0
6.5625,256.79926,215.20502,4.6
9.84375,292.47937,234.06305,13.5
13.125,282.444,260.03165,14.5
16.40625,267.7103,271.45743,10.333333
19.6875,237.8689,265.96182,16.5
22.96875,215.4078,240.64928,17.0
26.25,212.11102,195.93819,15.0
29.53125,219.01738,177.92073,16.5
32.8125,207.8996,149.03337,15.5
36.09375,191.0023,135.31804,9.333333
39.375,196.71585,138.51164,9.666667
42.65625,209.77011,174.567,9.333333
45.9375,198.83244,184.03957,9.666667
49.21875,199.84166,224.0274,9.333333
52.5,185.7846,222.63295,8.666667
55.78125,194.14029,224.4908,8.666667
59.0625,202.27362,224.70955,8.666667
62.34375,177.82492,181.82211,8.333333
65.625,188.57788,151.1219,13.0
68.90625,226.85796,211.85136,9.666667
72.1875,232.67972,207.96283,10.0
75.46875,230.30444,201.27554,11.0
78.75,206.45723,225.91026,11.333333
82.03125,183.39796,207.23804,12.0
85.3125,178.81061,187.50769,12.666667
88.59375,192.9856,170.54309,12.333333
91.875,202.68787,167.13426,9.25
95.15625,211.7586,178.14008,11.333333
98.4375,214.6365,174.02698,10.333333
101.71875,230.38275,230.94852,11.0
105.0,217.4808,242.05847,15.0
108.28125,189.80287,223.2311,13.5
111.5625,186.63467,193.38745,9.0
114.84375,164.42526,181.81947,6.5
118.125,181.87483,165.46324,8.666667
121.40625,162.21225,141.39755,6.75
124.6875,120.6994,113.80134,6.5
127.96875,213.77664,212.50735,9.333333
131.25,160.61034,154.73367,9.0
134.53125,200.20326,248.94043,15.0
137.8125,205.23125,216.65071,14.5
141.09375,229.29193,241.62401,15.5
144.375,210.75294,226.05711,14.5
147.65625,226.84895,187.11516,15.0
150.9375,223.78665,223.31091,14.5
154.21875,212.05016,171.44205,10.0
157.5,194.96278,146.9343,9.666667
160.78125,179.91905,110.978806,9.666667
