startTime(s),SpLength,SpBCEA,SpConvexHull,SpFractalDimension,SpRQARecRate,SpRQADet,SpRQALam
0.0,1607.6718530924963,39743.25921663395,29279.777552597225,2.249104875581513,50.476190476190474,57.54716981132076,28.30188679245283
3.4,1584.164540288071,40523.13634872027,26950.987875679275,2.3101718350808604,44.87179487179487,51.42857142857143,17.142857142857142
6.8,2365.0544458831873,32456.364034685997,34532.40218983195,2.1325913626433106,31.57894736842105,41.666666666666664,18.51851851851852
10.2,3303.9440379967614,33105.36468347428,37620.551408879226,2.0307100481673857,28.985507246376812,35.0,12.5
13.6,4200.724205420141,38727.2412270333,47832.58285479527,2.0910555397789405,22.75132275132275,25.581395348837212,8.13953488372093
17.0,4254.347855878624,45643.11614421288,67013.15049512335,2.1390136724983777,20.689655172413794,24.404761904761905,7.142857142857142
20.4,4918.92798099858,48198.789217090685,80303.9848944163,2.1490275694776826,20.43010752688172,22.105263157894736,3.1578947368421053
23.8,5335.386929591591,45083.630608296015,83810.58548638364,2.163990250938904,21.008403361344538,33.6,17.6
27.2,4503.678577551306,36430.88661033105,65292.77551690908,1.9451559430926233,25.977011494252874,40.26548672566372,22.123893805309734
30.6,3246.6256998335375,36748.62751536069,54152.55506816367,1.960832194268774,28.6231884057971,36.07594936708861,24.050632911392405
34.0,3843.746002337046,45056.588008916806,68861.71589441551,1.8830465992212335,23.076923076923077,35.80246913580247,30.864197530864196
37.4,2768.7795316298143,34220.740104197765,56723.38353112433,1.9365081417326346,24.923076923076923,35.80246913580247,27.160493827160494
40.8,2909.490083047053,35454.53606453041,58820.96798477508,1.9599165686779163,26.436781609195403,46.08695652173913,40.0
44.2,2479.5608939886897,29925.96831947482,47548.111519998405,2.104721458117854,38.46153846153846,45.6,41.6
47.6,2849.9990424395546,25919.04649055405,48453.960216753185,2.117105560915824,42.298850574712645,45.92391304347826,46.73913043478261
51.0,2445.4858571957743,9990.977884273267,15296.595338871703,2.0821943646911953,52.18390804597701,44.49339207048458,39.20704845814978
54.4,2181.996270811001,14328.291404944133,28340.708934263792,2.0524785719212764,60.05291005291005,60.132158590308364,55.94713656387665
57.8,3222.44604703371,24281.21027341521,39589.342005540384,2.0334353289501514,40.229885057471265,45.42857142857142,37.14285714285714
61.2,3454.397416000565,41825.007574922005,56127.88897635625,2.0640664979388514,29.05982905982906,42.15686274509804,28.431372549019606
64.6,3537.8219500361006,41944.759713768224,53814.43703081319,2.1217626353130794,25.0,26.08695652173913,15.942028985507246
68.0,3486.295144390963,40653.70604429573,52279.206500903005,2.2710010008929054,22.63157894736842,25.581395348837212,18.6046511627907
71.4,3904.7550995564247,54582.64075713518,76022.4570676072,2.2737936619574053,16.374269005847953,0.0,0.0
74.8,3741.942844151824,49235.04971492493,66163.48219240457,2.1309936640874536,21.428571428571427,23.333333333333336,6.666666666666667
78.2,3398.4871635951667,57373.711696740706,70371.23507323605,2.1852684965370175,21.05263157894737,29.166666666666664,16.666666666666664
81.6,2871.821420295093,43409.333505065086,63623.83161451807,1.9729938813479915,30.952380952380953,43.84615384615385,24.615384615384617
85.0,3233.545006507933,42010.565881209826,75584.71957251523,1.9642112046750926,33.333333333333336,53.418803418803414,41.02564102564102
88.4,2971.818282696731,28751.16787360647,45125.89855316095,2.0230668101002682,40.32258064516129,49.0,38.0
91.8,3561.9479147673746,19547.82737017275,37965.0469385793,2.0468298982220827,39.523809523809526,41.76706827309237,32.53012048192771
95.2,3665.981196212059,21559.261664261317,39694.137454948155,2.01938682595589,35.73573573573574,37.60504201680672,30.252100840336134
98.6,3277.113865972586,23757.130207489237,41241.398596417625,2.0053955114903914,32.26890756302521,37.239583333333336,31.250000000000004
102.0,3208.7029091464537,28013.68764739868,41241.398596417625,2.1360655909850803,23.448275862068964,10.784313725490195,9.80392156862745
105.4,3048.6382360671196,26042.731049578662,37103.63361502346,2.0825848197971952,23.646723646723647,12.650602409638555,6.024096385542169
108.8,2560.024263092621,23421.065313214665,27352.400578604313,2.062518116322353,25.10822510822511,10.344827586206897,0.0
112.2,2254.166428245613,26263.48722325716,32721.560241394443,2.0074386500037487,25.146198830409357,6.976744186046512,6.976744186046512
115.6,1868.2188350257977,27742.035012073724,33420.964775755536,1.9558515073458118,23.391812865497077,18.75,0.0
119.0,1890.5881854206177,20930.262987936247,27961.51778559247,2.12429271044794,36.36363636363637,57.73809523809524,42.857142857142854
122.4,2117.9501183911316,19957.725195793293,27961.51778559247,2.1477862618415084,41.30434782608695,53.94736842105263,41.228070175438596
125.8,2449.6954427088767,18528.82357289979,28718.505759529304,2.2111040223961926,42.46153846153846,55.79710144927536,43.47826086956522
129.2,2625.1143310926136,26555.13380330257,38271.118145503104,2.018091524965528,32.53968253968254,58.536585365853654,48.78048780487805
132.6,3341.9494021350356,62447.45846240177,78392.60929590673,1.9565072547586226,24.216524216524217,54.70588235294118,47.05882352941177
136.0,3283.1222570961945,72814.30178277424,78956.24722703733,1.9124352530208863,16.666666666666668,38.0,32.0
139.4,3320.20224737003,62590.92088037351,88695.03294994053,1.9114362587803353,14.130434782608695,20.512820512820515,7.692307692307693
142.8,3527.8295669757654,50139.44791116671,79273.79006468784,2.007860984940243,19.076923076923077,34.677419354838705,9.677419354838708
146.2,3314.025197239407,42884.55381986594,75212.93959504622,2.175668399399342,26.210826210826212,46.73913043478261,22.82608695652174
149.6,2548.4022088489905,27338.05212819223,39035.98031545896,1.897084886323322,31.054131054131055,44.4954128440367,22.018348623853214
153.0,2750.3261634102964,18417.651221571217,32723.992855183315,1.9866488424186926,36.69950738916256,41.61073825503356,18.120805369127517
156.4,3937.1448472836264,29791.26250785341,52085.94009678648,2.067492618733945,30.113636363636363,31.446540880503143,10.69182389937107
159.8,3937.025034307741,31538.717423206595,57554.34703270439,2.1976024187897227,28.427419354838708,29.78723404255319,12.056737588652483
163.2,4180.560104154596,34518.24168906928,61023.595093831886,2.148324898289905,26.436781609195403,21.73913043478261,5.217391304347826
166.6,3831.6603270089113,37084.44840738857,61023.595093831886,2.0093823573011917,27.816091954022987,35.12396694214876,21.487603305785125
