startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,65.64728,57.519173,6.25
3.25390625,68.70379,81.927055,4.8
6.5078125,113.743164,100.198044,6.25
9.76171875,59.128742,66.44812,6.25
13.015625,31.31057,19.789953,6.25
16.26953125,102.6327,101.72463,6.5
19.5234375,32.95326,22.909359,6.25
22.77734375,33.064587,22.801567,5.0
26.03125,33.732754,23.501837,5.0
29.28515625,65.446884,52.19968,8.333333
32.5390625,27.35607,24.695642,8.333333
35.79296875,55.54973,49.37519,8.333333
39.046875,60.29507,59.140514,6.25
42.30078125,36.048275,25.137878,4.8
45.5546875,68.03466,58.898136,6.25
48.80859375,69.40633,57.98841,6.25
52.0625,55.48388,66.12801,6.25
55.31640625,109.247894,73.94377,6.5
58.5703125,29.033758,22.143793,6.25
61.82421875,26.845583,22.240482,5.0
65.078125,49.34273,51.34775,5.0
68.33203125,53.34487,51.253254,6.25
71.5859375,51.526608,57.936306,5.0
74.83984375,52.938934,54.249783,5.0
78.09375,24.052795,21.19763,6.25
81.34765625,113.55304,78.597206,6.5
84.6015625,54.27872,59.430065,6.25
87.85546875,110.938416,119.8552,6.75
91.109375,51.32201,55.255146,5.2
94.36328125,117.90511,127.30282,6.75
97.6171875,102.631096,61.865677,6.5
100.87109375,30.472298,17.17566,6.25
104.125,29.64571,17.003595,6.25
107.37890625,54.272865,49.64326,5.0
110.6328125,27.614912,19.717537,5.0
113.88671875,25.420155,20.43016,6.25
117.140625,56.77718,62.45548,8.333333
120.39453125,26.597183,21.502863,6.25
123.6484375,90.68731,87.45116,8.666667
126.90234375,53.30302,55.15345,5.0
130.15625,51.958263,51.319263,6.5
133.41015625,108.45273,126.07697,6.75
136.6640625,113.42839,128.57558,6.5
139.91796875,147.02773,141.61322,6.75
143.171875,112.03685,73.78754,9.0
146.42578125,53.88861,50.973194,6.5
149.6796875,72.82507,66.24175,8.666667
152.93359375,48.16972,54.344627,6.5
156.1875,115.17485,75.37443,6.5
159.44140625,132.45117,124.791084,8.666667
