startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,33.808727,32.527596,6.5
3.234375,131.14357,128.16855,5.8
6.46875,64.81666,62.217663,5.4
9.703125,73.39789,68.63227,5.2
12.9375,55.726727,50.318306,6.75
16.171875,117.507576,77.203094,9.0
19.40625,83.948135,71.73688,8.666667
22.640625,129.30609,85.720604,8.666667
25.875,74.07787,53.79521,8.333333
29.109375,93.44263,66.8678,8.333333
32.34375,134.956,98.2283,12.5
35.578125,134.97342,90.53986,12.5
38.8125,103.85205,87.98682,6.0
42.046875,68.840454,79.851006,8.0
45.28125,76.068924,82.95609,8.0
48.515625,55.0965,56.410557,7.6666665
51.75,65.6981,75.895935,8.0
54.984375,65.61474,81.187836,8.0
58.21875,81.53943,85.818726,8.0
61.453125,126.106224,90.05918,8.666667
64.6875,112.375145,93.83053,8.666667
67.921875,70.781136,78.736015,8.333333
71.15625,47.97978,49.31483,12.0
74.390625,47.09192,50.547527,8.333333
77.625,43.910545,47.294178,6.0
80.859375,77.033554,71.125,8.333333
84.09375,107.24043,81.547356,8.333333
87.328125,140.5374,83.62022,8.333333
90.5625,125.4582,86.74199,8.333333
93.796875,66.07883,59.61759,7.6666665
97.03125,68.57598,57.546978,8.0
100.265625,65.97694,55.713577,8.0
103.5,70.628944,57.417465,11.5
106.734375,142.08842,82.62973,12.5
109.96875,86.632484,86.54019,8.333333
113.203125,90.91148,90.111374,12.5
116.4375,84.26046,65.191185,8.333333
119.671875,73.24851,53.825455,8.0
122.90625,87.85022,78.914955,6.5
126.140625,70.65891,75.02339,6.5
129.375,90.01056,77.24504,6.5
132.609375,118.29209,90.48093,8.666667
135.84375,129.17104,79.447784,6.5
139.078125,70.8513,78.42229,8.666667
142.3125,83.90758,72.93294,6.5
145.546875,51.281113,44.52611,6.5
148.78125,78.72874,73.4915,13.0
152.015625,52.362133,41.89715,13.0
155.25,64.4484,69.869774,9.0
158.484375,83.15677,72.89527,8.666667
