startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,82.72074,65.98433,5.8
3.048828125,79.1515,69.18728,7.0
6.09765625,94.45394,100.6886,7.0
9.146484375,103.739395,118.320145,7.0
12.1953125,110.879234,139.19406,9.333333
15.244140625,107.262566,140.18059,9.666667
18.29296875,78.878975,70.63727,9.333333
21.341796875,67.65245,60.397663,6.75
24.390625,98.66591,95.88012,7.0
27.439453125,69.13154,75.99825,9.333333
30.48828125,78.64003,78.85681,9.0
33.537109375,81.88186,120.09145,9.333333
36.5859375,66.375145,92.15579,9.0
39.634765625,70.14596,97.5904,9.333333
42.68359375,51.405132,60.452293,9.0
45.732421875,72.5078,78.35659,9.0
48.78125,104.790146,110.866486,7.0
51.830078125,54.03837,74.132706,6.75
54.87890625,81.41571,126.63963,8.666667
57.927734375,79.92883,123.126144,6.75
60.9765625,90.756454,92.12872,7.0
64.025390625,44.93917,45.908054,5.6
67.07421875,67.454025,85.73999,5.6
70.123046875,65.489426,67.22143,7.0
73.171875,65.91525,74.68776,5.4
76.220703125,65.28848,67.87402,5.6
79.26953125,46.78147,53.80714,5.4
82.318359375,82.26806,102.17534,6.75
85.3671875,70.92215,94.46538,5.6
88.416015625,66.89984,88.58773,4.8333335
91.46484375,65.46199,85.5478,4.6666665
94.513671875,63.062523,87.030045,5.4
97.5625,74.708206,101.45849,7.25
100.611328125,71.25198,42.600964,7.25
103.66015625,24.69236,28.452297,4.8333335
106.708984375,76.96886,79.21869,5.6
109.7578125,81.26969,78.22695,7.25
112.806640625,96.705444,56.550755,7.0
115.85546875,60.91552,76.7399,9.0
118.904296875,74.32022,75.43848,9.333333
121.953125,77.124825,81.92871,7.0
125.001953125,82.855484,111.43219,5.4
128.05078125,89.22314,123.62137,5.6
131.099609375,100.91783,131.38734,7.0
134.1484375,92.86561,102.61636,9.333333
137.197265625,90.20471,103.92151,9.666667
140.24609375,88.840515,105.197136,7.25
143.294921875,81.547325,95.965416,7.25
146.34375,103.62,131.78012,7.25
149.392578125,82.373695,131.761,7.25
