startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,81.77741,82.68896,10.5
3.25,61.465405,58.025616,10.0
6.5,152.5331,131.99065,10.5
9.75,43.064316,42.795517,6.6666665
13.0,98.242195,65.13606,7.0
16.25,83.932724,58.59889,6.6666665
19.5,181.28972,160.08537,7.0
22.75,105.938934,80.00306,7.0
26.0,91.14189,55.42595,5.0
29.25,177.08488,102.32337,4.4
32.5,61.211075,58.46683,4.0
35.75,58.47919,52.480583,4.0
39.0,59.796455,55.736603,4.0
42.25,100.777824,82.50105,10.0
45.5,64.56344,54.415558,9.5
48.75,71.588104,60.097176,9.5
52.0,99.871864,104.08236,10.0
55.25,101.09782,90.95424,10.0
58.5,176.33067,127.059,10.5
61.75,106.89896,122.28825,10.0
65.0,99.00803,81.45374,10.5
68.25,179.66724,129.19446,7.0
71.5,71.53417,63.609135,6.3333335
74.75,96.603195,99.44435,6.3333335
78.0,174.1303,135.5397,7.0
81.25,108.619545,82.97546,10.0
84.5,64.867645,52.832745,6.3333335
87.75,193.13681,118.67629,6.6666665
91.0,55.065624,46.1319,6.0
94.25,53.75749,51.395195,6.3333335
97.5,62.845623,78.03679,6.3333335
100.75,175.77722,141.90343,6.6666665
104.0,87.02378,91.31883,6.6666665
107.25,90.40398,93.95857,6.6666665
110.5,61.522034,53.559803,6.3333335
113.75,68.29914,57.836544,4.75
117.0,101.893524,82.957375,4.75
120.25,52.991776,49.059654,3.6
123.5,190.16075,139.11421,4.0
126.75,114.649994,116.830696,4.75
130.0,75.231834,94.130135,6.3333335
133.25,56.718555,60.369854,6.3333335
136.5,55.394344,62.064453,6.3333335
139.75,53.25572,66.55767,6.3333335
143.0,78.453964,87.30962,5.0
146.25,97.33685,115.92487,5.0
149.5,44.005997,54.007034,6.3333335
152.75,69.63279,86.015144,6.3333335
156.0,176.35864,123.633736,5.25
159.25,71.65677,55.70598,6.6666665
