startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,69.54771,83.366066,8.333333
3.267578125,37.196426,50.31368,6.0
6.53515625,37.29402,50.786148,6.0
9.802734375,60.70122,68.81038,8.0
13.0703125,178.11136,124.3998,8.666667
16.337890625,189.08615,155.76047,13.0
19.60546875,215.45474,193.91281,14.0
22.873046875,203.34158,184.51923,13.5
26.140625,189.50563,147.23558,13.0
29.408203125,153.42957,152.36528,8.666667
32.67578125,183.69948,207.88968,9.333333
35.943359375,178.9178,109.534515,13.5
39.2109375,132.46259,93.23999,8.333333
42.478515625,54.35738,57.405582,8.0
45.74609375,128.44154,182.63092,8.0
49.013671875,147.85188,197.23283,8.0
52.28125,120.623474,176.21191,8.0
55.548828125,157.65813,184.22768,12.5
58.81640625,123.77283,178.12355,12.0
62.083984375,110.30402,111.04395,12.0
65.3515625,154.07373,142.98369,8.666667
68.619140625,74.183365,80.97523,6.25
71.88671875,139.34743,116.2239,13.0
75.154296875,155.90408,176.81941,8.666667
78.421875,182.38094,194.61241,13.0
81.689453125,184.84113,195.08502,8.666667
84.95703125,188.28613,204.70277,8.666667
88.224609375,209.96526,232.4698,8.666667
91.4921875,227.40071,304.86353,8.333333
94.759765625,232.57956,279.33157,8.666667
98.02734375,153.04001,263.58127,8.0
101.294921875,204.22986,257.0816,8.0
104.5625,199.00089,245.9715,9.0
107.830078125,146.10002,141.6386,8.666667
111.09765625,120.3909,109.23473,9.0
114.365234375,116.68595,109.85819,9.0
117.6328125,145.89761,164.4878,9.333333
120.900390625,114.01536,111.03305,8.666667
124.16796875,117.835495,139.99446,6.75
127.435546875,117.61513,133.95363,6.5
130.703125,150.84254,151.34756,6.75
133.970703125,147.27089,150.79155,5.4
137.23828125,124.3213,136.12724,4.5
140.505859375,131.72171,147.28168,4.3333335
143.7734375,119.09614,88.1169,5.2
147.041015625,136.51764,83.47502,6.5
150.30859375,165.03317,123.78469,9.333333
153.576171875,135.91919,123.54191,6.5
156.84375,135.31528,125.103714,8.666667
160.111328125,139.08505,123.858925,8.666667
