startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,50.232662,60.53375,5.0
3.25390625,17.554323,16.677565,4.8
6.5078125,18.737959,21.22809,4.8
9.76171875,19.992281,23.471384,4.1666665
13.015625,62.247414,58.634426,8.333333
16.26953125,126.05315,74.463554,8.333333
19.5234375,32.0856,26.870396,7.6666665
22.77734375,32.824738,24.05092,5.75
26.03125,96.80844,85.06653,6.0
29.28515625,68.370735,69.93294,4.6
32.5390625,54.115166,57.655544,3.8333333
35.79296875,21.281649,26.037968,3.8333333
39.046875,22.583366,24.894073,4.6
42.30078125,24.981743,25.90109,5.75
45.5546875,64.29978,66.402504,4.8
48.80859375,21.665031,23.935291,4.6
52.0625,21.894526,24.05813,5.75
55.31640625,56.479477,61.763237,5.75
58.5703125,67.85429,71.339516,5.75
61.82421875,33.985867,25.726444,5.75
65.078125,62.86682,64.907524,7.6666665
68.33203125,69.93655,66.25856,7.6666665
71.5859375,109.92747,79.84997,8.0
74.83984375,37.505844,29.032305,4.6
78.09375,41.856556,27.467127,7.6666665
81.34765625,35.85668,23.046717,7.3333335
84.6015625,33.88277,20.515562,7.3333335
87.85546875,72.77491,66.28472,7.6666665
91.109375,30.398138,23.579485,7.0
94.36328125,150.78322,94.05192,7.6666665
97.6171875,41.86384,23.984503,7.0
100.87109375,117.24755,108.74874,5.5
104.125,35.084793,25.128326,5.0
107.37890625,155.72777,101.65368,5.5
110.6328125,19.420689,25.116339,5.0
113.88671875,64.724525,73.49176,5.25
117.140625,18.817926,24.079742,5.0
120.39453125,60.97037,66.85282,5.25
123.6484375,61.251232,67.89275,4.4
126.90234375,114.81896,120.00837,3.5
130.15625,67.295845,71.624306,3.6666667
133.41015625,69.53404,69.28227,3.5
136.6640625,33.026215,28.959648,7.0
139.91796875,26.147161,28.997234,6.6666665
143.171875,151.85922,105.23425,4.4
146.42578125,23.240503,27.639524,4.0
149.6796875,148.85092,98.118324,4.4
152.93359375,26.422146,29.166376,3.3333333
156.1875,153.55928,103.40852,3.6666667
159.44140625,30.332634,27.827747,3.5
