startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,114.36445,130.24812,2.6666667
3.224609375,102.20829,147.48279,2.6153846
6.44921875,94.20987,135.70975,2.9166667
9.673828125,123.00202,182.81102,4.25
12.8984375,116.41556,183.78098,3.4
16.123046875,121.66149,190.43631,2.9166667
19.34765625,115.36666,185.66989,2.6923077
22.572265625,107.22405,164.10011,2.6923077
25.796875,77.09658,130.4958,2.8333333
29.021484375,65.71729,96.61265,3.5
32.24609375,87.65338,115.9458,5.142857
35.470703125,85.80061,96.05836,4.5
38.6953125,79.611435,96.21027,3.0
41.919921875,78.43271,86.57246,2.25
45.14453125,98.79689,104.19006,2.8461537
48.369140625,114.14801,146.34071,3.3636363
51.59375,98.1059,133.47505,2.642857
54.818359375,93.49313,122.15058,2.642857
58.04296875,143.98709,213.14107,4.375
61.267578125,153.20518,205.7647,9.0
64.4921875,144.91026,216.3352,10.666667
67.716796875,120.60374,189.13985,8.5
70.94140625,133.35187,196.01236,11.666667
74.166015625,116.14406,158.29578,6.6
77.390625,81.35054,87.86253,5.8333335
80.615234375,84.7328,94.971466,5.142857
83.83984375,115.61596,147.46547,6.0
87.064453125,99.142876,114.95028,7.2
90.2890625,125.862305,156.50266,9.0
93.513671875,102.900856,132.13835,7.0
96.73828125,116.21685,138.41719,7.0
99.962890625,107.426735,133.52257,6.8
103.1875,122.0927,132.59198,7.2
106.412109375,93.08368,132.01414,6.8
109.63671875,116.408806,123.346954,7.0
112.861328125,117.28735,146.52306,8.75
116.0859375,102.9877,126.55372,6.0
119.310546875,101.23314,127.454994,4.375
122.53515625,103.729126,112.68266,6.0
125.759765625,78.70124,51.90807,4.25
128.984375,76.176384,98.831116,4.25
132.208984375,48.662495,57.417183,3.6666667
135.43359375,29.552176,39.28529,3.4
138.658203125,88.589775,88.39423,3.7777777
141.8828125,88.93211,95.162285,4.25
145.107421875,76.01804,91.00135,4.857143
148.33203125,84.36611,97.929306,5.6666665
151.556640625,78.66019,92.60496,4.714286
154.78125,85.41218,100.57587,4.714286
158.005859375,58.704433,85.29003,4.125
