startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,69.99345,89.23562,5.3333335
3.27734375,72.70212,96.23845,5.3333335
6.5546875,38.037037,51.09891,5.3333335
9.83203125,56.744236,64.62187,6.4
13.109375,24.81364,15.345813,5.1666665
16.38671875,44.86157,38.99734,5.1666665
19.6640625,27.412668,16.797632,6.2
22.94140625,49.707886,38.136818,7.75
26.21875,20.065979,16.316849,6.0
29.49609375,24.811934,15.387778,5.8
32.7734375,22.995155,16.906502,5.8
36.05078125,24.034542,14.561749,4.285714
39.328125,23.468254,14.80364,6.0
42.60546875,24.107494,14.407364,4.285714
45.8828125,71.80579,50.318054,5.0
49.16015625,47.257008,38.737877,5.0
52.4375,56.064564,42.023,4.142857
55.71484375,52.230953,43.298817,5.8
58.9921875,55.636425,42.944252,4.285714
62.26953125,41.827126,27.213898,7.25
65.546875,40.85093,43.433903,7.25
68.82421875,50.44951,42.895214,7.5
72.1015625,71.11551,55.67676,7.5
75.37890625,49.90575,38.780724,7.25
78.65625,44.65398,36.729286,5.8
81.93359375,43.322083,40.63184,7.25
85.2109375,42.588448,43.91585,5.8
88.48828125,49.163986,42.95038,4.285714
91.765625,43.548244,48.105705,4.142857
95.04296875,34.78663,38.6648,4.285714
98.3203125,22.596378,17.927305,4.142857
101.59765625,21.034014,15.884425,4.8333335
104.875,19.283176,14.66078,5.0
108.15234375,47.359097,41.225155,3.75
111.4296875,20.685915,17.282265,3.5
114.70703125,24.970472,17.751656,4.8333335
117.984375,27.60911,16.572815,4.142857
121.26171875,28.774757,17.904491,7.25
124.5390625,30.48907,18.23996,5.8
127.81640625,39.963345,40.396797,6.0
131.09375,54.6054,44.638935,5.8
134.37109375,58.093147,45.53038,5.8
137.6484375,33.302868,19.797983,7.25
140.92578125,49.250214,40.6888,7.25
144.203125,37.4094,22.81178,7.5
147.48046875,39.493626,36.815777,6.0
150.7578125,28.939238,21.34617,6.0
154.03515625,75.61409,45.98684,6.0
157.3125,55.96694,40.406563,5.8
160.58984375,64.22341,40.902534,7.25
