startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,128.05737,138.25697,8.666667
3.462890625,163.98235,179.89569,12.5
6.92578125,183.06459,208.66287,8.666667
10.388671875,185.54112,203.1567,8.333333
13.8515625,190.01512,169.27917,9.333333
17.314453125,174.46658,179.53755,6.5
20.77734375,196.25436,217.27269,7.25
24.240234375,186.006,204.46588,13.5
27.703125,179.43362,186.1057,14.0
31.166015625,169.56706,199.385,14.0
34.62890625,148.51556,125.82886,13.5
38.091796875,184.14151,157.30618,9.333333
41.5546875,204.02217,170.95145,9.666667
45.017578125,211.34232,220.32341,10.333333
48.48046875,213.58757,205.9798,10.666667
51.943359375,194.89095,211.11646,15.5
55.40625,188.7484,177.89957,15.5
58.869140625,189.08528,209.28476,16.0
62.33203125,169.99004,209.13643,10.333333
65.794921875,162.86415,195.19138,15.5
69.2578125,168.00385,197.24338,15.5
72.720703125,139.54022,177.40024,7.25
76.18359375,144.70845,162.10559,9.666667
79.646484375,157.9133,198.20193,10.333333
83.109375,140.67146,181.56602,10.0
86.572265625,168.25179,212.1511,15.5
90.03515625,135.83261,187.37317,9.666667
93.498046875,165.98538,216.22061,10.0
96.9609375,182.48601,217.35072,10.333333
100.423828125,186.61192,213.92905,8.25
103.88671875,181.07213,213.6883,7.75
107.349609375,179.54393,174.79845,6.4
110.8125,180.99124,157.44542,8.5
114.275390625,182.59824,160.21501,10.666667
117.73828125,151.96642,137.24489,9.666667
121.201171875,165.23717,143.68417,9.666667
124.6640625,178.78607,172.3448,9.666667
128.126953125,179.77971,185.161,9.666667
131.58984375,166.51157,177.72142,10.0
135.052734375,164.44328,177.45477,10.0
138.515625,138.2094,155.94997,7.0
141.978515625,163.82803,194.23604,7.0
145.44140625,188.27277,241.72775,7.25
148.904296875,172.8005,241.91649,5.8
152.3671875,144.59793,221.34271,5.4
155.830078125,95.11995,75.56853,7.25
159.29296875,30.433352,35.064316,5.4
162.755859375,117.23922,100.98494,5.1666665
166.21875,96.43216,112.51225,3.75
169.681640625,132.4396,167.63802,4.0
