startTime(s),fixDur,fixVel,fixDriftDisplacement,fixDriftDist,fixDriftVel,fixBCEA,sacFreq,sacAmp,sacEfficiency,sacPeakVel,sacPeakAcc,sacPeakVelAmpRatio
0.0,1.12,123.60501295153333,63.48437331243518,131.54550067014418,60.30551703445097,1932.2715987094057,0.8064516129032259,49.66652573414117,0.5402065189010243,4687.725393656415,121563.28705957619,73.99629368667073
1.72,,,,,,,,,,,,
3.44,,,,,,,,,,,,
5.16,1.32,230.71308953131214,8.067657812929603,299.9270163907058,6.205890625330464,1520.9695454009873,0.7246376811594204,28.14874709595877,0.9993275099469697,806.2278508170393,10202.928428568885,28.641438446020793
6.88,1.32,230.71308953131214,8.067657812929603,299.9270163907058,6.205890625330464,1520.9695454009873,0.7246376811594204,28.14874709595877,0.9993275099469697,806.2278508170393,10202.928428568885,28.641438446020793
8.6,0.5,166.9255513813676,45.369240228415535,79.95072027353119,96.7297132458315,335.0889533336465,1.875,19.721645600998237,0.9999958468369915,732.9986597850256,4518.016518694856,42.134625321057165
10.32,0.524,237.9513794314452,33.489808275890745,111.86824097214853,81.71624734786684,383.9547606257137,1.8518518518518516,28.76732582841991,0.660044183119166,1347.3149593765197,35418.821018841554,72.11332005638867
12.04,0.524,237.9513794314452,33.489808275890745,111.86824097214853,81.71624734786684,383.9547606257137,1.8633540372670807,29.425069833000908,0.6600379611031103,1380.2021596055695,35418.821018841554,72.11363114660286
13.76,0.215,322.6652681239015,26.208687144104957,65.23544893420367,147.03311227337778,535.9807830265346,3.2407407407407405,32.119139830939474,0.5114175750373009,1390.4257777398047,33253.096892721966,72.68398817761422
15.48,0.16999999999999996,253.40132930038405,20.71698543136071,40.69525127450174,135.85669085710202,364.43553474682614,3.8793103448275863,65.00633875741507,0.6555700435581229,1473.9729974026534,23017.90081779551,31.80824950417654
17.2,0.16999999999999998,227.73105466277394,17.02806252035088,36.21551654604393,118.14232931032684,285.5925408241146,3.3333333333333335,59.614893068696155,0.7200735286707066,1376.4321165179924,20664.367071352768,29.876449688313322
18.92,0.42333333333333334,207.42343161373233,24.88518712478026,103.04971144961006,88.31108071826087,701.0329582071835,1.875,70.34256280654664,0.7490679686229854,1558.8314306788063,24426.61758648463,24.244256462406273
20.64,0.53,248.8538460799479,32.010795024463675,143.70867791544677,94.21230060700151,1050.2184692590452,1.9067796610169492,109.41104540383365,0.615612020564754,2818.64137392826,67455.99574925055,27.62760827564603
22.36,0.3,261.2283849343474,19.99716755199824,61.7313691279205,79.90041986171462,272.46974485754583,1.6460905349794237,128.78628873811493,0.4930582790400324,3142.8567311613842,67734.58988082875,25.930917363537354
24.08,0.28,340.2611162152731,29.486059742080556,68.1040070406174,168.33705945074425,314.4657136606729,2.7542372881355934,105.55328215437694,0.534570121995904,2303.0639019035157,45923.40389426602,32.66313231233414
25.8,0.25333333333333335,419.5302032612213,36.560825875238855,93.55998787498008,192.05275449284312,917.9499773779607,2.5,68.26268628467078,0.5767003060874683,2539.4313459361806,30973.077526346246,80.84939023377582
27.52,0.2444444444444444,414.44303778813634,37.140578281756824,86.65803529722247,211.4996545064053,976.5925212921916,2.5641025641025643,69.1812623544423,0.6202323648198826,2523.6370962422693,36807.48967546623,80.54472941029532
29.24,0.3028571428571429,310.6641866009281,41.05214734120957,76.78260132211861,170.02985406063084,800.9855224460936,1.6597510373443982,53.57893187542587,0.799194713450158,2537.2821057402266,43720.4524698996,97.38871990600502
30.96,0.48571428571428577,277.0142201170248,37.555095204778674,93.75232429523622,141.8788510844474,703.0163126624656,1.4285714285714284,43.58859329455468,0.8479681418070585,1082.9152796923042,31459.229024463682,36.52689494227307
32.68,0.48000000000000004,363.4933197178751,24.79431369705725,91.88329807705064,103.86751885901832,494.69653981935744,1.8442622950819672,43.1641213241688,0.5884853103624346,1396.657229877611,46852.29211877922,53.04055108513776
34.4,0.24222222222222223,427.7953079834042,25.670922457182026,65.22247637744671,170.86594829825802,364.09288382010374,2.510460251046025,56.28374289057843,0.5486270987523806,1756.347254904831,46410.38782043638,54.201301296484196
36.12,0.14727272727272728,489.82297853504406,34.8037656698936,64.61421529283284,250.43825566154575,414.4575331691891,3.1914893617021276,56.58431508301136,0.5130939248956483,1923.1103293285057,45970.05489648986,52.94789277920317
37.84,0.258,415.97738807158674,45.099897721310256,79.83475252132185,262.4302967152561,1178.695671189958,2.032520325203252,47.9632940140685,0.5930783732006798,1778.388638720638,40561.06859195116,48.824536496046875
39.56,0.25200000000000006,351.8236109121316,37.97174222187188,70.07676687818945,213.1462019897061,1097.3095059543787,2.4390243902439024,32.124007762140685,0.5660867872092272,2442.1749011862994,70587.1613832412,250.66623665958676
41.28,0.2475,207.01109344078134,22.036484553934237,45.071954377094755,101.06588260417107,249.11383003096535,1.829268292682927,25.11545493074343,0.4726893487582242,3498.867396665538,86785.22530196741,349.5175640214036
43.0,0.26857142857142857,209.56837756562524,24.252878963835617,49.34954666448687,103.85793068222299,278.91214101800875,2.5,27.69053955310319,0.5315402929287725,2613.4563483240986,76963.55538731735,100.23506175561141
44.72,0.35333333333333333,146.74465827979623,35.43343429597553,49.56579333417568,102.74990401901123,146.8996000871564,2.4271844660194173,58.25521426246578,0.617737057598321,3220.743333248013,55566.221362382756,87.56827770412919
46.44,0.52,152.24450230317714,44.67723344657141,68.52734393679918,112.35133207105463,251.47081731313403,1.3043478260869565,66.23699881080506,0.6700154566921489,4858.906271272851,69761.38061911467,138.69653465012934
48.16,0.8000000000000002,142.93469981681136,63.14233431467534,101.21230498822176,99.79455373166905,772.3215622762558,1.1764705882352942,54.90398541098206,0.5051794182700124,5915.969966974326,92210.46466724102,212.69450161039953
49.88,1.36,124.3150948440798,100.07253605088322,166.58222709106693,74.68099705289792,1814.0230522024995,0.7518796992481203,25.28969683507061,0.011587743211673279,10058.511548739232,130074.45640199524,403.19481193846275
51.6,,,,,,,,,,,,
53.32,,,,,,,,,,,,
