startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,207.2407,262.6871,6.5
3.23046875,148.51686,176.71619,4.8333335
6.4609375,142.79922,158.24553,5.0
9.69140625,184.54955,222.56673,4.285714
12.921875,202.18213,250.21852,4.285714
16.15234375,199.57295,244.17343,5.1666665
19.3828125,209.195,247.4659,7.75
22.61328125,195.6103,220.24721,5.1666665
25.84375,143.23158,168.77493,5.1666665
29.07421875,146.82115,169.1674,5.3333335
32.3046875,149.16754,124.746544,5.5
35.53515625,139.77989,173.25478,7.75
38.765625,141.21806,177.92966,5.0
41.99609375,141.03917,185.41388,5.1666665
45.2265625,147.48921,182.54904,6.8
48.45703125,133.14183,162.59363,8.25
51.6875,128.62762,156.90741,5.5
54.91796875,125.810196,129.04831,6.8
58.1484375,90.93008,87.264656,6.4
61.37890625,112.4752,116.58731,8.25
64.609375,124.725235,120.64137,7.75
67.83984375,132.98361,132.83452,7.75
71.0703125,147.16849,177.17331,10.333333
74.30078125,148.11226,189.22209,10.333333
77.53125,161.26187,198.24748,10.333333
80.76171875,159.37051,189.03856,10.333333
83.9921875,159.12599,208.29254,10.666667
87.22265625,156.36101,192.28468,6.4
90.453125,166.45935,153.97554,6.4
93.68359375,208.29898,256.86435,7.0
96.9140625,207.5768,265.15204,6.75
100.14453125,216.43973,256.1232,9.333333
103.375,206.28482,262.38516,13.0
106.60546875,236.50316,284.98898,9.0
109.8359375,178.05948,225.36871,9.666667
113.06640625,159.23509,171.24551,10.0
116.296875,129.29678,150.80482,7.0
119.52734375,113.05854,118.2626,5.8
122.7578125,102.97668,109.85381,5.0
125.98828125,112.53327,104.11213,5.1666665
129.21875,99.454,121.660545,4.285714
132.44921875,127.754974,152.43971,4.428571
135.6796875,124.51684,148.49332,5.0
138.91015625,127.68375,159.00246,4.428571
142.140625,127.04902,154.67755,4.428571
145.37109375,114.50693,135.72931,4.428571
148.6015625,98.30014,121.20884,5.0
151.83203125,101.10809,112.25288,4.428571
155.0625,107.65767,131.11469,6.2
158.29296875,108.08189,117.08531,6.0
