startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,29.63635,24.722073,6.0
3.25,111.240135,75.4058,6.5
6.5,111.68315,127.13209,6.5
9.75,59.17996,61.991337,6.5
13.0,70.113106,66.80715,8.666667
16.25,56.840412,66.44812,6.25
19.5,65.292336,56.769566,8.333333
22.75,32.613873,31.510855,6.25
26.0,32.76313,35.38666,6.0
29.25,73.60159,76.8644,4.8
32.5,103.8437,66.07632,6.25
35.75,127.52291,92.747734,8.333333
39.0,86.14997,74.843414,7.6666665
42.25,89.19825,81.11403,7.6666665
45.5,72.84066,71.33708,7.6666665
48.75,131.5134,94.11374,8.0
52.0,85.045525,78.93534,7.6666665
55.25,77.53208,71.36625,7.6666665
58.5,51.85789,48.009834,7.6666665
61.75,39.128395,42.13416,5.5
65.0,31.916655,34.43582,5.5
68.25,31.528831,32.695923,7.3333335
71.5,31.301744,35.74806,7.3333335
74.75,143.5166,87.65257,11.5
78.0,70.81076,60.440273,11.0
81.25,32.941128,34.193634,7.0
84.5,79.99652,76.43018,7.3333335
87.75,93.757576,77.45598,7.3333335
91.0,65.21298,51.2951,7.0
94.25,93.35884,83.883736,7.3333335
97.5,96.92425,89.50343,10.5
100.75,78.25911,75.808525,7.3333335
104.0,99.405464,71.36527,5.25
107.25,146.42165,115.81381,5.5
110.5,71.734314,73.98587,7.3333335
113.75,86.20539,78.73529,7.3333335
117.0,56.5287,33.885452,7.3333335
120.25,74.07604,75.232445,7.3333335
123.5,46.91444,30.793259,7.3333335
126.75,87.02067,68.01481,7.6666665
130.0,56.31739,41.33525,7.0
133.25,78.29165,78.4429,7.3333335
136.5,83.58871,79.76675,5.5
139.75,59.575962,52.653362,5.5
143.0,50.734547,47.128628,5.25
146.25,142.69156,101.87105,5.75
149.5,61.392075,50.55359,7.3333335
152.75,75.006454,83.52892,11.0
156.0,151.40895,103.20528,7.6666665
159.25,60.074684,49.32412,7.3333335
