startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,156.28998,121.71603,4.8
3.2265625,167.66808,141.60036,6.5
6.453125,184.31981,220.2566,9.0
9.6796875,167.99197,164.39796,9.0
12.90625,182.47697,202.38393,7.0
16.1328125,135.60869,99.95677,6.0
19.359375,89.91568,66.202385,8.0
22.5859375,162.90974,144.2274,8.333333
25.8125,56.942757,32.75358,5.75
29.0390625,140.67099,83.320175,6.0
32.265625,151.82335,113.37638,8.0
35.4921875,38.546883,25.09871,7.6666665
38.71875,154.44485,154.22939,8.333333
41.9453125,47.09973,21.196815,6.0
45.171875,63.01162,72.389786,6.25
48.3984375,123.337616,94.66594,5.2
51.625,124.346115,70.03128,5.4
54.8515625,50.67348,49.37506,6.5
58.078125,20.48512,15.688348,5.2
61.3046875,115.33364,80.57039,5.4
64.53125,20.982235,16.706547,5.0
67.7578125,88.630104,53.561226,5.2
70.984375,18.093922,20.387325,3.5714285
74.2109375,111.829666,116.87001,4.3333335
77.4375,151.35622,136.08089,4.5
80.6640625,147.16759,133.94003,4.5
83.890625,143.70651,133.18271,4.6666665
87.1171875,150.81325,136.35295,5.6
90.34375,115.457275,116.28756,6.5
93.5703125,65.411415,57.962364,5.0
96.796875,120.37141,79.523415,4.1666665
100.0234375,22.236753,18.194763,3.4285715
103.25,61.61462,59.945347,3.5714285
106.4765625,21.058784,17.988491,4.8
109.703125,120.516785,125.29148,5.0
112.9296875,150.66592,163.47691,5.2
116.15625,127.44464,137.9664,5.2
119.3828125,151.86378,144.29985,5.2
122.609375,112.551865,123.067955,4.3333335
125.8359375,80.31548,62.427937,5.2
129.0625,64.94938,61.768177,4.3333335
132.2890625,120.63912,75.00239,5.4
135.515625,78.78529,53.385914,8.333333
138.7421875,136.92506,78.73783,6.5
141.96875,153.23528,67.54067,5.0
145.1953125,124.47834,137.22853,4.0
148.421875,19.396849,23.51874,3.2857144
151.6484375,121.0444,171.25388,4.8
154.875,172.48973,214.90736,5.0
158.1015625,97.86207,138.73944,6.0
