startTime(s),edaKurtosis,edaSkewness,edaMean,edaRMSms,edaIntegral,edaPotency,edaActivity,edaMobility,edaComplexity
0.0,-1.3410371005983188,0.19022481168849414,0.006984438816937275,0.024916426581526544,0.020510162000536136,0.0006208283135926025,0.0005720459280050624,0.019761362446066688,3.9389244643729837
3.5390625,-1.1362024488653542,-0.27924103769041314,-0.008151769262170278,0.015699527901596934,0.012169337717382345,0.0002464751763330206,0.00018002383422935638,0.03058241282875489,2.864943617601585
7.078125,-1.054212405659204,0.0342821399128088,-0.006984699012753082,0.020161191676254693,0.016697410949323456,0.0004064736498066815,0.0003576876295079276,0.02399614791535372,3.398445848563682
10.6171875,-1.0013487748552332,-0.22473703896020344,0.0027242375349008797,0.011240275508768313,0.009820432079481346,0.00012634379351301678,0.00011892232336645396,0.04198395522662822,1.8971371194177846
14.15625,-1.274679889539518,-0.1613800195487117,0.0033959911975791116,0.018792846662367507,0.01650134410259424,0.0003531710856752576,0.00034163832946122275,0.02369763437195385,2.9174347695377985
17.6953125,-1.2051364624018213,-0.39959857172578406,0.005180602115376172,0.019912027074621898,0.01797742262098991,0.00039648882222047553,0.00036965018394263544,0.02187961717361528,3.670452540582878
21.234375,-0.5415847912132961,0.4297768187288384,6.239010390277598e-05,0.013080624351003583,0.010370392762261779,0.0001711027334120679,0.0001710988408870029,0.026809760335076153,3.3541326831697305
24.7734375,-0.6770156920651442,0.5275442905598653,-0.0007963817496622304,0.011806009639683352,0.009804257435881314,0.00013938186361229623,0.00013874763972110114,0.03570598928509209,2.782736682990054
28.3125,-1.0483112129821681,-0.20977166064033329,0.0025682189476526197,0.02129917670325807,0.017939051246763753,0.0004536549282366112,0.00044705917967352934,0.019695847453479284,4.009109635347437
31.8515625,-0.8773125347401458,-0.039196842490272256,0.009857520791280577,0.017117724859057062,0.013977655301421869,0.00029301650435038015,0.00019584578819985127,0.024680787043715603,3.04103864475609
35.390625,-0.9669031494117819,-0.302234693907132,0.0071513111091950216,0.014364887362413963,0.012507159190361439,0.0002063499889348404,0.00015520873835434427,0.025396374746613427,3.6273014679322197
38.9296875,-1.2147731150346381,0.4211202475832349,0.0014487362062084535,0.014118577967797736,0.012263985641781463,0.00019933424383278368,0.0001972354072376044,0.024023105520936866,4.160363746108061
42.46875,0.16506505777278502,-0.6172443119479715,-0.020110827191751928,0.021763684395668163,0.020110827191751928,0.0004736579584742499,6.921258813774109e-05,0.04654151051060848,2.207504794443968
46.0078125,-1.1872650766243371,-0.06212724757882192,0.004989176514447229,0.026749582879540955,0.022710015431204787,0.0007155401842294306,0.0006906483019371188,0.01618247163224961,5.428937262608814
49.546875,-0.8846943529471933,-0.27134603879087626,0.002198386416220769,0.013471328606404188,0.011373856641516739,0.0001814766944217238,0.00017664379158669982,0.02598137157951665,3.9219078561335454
53.0859375,-1.5277738024138054,0.16676045960874025,0.00069559171000933,0.018562878767535488,0.01712471841778656,0.00034458046813821985,0.0003440966203111861,0.019836344153642056,4.806637665109076
