startTime(s),ecgSDNN,ecgRMSSD,ecgTriindex
0.0,194.66565,204.53009,6.75
3.287109375,202.34987,215.67528,8.25
6.57421875,200.44264,219.39902,11.333333
9.861328125,206.79681,227.5771,8.5
13.1484375,200.90811,258.28937,8.5
16.435546875,206.62936,199.5842,11.666667
19.72265625,206.32875,251.05017,16.5
23.009765625,212.65608,270.72366,8.25
26.296875,196.99268,301.70874,9.0
29.583984375,183.75809,227.21236,11.333333
32.87109375,230.28029,205.4863,10.0
36.158203125,219.95049,222.63617,16.5
39.4453125,226.83904,232.95717,11.333333
42.732421875,224.15758,268.86395,9.666667
46.01953125,234.73137,305.2763,9.333333
49.306640625,223.0602,299.60007,7.75
52.59375,219.39008,298.01428,9.333333
55.880859375,218.73407,279.14343,9.0
59.16796875,237.57338,327.00742,10.333333
62.455078125,225.13063,277.06686,10.0
65.7421875,220.4454,303.67926,10.0
69.029296875,215.31047,247.36784,9.333333
72.31640625,208.22891,254.88622,7.0
75.603515625,213.4928,273.7259,8.5
78.890625,199.35864,284.5521,9.0
82.177734375,216.58052,270.99875,11.666667
85.46484375,203.36398,270.59613,12.333333
88.751953125,210.35745,259.15585,13.0
92.0390625,237.14082,284.23526,11.666667
95.326171875,245.74225,303.43216,11.666667
98.61328125,250.64006,296.8051,11.0
101.900390625,242.10222,294.11636,11.666667
105.1875,232.91559,290.0438,18.0
108.474609375,214.19641,270.7807,18.5
111.76171875,244.26962,285.65768,10.333333
115.048828125,303.35056,361.86966,15.5
118.3359375,203.12222,262.45416,9.5
121.623046875,209.38727,255.18979,9.5
124.91015625,213.48291,283.48044,12.333333
128.197265625,207.37741,242.9882,12.666667
131.484375,195.88065,246.31244,9.0
134.771484375,206.78229,265.14923,9.0
138.05859375,213.8511,225.35078,6.4
141.345703125,208.5531,227.93953,10.333333
144.6328125,197.13287,249.00966,8.0
147.919921875,185.14099,193.3316,9.333333
151.20703125,211.07336,199.08586,11.0
154.494140625,212.70323,221.49382,16.5
157.78125,206.87479,210.17934,17.0
161.068359375,204.0569,238.28748,18.5
